chapitre,sens,annee,valeur,poids,edition
"Autres métaux communs, cermets, ouvrages en ces matières",export,2019,55,644,2021
"Autres métaux communs, cermets, ouvrages en ces matières",export,2020,1343,19793,2021
"Autres métaux communs, cermets, ouvrages en ces matières",export,2021,502,8533,2021
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2017,4798,1657,2021
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2018,2909,1062,2021
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2019,671,688,2021
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2020,1383,419,2021
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2021,1226,329,2021
Ouvrages divers en métaux communs,export,2017,160,200,2021
Ouvrages divers en métaux communs,export,2018,241,266,2021
Ouvrages divers en métaux communs,export,2019,201,300,2021
Ouvrages divers en métaux communs,export,2020,169,218,2021
Ouvrages divers en métaux communs,export,2021,668,352,2021
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2017,18158,6043,2021
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2018,16303,6599,2021
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2019,21336,5730,2021
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2020,23217,6669,2021
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2021,21860,6530,2021
"Machines électriques, appareils d'émission-réception radio/tv",export,2017,22674,6990,2021
"Machines électriques, appareils d'émission-réception radio/tv",export,2018,17409,4802,2021
"Machines électriques, appareils d'émission-réception radio/tv",export,2019,12765,4415,2021
"Machines électriques, appareils d'émission-réception radio/tv",export,2020,14078,5066,2021
"Machines électriques, appareils d'émission-réception radio/tv",export,2021,30257,25067,2021
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2017,1933,513,2021
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2018,198,189,2021
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2019,982,557,2021
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2020,396,1388,2021
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2021,425,1095,2021
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2017,20290,3910,2021
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2018,9009,2747,2021
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2019,16078,5077,2021
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2020,14160,4954,2021
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2021,18630,5280,2021
Navigation aérienne ou spatiale,export,2017,350,55,2021
Navigation aérienne ou spatiale,export,2018,8796,37,2021
Navigation aérienne ou spatiale,export,2019,1932,12,2021
Navigation aérienne ou spatiale,export,2020,2073,24,2021
Navigation aérienne ou spatiale,export,2021,1533,53,2021
Navigation maritime ou fluviale,export,2017,1117,1090,2021
Navigation maritime ou fluviale,export,2018,449,863,2021
Navigation maritime ou fluviale,export,2019,9796,5084,2021
Navigation maritime ou fluviale,export,2020,24630,12770,2021
Navigation maritime ou fluviale,export,2021,12910,5584,2021
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2017,1110,47,2021
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2018,1163,362,2021
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2019,794,104,2021
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2020,755,139,2021
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2021,2802,214,2021
Horlogerie,export,2017,752,40,2021
Horlogerie,export,2018,5,1,2021
Horlogerie,export,2019,219,8,2021
Horlogerie,export,2020,28,1,2021
Horlogerie,export,2021,186,8,2021
"Instruments de musique, parties et accessoires de ces instruments",export,2017,67,65,2021
"Instruments de musique, parties et accessoires de ces instruments",export,2018,98,131,2021
"Instruments de musique, parties et accessoires de ces instruments",export,2019,34,23,2021
"Instruments de musique, parties et accessoires de ces instruments",export,2020,20,8,2021
"Instruments de musique, parties et accessoires de ces instruments",export,2021,27,23,2021
"Armes, munitions et leurs parties et accessoires",export,2017,165,4,2021
"Armes, munitions et leurs parties et accessoires",export,2018,803,68,2021
"Armes, munitions et leurs parties et accessoires",export,2019,2,0,2021
"Armes, munitions et leurs parties et accessoires",export,2020,186,19,2021
"Armes, munitions et leurs parties et accessoires",export,2021,23,6,2021
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2017,2730,1052,2021
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2018,2084,783,2021
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2019,2997,876,2021
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2020,3561,1077,2021
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2021,4801,1640,2021
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2017,41,31,2021
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2018,29,5,2021
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2019,59,5,2021
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2020,52,15,2021
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2021,163,29,2021
Ouvrages divers,export,2017,322,173,2021
Ouvrages divers,export,2018,288,157,2021
Ouvrages divers,export,2019,415,331,2021
Ouvrages divers,export,2020,716,1051,2021
Ouvrages divers,export,2021,1616,2470,2021
"Objets d'art, de collection ou d'antiquité",export,2017,1692,313,2021
"Objets d'art, de collection ou d'antiquité",export,2018,407,336,2021
"Objets d'art, de collection ou d'antiquité",export,2019,1038,230,2021
"Objets d'art, de collection ou d'antiquité",export,2020,274,178,2021
"Objets d'art, de collection ou d'antiquité",export,2021,5399,253,2021
Animaux vivants,import,2017,2607,740,2021
Animaux vivants,import,2018,1051,74,2021
Animaux vivants,import,2019,2633,708,2021
Animaux vivants,import,2020,820,38,2021
Animaux vivants,import,2021,2859,701,2021
Viandes et abats comestibles,import,2017,7530,9605,2021
Viandes et abats comestibles,import,2018,7712,10421,2021
Viandes et abats comestibles,import,2019,8260,10666,2021
Viandes et abats comestibles,import,2020,8209,10740,2021
Viandes et abats comestibles,import,2021,12518,17929,2021
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2017,20595,30115,2021
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2018,46461,84117,2021
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2019,35259,69218,2021
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2020,32540,65182,2021
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2021,34530,58430,2021
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2017,42960,25901,2021
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2018,45416,27564,2021
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2019,43730,26042,2021
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2020,48950,28973,2021
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2021,52009,32219,2021
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2017,249,234,2021
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2018,142,102,2021
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2019,70,38,2021
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2020,40,27,2021
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2021,79,5,2021
Plantes vivantes et produits de la floriculture,import,2017,144,42,2021
Plantes vivantes et produits de la floriculture,import,2018,353,668,2021
Plantes vivantes et produits de la floriculture,import,2019,769,366,2021
Plantes vivantes et produits de la floriculture,import,2020,460,73,2021
Plantes vivantes et produits de la floriculture,import,2021,707,260,2021
"Légumes, plantes, racines et tubercules alimentaires",import,2017,46850,313630,2021
"Légumes, plantes, racines et tubercules alimentaires",import,2018,35463,213768,2021
"Légumes, plantes, racines et tubercules alimentaires",import,2019,42202,254290,2021
"Légumes, plantes, racines et tubercules alimentaires",import,2020,47066,297115,2021
"Légumes, plantes, racines et tubercules alimentaires",import,2021,41359,255004,2021
"Fruits comestibles, écorces d'agrumes ou de melons",import,2017,16455,58996,2021
"Fruits comestibles, écorces d'agrumes ou de melons",import,2018,20226,67975,2021
"Fruits comestibles, écorces d'agrumes ou de melons",import,2019,24755,83056,2021
"Fruits comestibles, écorces d'agrumes ou de melons",import,2020,25658,84888,2021
"Fruits comestibles, écorces d'agrumes ou de melons",import,2021,27716,89669,2021
"Café, thé, maté et épices",import,2017,8631,22020,2021
"Café, thé, maté et épices",import,2018,11636,24919,2021
"Café, thé, maté et épices",import,2019,8734,17982,2021
"Café, thé, maté et épices",import,2020,7833,19523,2021
"Café, thé, maté et épices",import,2021,8711,19769,2021
Céréales,import,2017,372344,2116009,2021
Céréales,import,2018,400319,2274493,2021
Céréales,import,2019,349597,1957217,2021
Céréales,import,2020,398445,2144471,2021
Céréales,import,2021,480202,2346331,2021
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2017,8864,32359,2021
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2018,12433,48123,2021
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2019,11640,49495,2021
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2020,13697,49636,2021
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2021,13898,48096,2021
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2017,8141,8295,2021
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2018,13087,20095,2021
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2019,15189,32099,2021
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2020,11436,12080,2021
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2021,13574,14502,2021
"Gommes, résines et autres sucs et extraits végétaux",import,2017,210,246,2021
"Gommes, résines et autres sucs et extraits végétaux",import,2018,295,285,2021
"Gommes, résines et autres sucs et extraits végétaux",import,2019,319,271,2021
"Gommes, résines et autres sucs et extraits végétaux",import,2020,90,91,2021
"Gommes, résines et autres sucs et extraits végétaux",import,2021,311,213,2021
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2017,13,14,2021
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2018,105,327,2021
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2019,35,24,2021
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2020,1,1,2021
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2021,24,31,2021
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2017,103609,250756,2021
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2018,90774,202786,2021
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2019,97105,200553,2021
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2020,139746,268976,2021
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2021,119585,218598,2021
"Préparations de viandes, poissons, crustacés, mollusques",import,2017,2166,2076,2021
"Préparations de viandes, poissons, crustacés, mollusques",import,2018,2321,1946,2021
"Préparations de viandes, poissons, crustacés, mollusques",import,2019,2728,2438,2021
"Préparations de viandes, poissons, crustacés, mollusques",import,2020,2885,2448,2021
"Préparations de viandes, poissons, crustacés, mollusques",import,2021,2848,3459,2021
Sucres et sucreries,import,2017,74266,244287,2021
Sucres et sucreries,import,2018,33241,110471,2021
Sucres et sucreries,import,2019,35523,113721,2021
Sucres et sucreries,import,2020,61849,197846,2021
Sucres et sucreries,import,2021,51717,139235,2021
Cacao et ses préparations,import,2017,3700,9700,2021
Cacao et ses préparations,import,2018,4188,11162,2021
Cacao et ses préparations,import,2019,5192,11796,2021
Cacao et ses préparations,import,2020,4126,4040,2021
Cacao et ses préparations,import,2021,5690,6342,2021
"Préparations à base de céréales et dérivés, pâtisseries",import,2017,92503,102661,2021
"Préparations à base de céréales et dérivés, pâtisseries",import,2018,97615,126636,2021
"Préparations à base de céréales et dérivés, pâtisseries",import,2019,131421,141363,2021
"Préparations à base de céréales et dérivés, pâtisseries",import,2020,131044,106088,2021
"Préparations à base de céréales et dérivés, pâtisseries",import,2021,131694,105770,2021
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2017,23570,47302,2021
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2018,21162,42482,2021
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2019,24137,45120,2021
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2020,26485,49198,2021
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2021,24441,47056,2021
Préparations alimentaires diverses,import,2017,35854,30012,2021
Préparations alimentaires diverses,import,2018,34915,26317,2021
Préparations alimentaires diverses,import,2019,39061,27973,2021
Préparations alimentaires diverses,import,2020,45574,27961,2021
Préparations alimentaires diverses,import,2021,45803,28202,2021
"Boissons, liquides alcooliques et vinaigres",import,2017,22384,60365,2021
"Boissons, liquides alcooliques et vinaigres",import,2018,20933,56148,2021
"Boissons, liquides alcooliques et vinaigres",import,2019,26695,76571,2021
"Boissons, liquides alcooliques et vinaigres",import,2020,28849,81661,2021
"Boissons, liquides alcooliques et vinaigres",import,2021,34334,97610,2021
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2017,19524,87400,2021
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2018,22037,105521,2021
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2019,19647,88622,2021
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2020,29420,146437,2021
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2021,34984,152162,2021
Tabacs et succédanés de tabacs fabriqués,import,2017,30993,5393,2021
Tabacs et succédanés de tabacs fabriqués,import,2018,33702,6029,2021
Tabacs et succédanés de tabacs fabriqués,import,2019,21682,4798,2021
Tabacs et succédanés de tabacs fabriqués,import,2020,24654,4553,2021
Tabacs et succédanés de tabacs fabriqués,import,2021,19321,4832,2021
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2017,43725,983714,2021
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2018,76388,1393779,2021
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2019,54929,1261498,2021
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2020,53683,1668828,2021
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2021,125795,2363584,2021
"Minerais, scories et cendres",import,2017,814,32720,2021
"Minerais, scories et cendres",import,2018,1359,64922,2021
"Minerais, scories et cendres",import,2019,1547,46023,2021
"Minerais, scories et cendres",import,2020,1408,83454,2021
"Minerais, scories et cendres",import,2021,3318,82581,2021
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2017,856133,3748555,2021
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2018,1254412,4552854,2021
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2019,1234318,4530547,2021
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2020,1040860,5055943,2021
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2021,1359052,5075869,2021
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2017,24425,109111,2021
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2018,24723,100646,2021
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2019,30747,117719,2021
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2020,31677,126354,2021
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2021,34108,120310,2021
Produits chimiques organiques,import,2017,37391,41494,2021
Produits chimiques organiques,import,2018,38410,42988,2021
Produits chimiques organiques,import,2019,39919,45148,2021
Produits chimiques organiques,import,2020,39987,47736,2021
Produits chimiques organiques,import,2021,47723,50024,2021
Produits pharmaceutiques,import,2017,123389,11849,2021
Produits pharmaceutiques,import,2018,135523,12564,2021
Produits pharmaceutiques,import,2019,155361,14486,2021
Produits pharmaceutiques,import,2020,161728,14406,2021
Produits pharmaceutiques,import,2021,188019,15962,2021
Engrais,import,2017,21894,130942,2021
Engrais,import,2018,21956,117652,2021
Engrais,import,2019,33621,169996,2021
Engrais,import,2020,33761,193279,2021
Engrais,import,2021,23453,87480,2021
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2017,11698,14893,2021
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2018,14469,17631,2021
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2019,14405,25385,2021
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2020,13724,25942,2021
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2021,21662,33964,2021
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2017,30213,30187,2021
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2018,30470,20449,2021
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2019,32953,22307,2021
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2020,30146,25962,2021
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2021,36131,28599,2021
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2017,10747,20421,2021
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2018,14872,31186,2021
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2019,19606,38128,2021
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2020,14828,27882,2021
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2021,14610,21365,2021
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2017,4554,4498,2021
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2018,4794,4983,2021
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2019,4933,4968,2021
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2020,4881,5659,2021
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2021,6891,8159,2021
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2017,2690,986,2021
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2018,2536,872,2021
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2019,3113,958,2021
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2020,2619,857,2021
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2021,3036,1181,2021
Produits photographiques ou cinématographiques,import,2017,813,328,2021
Produits photographiques ou cinématographiques,import,2018,951,322,2021
Produits photographiques ou cinématographiques,import,2019,710,278,2021
Produits photographiques ou cinématographiques,import,2020,1131,216,2021
Produits photographiques ou cinématographiques,import,2021,928,263,2021
Produits divers des industries chimiques,import,2017,38899,29767,2021
Produits divers des industries chimiques,import,2018,35796,31524,2021
Produits divers des industries chimiques,import,2019,38505,38265,2021
Produits divers des industries chimiques,import,2020,47274,38383,2021
Produits divers des industries chimiques,import,2021,55552,42864,2021
Matières plastiques et ouvrages en ces matières,import,2017,112057,137993,2021
Matières plastiques et ouvrages en ces matières,import,2018,126107,149423,2021
Matières plastiques et ouvrages en ces matières,import,2019,131544,166591,2021
Matières plastiques et ouvrages en ces matières,import,2020,133876,168733,2021
Matières plastiques et ouvrages en ces matières,import,2021,176551,184438,2021
Caoutchouc et ouvrages en caoutchouc,import,2017,28932,29146,2021
Caoutchouc et ouvrages en caoutchouc,import,2018,28773,32072,2021
Caoutchouc et ouvrages en caoutchouc,import,2019,34469,38971,2021
Caoutchouc et ouvrages en caoutchouc,import,2020,39366,46024,2021
Caoutchouc et ouvrages en caoutchouc,import,2021,37996,42237,2021
Peaux (autres que les pelleteries) et cuirs,import,2017,188,696,2021
Peaux (autres que les pelleteries) et cuirs,import,2018,293,673,2021
Peaux (autres que les pelleteries) et cuirs,import,2019,214,711,2021
Peaux (autres que les pelleteries) et cuirs,import,2020,229,845,2021
Peaux (autres que les pelleteries) et cuirs,import,2021,83,318,2021
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2017,3520,7960,2021
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2018,3968,7791,2021
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2019,5131,10371,2021
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2020,4409,10400,2021
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2021,6157,17426,2021
"Pelleteries et fourrures, pelleteries factices",import,2017,1,3,2021
"Pelleteries et fourrures, pelleteries factices",import,2018,1,1,2021
"Pelleteries et fourrures, pelleteries factices",import,2019,2,5,2021
"Pelleteries et fourrures, pelleteries factices",import,2020,3,6,2021
"Pelleteries et fourrures, pelleteries factices",import,2021,3,8,2021
"Bois, charbon de bois et ouvrages en bois",import,2017,29416,113785,2021
"Bois, charbon de bois et ouvrages en bois",import,2018,32722,118218,2021
"Bois, charbon de bois et ouvrages en bois",import,2019,36870,141211,2021
"Bois, charbon de bois et ouvrages en bois",import,2020,32356,127390,2021
"Bois, charbon de bois et ouvrages en bois",import,2021,36794,141625,2021
Liège et ouvrages en liège,import,2017,80,34,2021
Liège et ouvrages en liège,import,2018,69,19,2021
Liège et ouvrages en liège,import,2019,66,18,2021
Liège et ouvrages en liège,import,2020,58,21,2021
Liège et ouvrages en liège,import,2021,66,45,2021
Ouvrages de sparterie ou de vannerie,import,2017,43,134,2021
Ouvrages de sparterie ou de vannerie,import,2018,50,148,2021
Ouvrages de sparterie ou de vannerie,import,2019,32,83,2021
Ouvrages de sparterie ou de vannerie,import,2020,17,30,2021
Ouvrages de sparterie ou de vannerie,import,2021,94,74,2021
Matières cellulosiques servant à la fabrication du papier,import,2017,522,2474,2021
Matières cellulosiques servant à la fabrication du papier,import,2018,549,2844,2021
Matières cellulosiques servant à la fabrication du papier,import,2019,531,2629,2021
Matières cellulosiques servant à la fabrication du papier,import,2020,1032,6925,2021
Matières cellulosiques servant à la fabrication du papier,import,2021,1536,9697,2021
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2017,55144,91891,2021
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2018,55266,89349,2021
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2019,59819,99354,2021
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2020,63786,121988,2021
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2021,71846,125356,2021
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2017,6450,2339,2021
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2018,6349,4101,2021
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2019,6692,3237,2021
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2020,4713,3787,2021
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2021,7330,5494,2021
Soie,import,2017,116,403,2021
Soie,import,2018,101,301,2021
Soie,import,2019,117,341,2021
Soie,import,2020,158,476,2021
Soie,import,2021,259,1112,2021
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2017,95,256,2021
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2018,95,262,2021
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2019,214,407,2021
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2020,190,574,2021
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2021,176,730,2021
Coton,import,2017,3136,8725,2021
Coton,import,2018,5607,14417,2021
Coton,import,2019,6550,14766,2021
Coton,import,2020,5305,10892,2021
Coton,import,2021,5980,11651,2021
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2017,397,1611,2021
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2018,296,862,2021
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2019,770,2197,2021
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2020,284,982,2021
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2021,733,2124,2021
Filaments synthétiques ou artificiels,import,2017,8262,16268,2021
Filaments synthétiques ou artificiels,import,2018,8217,13140,2021
Filaments synthétiques ou artificiels,import,2019,10230,15806,2021
Filaments synthétiques ou artificiels,import,2020,7468,10520,2021
Filaments synthétiques ou artificiels,import,2021,7784,16852,2021
Fibres synthétiques ou artificielles discontinues,import,2017,28056,13816,2021
Fibres synthétiques ou artificielles discontinues,import,2018,28816,15342,2021
Fibres synthétiques ou artificielles discontinues,import,2019,30096,15885,2021
Fibres synthétiques ou artificielles discontinues,import,2020,26885,15135,2021
Fibres synthétiques ou artificielles discontinues,import,2021,31999,19079,2021
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2017,6621,3727,2021
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2018,6477,4232,2021
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2019,6102,4473,2021
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2020,5972,4927,2021
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2021,9405,7657,2021
Tapis et autres revêtements de sol en matières textiles,import,2017,1168,3660,2021
Tapis et autres revêtements de sol en matières textiles,import,2018,1799,4915,2021
Tapis et autres revêtements de sol en matières textiles,import,2019,1936,6606,2021
Tapis et autres revêtements de sol en matières textiles,import,2020,1927,4614,2021
Tapis et autres revêtements de sol en matières textiles,import,2021,1966,5866,2021
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2017,1246,3594,2021
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2018,2745,6096,2021
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2019,3026,6738,2021
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2020,2662,6135,2021
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2021,2565,9069,2021
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2017,1028,2042,2021
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2018,1081,1221,2021
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2019,1281,1119,2021
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2020,1258,1491,2021
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2021,1631,1723,2021
Étoffes de bonneterie,import,2017,80,145,2021
Étoffes de bonneterie,import,2018,28,64,2021
Étoffes de bonneterie,import,2019,82,175,2021
Étoffes de bonneterie,import,2020,52,128,2021
Étoffes de bonneterie,import,2021,71,186,2021
"Vêtements et accessoires du vêtement, en bonneterie",import,2017,4367,5729,2021
"Vêtements et accessoires du vêtement, en bonneterie",import,2018,4854,5600,2021
"Vêtements et accessoires du vêtement, en bonneterie",import,2019,6100,6315,2021
"Vêtements et accessoires du vêtement, en bonneterie",import,2020,6252,8843,2021
"Vêtements et accessoires du vêtement, en bonneterie",import,2021,7142,11637,2021
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2017,7336,8791,2021
