pays,region,sens,annee,valeur,poids,edition
NOUVELLE CALEDONIE,Océanie,export,2019,1,0,2020
NOUVELLE CALEDONIE,Océanie,export,2020,,,2020
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2016,30,63,2020
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2017,2,0,2020
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2018,6,1,2020
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2019,199,81,2020
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2020,,,2020
NOUVELLE ZELANDE,Océanie,export,2016,24,94,2020
NOUVELLE ZELANDE,Océanie,export,2017,249,23,2020
NOUVELLE ZELANDE,Océanie,export,2018,622,221,2020
NOUVELLE ZELANDE,Océanie,export,2019,1414,223,2020
NOUVELLE ZELANDE,Océanie,export,2020,1015,184,2020
SAMOA OCCIDENTAL,Océanie,export,2016,,,2020
SAMOA OCCIDENTAL,Océanie,export,2017,,,2020
SAMOA OCCIDENTAL,Océanie,export,2018,,,2020
SAMOA OCCIDENTAL,Océanie,export,2019,,,2020
SAMOA OCCIDENTAL,Océanie,export,2020,5,0,2020
DIVERS,Divers,export,2016,59367,211082,2020
DIVERS,Divers,export,2017,90201,279609,2020
DIVERS,Divers,export,2018,112076,316572,2020
DIVERS,Divers,export,2019,112090,281047,2020
DIVERS,Divers,export,2020,87441,276153,2020
ALLEMAGNE,Union européenne,import,2016,75563,116952,2020
ALLEMAGNE,Union européenne,import,2017,164785,360189,2020
ALLEMAGNE,Union européenne,import,2018,104068,189185,2020
ALLEMAGNE,Union européenne,import,2019,93111,100101,2020
ALLEMAGNE,Union européenne,import,2020,85722,68811,2020
AUTRICHE,Union européenne,import,2016,3121,3262,2020
AUTRICHE,Union européenne,import,2017,9303,1980,2020
AUTRICHE,Union européenne,import,2018,3609,1944,2020
AUTRICHE,Union européenne,import,2019,4798,2811,2020
AUTRICHE,Union européenne,import,2020,2457,1417,2020
BELGIQUE-LUXEMBOURG,Union européenne,import,2016,94885,141679,2020
BELGIQUE-LUXEMBOURG,Union européenne,import,2017,154866,305217,2020
BELGIQUE-LUXEMBOURG,Union européenne,import,2018,269665,582812,2020
BELGIQUE-LUXEMBOURG,Union européenne,import,2019,330118,809211,2020
BELGIQUE-LUXEMBOURG,Union européenne,import,2020,267560,782082,2020
BULGARIE,Union européenne,import,2016,2683,2322,2020
BULGARIE,Union européenne,import,2017,4447,2239,2020
BULGARIE,Union européenne,import,2018,4469,7420,2020
BULGARIE,Union européenne,import,2019,3383,1192,2020
BULGARIE,Union européenne,import,2020,6730,3828,2020
CHYPRE,Union européenne,import,2016,26,27,2020
CHYPRE,Union européenne,import,2017,61,44,2020
CHYPRE,Union européenne,import,2018,15,20,2020
CHYPRE,Union européenne,import,2019,,,2020
CHYPRE,Union européenne,import,2020,5,0,2020
CROATIE,Union européenne,import,2016,127,44,2020
CROATIE,Union européenne,import,2017,30,116,2020
CROATIE,Union européenne,import,2018,,,2020
CROATIE,Union européenne,import,2019,580,1846,2020
CROATIE,Union européenne,import,2020,457,934,2020
DANEMARK,Union européenne,import,2016,4659,1162,2020
DANEMARK,Union européenne,import,2017,5722,2488,2020
DANEMARK,Union européenne,import,2018,14688,5322,2020
DANEMARK,Union européenne,import,2019,90253,22741,2020
DANEMARK,Union européenne,import,2020,13186,6756,2020
ESPAGNE,Union européenne,import,2016,157292,524665,2020
ESPAGNE,Union européenne,import,2017,136798,473188,2020
ESPAGNE,Union européenne,import,2018,176175,627646,2020
ESPAGNE,Union européenne,import,2019,194946,589597,2020
ESPAGNE,Union européenne,import,2020,227596,819517,2020
FINLANDE,Union européenne,import,2016,19513,7850,2020
FINLANDE,Union européenne,import,2017,14795,3714,2020
FINLANDE,Union européenne,import,2018,11814,2213,2020
FINLANDE,Union européenne,import,2019,12056,7747,2020
FINLANDE,Union européenne,import,2020,41181,5929,2020
FRANCE,Union européenne,import,2016,511727,632927,2020
FRANCE,Union européenne,import,2017,574973,493790,2020
FRANCE,Union européenne,import,2018,569284,427223,2020
FRANCE,Union européenne,import,2019,801137,667452,2020
FRANCE,Union européenne,import,2020,703962,649409,2020
GRECE,Union européenne,import,2016,5549,22090,2020
GRECE,Union européenne,import,2017,2354,7529,2020
GRECE,Union européenne,import,2018,4305,50331,2020
GRECE,Union européenne,import,2019,13313,37981,2020
GRECE,Union européenne,import,2020,7884,32918,2020
HONGRIE,Union européenne,import,2016,6327,1790,2020
HONGRIE,Union européenne,import,2017,8170,2276,2020
HONGRIE,Union européenne,import,2018,7050,2536,2020
HONGRIE,Union européenne,import,2019,4986,1402,2020
HONGRIE,Union européenne,import,2020,4196,1096,2020
IRLANDE,Union européenne,import,2016,10086,7596,2020
IRLANDE,Union européenne,import,2017,8858,6473,2020
IRLANDE,Union européenne,import,2018,17609,18068,2020
IRLANDE,Union européenne,import,2019,21526,18405,2020
IRLANDE,Union européenne,import,2020,18604,13907,2020
ITALIE,Union européenne,import,2016,77850,156616,2020
ITALIE,Union européenne,import,2017,88198,151480,2020
ITALIE,Union européenne,import,2018,111625,199464,2020
ITALIE,Union européenne,import,2019,79053,133288,2020
ITALIE,Union européenne,import,2020,84679,142363,2020
MALTE,Union européenne,import,2016,1501,626,2020
MALTE,Union européenne,import,2017,1242,692,2020
MALTE,Union européenne,import,2018,979,414,2020
MALTE,Union européenne,import,2019,3592,42901,2020
MALTE,Union européenne,import,2020,3272,5959,2020
PAYS BAS,Union européenne,import,2016,170259,926298,2020
PAYS BAS,Union européenne,import,2017,218227,912409,2020
PAYS BAS,Union européenne,import,2018,293114,927754,2020
PAYS BAS,Union européenne,import,2019,322808,1139118,2020
PAYS BAS,Union européenne,import,2020,277285,1218204,2020
POLOGNE,Union européenne,import,2016,32591,52911,2020
POLOGNE,Union européenne,import,2017,30407,41011,2020
POLOGNE,Union européenne,import,2018,33936,37646,2020
POLOGNE,Union européenne,import,2019,47648,35736,2020
POLOGNE,Union européenne,import,2020,52564,16033,2020
PORTUGAL,Union européenne,import,2016,18014,74002,2020
PORTUGAL,Union européenne,import,2017,24302,68029,2020
PORTUGAL,Union européenne,import,2018,24903,79839,2020
PORTUGAL,Union européenne,import,2019,22282,45322,2020
PORTUGAL,Union européenne,import,2020,16415,24743,2020
REPUBLIQUE D'ESTONIE,Union européenne,import,2016,2035,6543,2020
REPUBLIQUE D'ESTONIE,Union européenne,import,2017,11136,57178,2020
REPUBLIQUE D'ESTONIE,Union européenne,import,2018,32,123,2020
REPUBLIQUE D'ESTONIE,Union européenne,import,2019,97,153,2020
REPUBLIQUE D'ESTONIE,Union européenne,import,2020,65,14,2020
REPUBLIQUE DE LETTONIE,Union européenne,import,2016,30,160,2020
REPUBLIQUE DE LETTONIE,Union européenne,import,2017,6,25,2020
REPUBLIQUE DE LETTONIE,Union européenne,import,2018,193,385,2020
REPUBLIQUE DE LETTONIE,Union européenne,import,2019,21,57,2020
REPUBLIQUE DE LETTONIE,Union européenne,import,2020,118,283,2020
REPUBLIQUE DE LITUANIE,Union européenne,import,2016,3704,21609,2020
REPUBLIQUE DE LITUANIE,Union européenne,import,2017,752,2704,2020
REPUBLIQUE DE LITUANIE,Union européenne,import,2018,1086,3562,2020
REPUBLIQUE DE LITUANIE,Union européenne,import,2019,1564,1720,2020
REPUBLIQUE DE LITUANIE,Union européenne,import,2020,4451,26667,2020
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2016,1304,1312,2020
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2017,2025,1229,2020
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2018,1949,525,2020
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2019,2928,2325,2020
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2020,1966,1824,2020
REPUBLIQUE TCHEQUE,Union européenne,import,2016,2773,10363,2020
REPUBLIQUE TCHEQUE,Union européenne,import,2017,3241,6715,2020
REPUBLIQUE TCHEQUE,Union européenne,import,2018,2186,3109,2020
REPUBLIQUE TCHEQUE,Union européenne,import,2019,2290,3017,2020
REPUBLIQUE TCHEQUE,Union européenne,import,2020,2612,2784,2020
ROUMANIE,Union européenne,import,2016,3233,2948,2020
ROUMANIE,Union européenne,import,2017,4960,3832,2020
ROUMANIE,Union européenne,import,2018,8094,39236,2020
ROUMANIE,Union européenne,import,2019,3992,4148,2020
ROUMANIE,Union européenne,import,2020,4529,8324,2020
ROYAUME UNI,Union européenne,import,2016,30807,17563,2020
ROYAUME UNI,Union européenne,import,2017,37937,48935,2020
ROYAUME UNI,Union européenne,import,2018,38395,62830,2020
ROYAUME UNI,Union européenne,import,2019,36311,59456,2020
ROYAUME UNI,Union européenne,import,2020,36058,48272,2020
SLOVENIE,Union européenne,import,2016,22,90,2020
SLOVENIE,Union européenne,import,2017,78,292,2020
SLOVENIE,Union européenne,import,2018,1327,491,2020
SLOVENIE,Union européenne,import,2019,611,477,2020
SLOVENIE,Union européenne,import,2020,911,1291,2020
SUEDE,Union européenne,import,2016,13663,20479,2020
SUEDE,Union européenne,import,2017,13900,17228,2020
SUEDE,Union européenne,import,2018,12433,14151,2020
SUEDE,Union européenne,import,2019,15114,16361,2020
SUEDE,Union européenne,import,2020,16812,26565,2020
ALBANIE,Autres pays d'Europe,import,2016,3599,3277,2020
ALBANIE,Autres pays d'Europe,import,2017,3403,2951,2020
ALBANIE,Autres pays d'Europe,import,2018,3208,3116,2020
ALBANIE,Autres pays d'Europe,import,2019,2908,3333,2020
ALBANIE,Autres pays d'Europe,import,2020,4942,3944,2020
ANDORRE,Autres pays d'Europe,import,2016,375,7,2020
ANDORRE,Autres pays d'Europe,import,2017,,,2020
ANDORRE,Autres pays d'Europe,import,2018,21,90,2020
ANDORRE,Autres pays d'Europe,import,2019,28,60,2020
ANDORRE,Autres pays d'Europe,import,2020,8,4,2020
ARMENIE,Autres pays d'Europe,import,2016,1693,5471,2020
ARMENIE,Autres pays d'Europe,import,2017,1591,7243,2020
ARMENIE,Autres pays d'Europe,import,2018,25,14,2020
ARMENIE,Autres pays d'Europe,import,2019,152,122,2020
ARMENIE,Autres pays d'Europe,import,2020,36,45,2020
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2016,26,45,2020
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2017,91,250,2020
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2018,37,140,2020
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2019,5,18,2020
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2020,25,158,2020
CITE DU VATICAN,Autres pays d'Europe,import,2016,1,1,2020
CITE DU VATICAN,Autres pays d'Europe,import,2017,,,2020
CITE DU VATICAN,Autres pays d'Europe,import,2018,,,2020
CITE DU VATICAN,Autres pays d'Europe,import,2019,,,2020
CITE DU VATICAN,Autres pays d'Europe,import,2020,,,2020
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2016,28,97,2020
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2017,0,0,2020
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2018,11,29,2020
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2019,242,547,2020
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2020,277,53,2020
GIBRALTAR,Autres pays d'Europe,import,2016,174,52,2020
GIBRALTAR,Autres pays d'Europe,import,2017,94,10,2020
GIBRALTAR,Autres pays d'Europe,import,2018,,,2020
GIBRALTAR,Autres pays d'Europe,import,2019,55,233,2020
GIBRALTAR,Autres pays d'Europe,import,2020,,,2020
HELGOLAND,Autres pays d'Europe,import,2016,196,105,2020
HELGOLAND,Autres pays d'Europe,import,2017,195,351,2020
HELGOLAND,Autres pays d'Europe,import,2018,786,2735,2020
HELGOLAND,Autres pays d'Europe,import,2019,415,198,2020
HELGOLAND,Autres pays d'Europe,import,2020,204,90,2020
ISLANDE,Autres pays d'Europe,import,2016,225,345,2020
ISLANDE,Autres pays d'Europe,import,2017,579,239,2020
ISLANDE,Autres pays d'Europe,import,2018,2213,627,2020
ISLANDE,Autres pays d'Europe,import,2019,2360,490,2020
ISLANDE,Autres pays d'Europe,import,2020,3361,781,2020
MONTENEGRO,Autres pays d'Europe,import,2016,943,79,2020
MONTENEGRO,Autres pays d'Europe,import,2017,25,1,2020
MONTENEGRO,Autres pays d'Europe,import,2018,491,350,2020
MONTENEGRO,Autres pays d'Europe,import,2019,34,73,2020
MONTENEGRO,Autres pays d'Europe,import,2020,121,51,2020
NORVEGE,Autres pays d'Europe,import,2016,693,687,2020
NORVEGE,Autres pays d'Europe,import,2017,1828,5301,2020
NORVEGE,Autres pays d'Europe,import,2018,2064,5245,2020
NORVEGE,Autres pays d'Europe,import,2019,4909,13911,2020
NORVEGE,Autres pays d'Europe,import,2020,12720,46188,2020
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2016,133,78,2020
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2017,38,120,2020
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2018,765,124,2020
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2019,733,178,2020
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2020,83,145,2020
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2016,41176,182395,2020
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2017,55653,242857,2020
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2018,108187,418588,2020
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2019,84660,298352,2020
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2020,62117,222474,2020
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2016,53,161,2020
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2017,3101,16053,2020
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2018,2336,8213,2020
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2019,7183,32599,2020
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2020,5845,35973,2020
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2016,699,195,2020
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2017,1580,377,2020
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2018,2585,27241,2020
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2019,208,208,2020
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2020,223,172,2020
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2016,2388,33000,2020
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2017,1853,32277,2020
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2018,,,2020
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2019,7003,101702,2020
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2020,1524,34560,2020
RUSSIE,Autres pays d'Europe,import,2016,54099,367099,2020
RUSSIE,Autres pays d'Europe,import,2017,81204,506637,2020
RUSSIE,Autres pays d'Europe,import,2018,133028,929581,2020
RUSSIE,Autres pays d'Europe,import,2019,213287,1125837,2020
RUSSIE,Autres pays d'Europe,import,2020,203229,1477914,2020
SUISSE,Autres pays d'Europe,import,2016,20710,65924,2020
SUISSE,Autres pays d'Europe,import,2017,22014,50883,2020
SUISSE,Autres pays d'Europe,import,2018,31680,65548,2020
SUISSE,Autres pays d'Europe,import,2019,52387,68520,2020
SUISSE,Autres pays d'Europe,import,2020,69432,122795,2020
TRIESTE,Autres pays d'Europe,import,2016,21,97,2020
TRIESTE,Autres pays d'Europe,import,2017,141,489,2020
TRIESTE,Autres pays d'Europe,import,2018,42,98,2020
TRIESTE,Autres pays d'Europe,import,2019,27,79,2020
TRIESTE,Autres pays d'Europe,import,2020,21,73,2020
TURQUIE,Autres pays d'Europe,import,2016,82327,381439,2020
TURQUIE,Autres pays d'Europe,import,2017,133971,471883,2020
TURQUIE,Autres pays d'Europe,import,2018,210399,862045,2020
TURQUIE,Autres pays d'Europe,import,2019,177750,806420,2020
TURQUIE,Autres pays d'Europe,import,2020,159993,627603,2020
BURUNDI,Afrique centrale,import,2016,16,3,2020
BURUNDI,Afrique centrale,import,2017,,,2020
BURUNDI,Afrique centrale,import,2018,,,2020
BURUNDI,Afrique centrale,import,2019,,,2020
BURUNDI,Afrique centrale,import,2020,,,2020
CAMEROUN,Afrique centrale,import,2016,8291,32698,2020
CAMEROUN,Afrique centrale,import,2017,17331,63480,2020
CAMEROUN,Afrique centrale,import,2018,13655,53855,2020
CAMEROUN,Afrique centrale,import,2019,18863,67304,2020
CAMEROUN,Afrique centrale,import,2020,11415,53791,2020
CENTRE AFRIQUE,Afrique centrale,import,2016,3,0,2020
CENTRE AFRIQUE,Afrique centrale,import,2017,0,1,2020
CENTRE AFRIQUE,Afrique centrale,import,2018,0,0,2020
CENTRE AFRIQUE,Afrique centrale,import,2019,8,1,2020
CENTRE AFRIQUE,Afrique centrale,import,2020,1467,296,2020
CONGO,Afrique centrale,import,2016,2530,4674,2020
CONGO,Afrique centrale,import,2017,1017,754,2020
CONGO,Afrique centrale,import,2018,1117,4967,2020
CONGO,Afrique centrale,import,2019,433,542,2020
CONGO,Afrique centrale,import,2020,389,1422,2020
CONGO DEMOCRATIQUE,Afrique centrale,import,2016,101,141,2020
CONGO DEMOCRATIQUE,Afrique centrale,import,2017,787,5738,2020
CONGO DEMOCRATIQUE,Afrique centrale,import,2018,91,198,2020
CONGO DEMOCRATIQUE,Afrique centrale,import,2019,572,5634,2020
CONGO DEMOCRATIQUE,Afrique centrale,import,2020,685,6341,2020
GABON,Afrique centrale,import,2016,1940,938,2020
GABON,Afrique centrale,import,2017,1193,1117,2020
GABON,Afrique centrale,import,2018,176,487,2020
GABON,Afrique centrale,import,2019,396,2155,2020
GABON,Afrique centrale,import,2020,482,2625,2020
GUINEE EQUATORIALE,Afrique centrale,import,2016,3091,11059,2020
GUINEE EQUATORIALE,Afrique centrale,import,2017,5145,12389,2020
GUINEE EQUATORIALE,Afrique centrale,import,2018,59,225,2020
GUINEE EQUATORIALE,Afrique centrale,import,2019,2386,8327,2020
GUINEE EQUATORIALE,Afrique centrale,import,2020,,,2020
RWANDA,Afrique centrale,import,2016,,,2020
RWANDA,Afrique centrale,import,2017,,,2020
RWANDA,Afrique centrale,import,2018,,,2020
RWANDA,Afrique centrale,import,2019,413,213,2020
RWANDA,Afrique centrale,import,2020,4,0,2020
TCHAD,Afrique centrale,import,2016,,,2020
TCHAD,Afrique centrale,import,2017,,,2020
TCHAD,Afrique centrale,import,2018,,,2020
TCHAD,Afrique centrale,import,2019,1,2,2020
TCHAD,Afrique centrale,import,2020,86,2,2020
ALGERIE,Afrique du Nord,import,2016,14517,43461,2020
ALGERIE,Afrique du Nord,import,2017,4751,17203,2020
ALGERIE,Afrique du Nord,import,2018,4451,50372,2020
ALGERIE,Afrique du Nord,import,2019,3661,90248,2020
ALGERIE,Afrique du Nord,import,2020,15173,432861,2020
EGYPTE,Afrique du Nord,import,2016,16456,23865,2020
EGYPTE,Afrique du Nord,import,2017,12602,29193,2020
EGYPTE,Afrique du Nord,import,2018,12817,30451,2020
EGYPTE,Afrique du Nord,import,2019,20874,51164,2020
EGYPTE,Afrique du Nord,import,2020,20415,48419,2020
ILES CANARIES,Afrique du Nord,import,2016,,,2020
ILES CANARIES,Afrique du Nord,import,2017,1,0,2020
ILES CANARIES,Afrique du Nord,import,2018,,,2020
ILES CANARIES,Afrique du Nord,import,2019,0,0,2020
ILES CANARIES,Afrique du Nord,import,2020,,,2020
LIBYE,Afrique du Nord,import,2016,925,16868,2020
LIBYE,Afrique du Nord,import,2017,1892,15844,2020
LIBYE,Afrique du Nord,import,2018,2775,17864,2020
LIBYE,Afrique du Nord,import,2019,20,10,2020
LIBYE,Afrique du Nord,import,2020,3,2,2020
MAROC,Afrique du Nord,import,2016,55806,79896,2020
MAROC,Afrique du Nord,import,2017,60278,99462,2020
MAROC,Afrique du Nord,import,2018,65612,105336,2020
MAROC,Afrique du Nord,import,2019,74829,151039,2020
MAROC,Afrique du Nord,import,2020,84614,138461,2020
SOUDAN,Afrique du Nord,import,2016,54,38,2020
SOUDAN,Afrique du Nord,import,2017,127,130,2020
SOUDAN,Afrique du Nord,import,2018,259,242,2020
SOUDAN,Afrique du Nord,import,2019,6230,2069,2020
SOUDAN,Afrique du Nord,import,2020,997,2217,2020
TUNISIE,Afrique du Nord,import,2016,23790,80027,2020
TUNISIE,Afrique du Nord,import,2017,30767,180427,2020
TUNISIE,Afrique du Nord,import,2018,24812,92110,2020
TUNISIE,Afrique du Nord,import,2019,27239,96524,2020
TUNISIE,Afrique du Nord,import,2020,22771,112301,2020
BENIN,Afrique occidentale,import,2016,215,654,2020
BENIN,Afrique occidentale,import,2017,337,1683,2020
BENIN,Afrique occidentale,import,2018,480,1712,2020
BENIN,Afrique occidentale,import,2019,459,905,2020
BENIN,Afrique occidentale,import,2020,937,1152,2020
BURKINA FASO,Afrique occidentale,import,2016,324,77,2020
BURKINA FASO,Afrique occidentale,import,2017,52,103,2020
BURKINA FASO,Afrique occidentale,import,2018,8,3,2020
BURKINA FASO,Afrique occidentale,import,2019,245,1067,2020
BURKINA FASO,Afrique occidentale,import,2020,316,247,2020
COTE D'IVOIRE,Afrique occidentale,import,2016,61578,133218,2020
COTE D'IVOIRE,Afrique occidentale,import,2017,72260,121260,2020
COTE D'IVOIRE,Afrique occidentale,import,2018,49777,125637,2020
COTE D'IVOIRE,Afrique occidentale,import,2019,55198,140726,2020
COTE D'IVOIRE,Afrique occidentale,import,2020,58708,138706,2020
GAMBIE,Afrique occidentale,import,2016,138,2851,2020
GAMBIE,Afrique occidentale,import,2017,1766,4702,2020
GAMBIE,Afrique occidentale,import,2018,4569,9995,2020
GAMBIE,Afrique occidentale,import,2019,1792,1946,2020
GAMBIE,Afrique occidentale,import,2020,10441,21054,2020
GHANA,Afrique occidentale,import,2016,32575,58728,2020
GHANA,Afrique occidentale,import,2017,40370,76279,2020
GHANA,Afrique occidentale,import,2018,23436,49322,2020
GHANA,Afrique occidentale,import,2019,42970,83342,2020
GHANA,Afrique occidentale,import,2020,62779,113965,2020
GUINEE BISSAU,Afrique occidentale,import,2016,10,80,2020
GUINEE BISSAU,Afrique occidentale,import,2017,,,2020
GUINEE BISSAU,Afrique occidentale,import,2018,5,3,2020
GUINEE BISSAU,Afrique occidentale,import,2019,10,44,2020
GUINEE BISSAU,Afrique occidentale,import,2020,23,8,2020
GUINEE REPUBLIQUE,Afrique occidentale,import,2016,1952,10399,2020
GUINEE REPUBLIQUE,Afrique occidentale,import,2017,2911,14188,2020
GUINEE REPUBLIQUE,Afrique occidentale,import,2018,5739,15378,2020
GUINEE REPUBLIQUE,Afrique occidentale,import,2019,1068,2399,2020
GUINEE REPUBLIQUE,Afrique occidentale,import,2020,1321,4865,2020
ILES DU CAP VERT,Afrique occidentale,import,2016,47,55,2020
ILES DU CAP VERT,Afrique occidentale,import,2017,5,12,2020
ILES DU CAP VERT,Afrique occidentale,import,2018,6,19,2020
ILES DU CAP VERT,Afrique occidentale,import,2019,402,867,2020
ILES DU CAP VERT,Afrique occidentale,import,2020,273,832,2020
LIBERIA,Afrique occidentale,import,2016,1244,4322,2020
LIBERIA,Afrique occidentale,import,2017,,,2020
LIBERIA,Afrique occidentale,import,2018,10,33,2020
LIBERIA,Afrique occidentale,import,2019,8,22,2020
LIBERIA,Afrique occidentale,import,2020,3277,7592,2020
MALI,Afrique occidentale,import,2016,4184,8112,2020
MALI,Afrique occidentale,import,2017,4160,9962,2020
MALI,Afrique occidentale,import,2018,1046,4040,2020
MALI,Afrique occidentale,import,2019,1875,2381,2020
MALI,Afrique occidentale,import,2020,1573,1452,2020
MAURITANIE,Afrique occidentale,import,2016,5225,62617,2020
MAURITANIE,Afrique occidentale,import,2017,3630,44597,2020
MAURITANIE,Afrique occidentale,import,2018,6957,16322,2020
MAURITANIE,Afrique occidentale,import,2019,3339,6116,2020
MAURITANIE,Afrique occidentale,import,2020,7961,22773,2020
NIGER,Afrique occidentale,import,2016,17,42,2020
NIGER,Afrique occidentale,import,2017,84,153,2020
NIGER,Afrique occidentale,import,2018,535,348,2020
NIGER,Afrique occidentale,import,2019,974,580,2020
NIGER,Afrique occidentale,import,2020,220,343,2020
NIGERIA,Afrique occidentale,import,2016,249594,1168412,2020
NIGERIA,Afrique occidentale,import,2017,309405,1220608,2020
NIGERIA,Afrique occidentale,import,2018,388949,1146885,2020
NIGERIA,Afrique occidentale,import,2019,245564,806262,2020
NIGERIA,Afrique occidentale,import,2020,257198,1067905,2020
SIERRA LEONE,Afrique occidentale,import,2016,701,2690,2020
SIERRA LEONE,Afrique occidentale,import,2017,1901,5080,2020
SIERRA LEONE,Afrique occidentale,import,2018,6346,15563,2020
SIERRA LEONE,Afrique occidentale,import,2019,4115,10847,2020
SIERRA LEONE,Afrique occidentale,import,2020,2514,4903,2020
TOGO,Afrique occidentale,import,2016,4369,14522,2020
TOGO,Afrique occidentale,import,2017,8277,17119,2020
TOGO,Afrique occidentale,import,2018,21422,85374,2020
TOGO,Afrique occidentale,import,2019,23912,65326,2020
TOGO,Afrique occidentale,import,2020,22541,60367,2020
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2016,53539,545021,2020
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2017,69986,585514,2020
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2018,71040,621986,2020
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2019,58800,464046,2020
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2020,49153,318437,2020
ANGOLA,Afrique orientale et du Sud,import,2016,849,293,2020
ANGOLA,Afrique orientale et du Sud,import,2017,83,19,2020
ANGOLA,Afrique orientale et du Sud,import,2018,1055,6215,2020
ANGOLA,Afrique orientale et du Sud,import,2019,287,600,2020
ANGOLA,Afrique orientale et du Sud,import,2020,3046,14712,2020
DJIBOUTI,Afrique orientale et du Sud,import,2016,,,2020
DJIBOUTI,Afrique orientale et du Sud,import,2017,10,47,2020
DJIBOUTI,Afrique orientale et du Sud,import,2018,134,257,2020
DJIBOUTI,Afrique orientale et du Sud,import,2019,9,3,2020
DJIBOUTI,Afrique orientale et du Sud,import,2020,20,30,2020
ETHIOPIE,Afrique orientale et du Sud,import,2016,10,2,2020
ETHIOPIE,Afrique orientale et du Sud,import,2017,18,13,2020
ETHIOPIE,Afrique orientale et du Sud,import,2018,16,23,2020
ETHIOPIE,Afrique orientale et du Sud,import,2019,62,14,2020
ETHIOPIE,Afrique orientale et du Sud,import,2020,92,6,2020
ILE STE HELENE,Afrique orientale et du Sud,import,2016,58,13,2020
ILE STE HELENE,Afrique orientale et du Sud,import,2017,3,10,2020
ILE STE HELENE,Afrique orientale et du Sud,import,2018,73,84,2020
ILE STE HELENE,Afrique orientale et du Sud,import,2019,292,21,2020
ILE STE HELENE,Afrique orientale et du Sud,import,2020,21,94,2020
ILES MAURICE,Afrique orientale et du Sud,import,2016,2501,276,2020
ILES MAURICE,Afrique orientale et du Sud,import,2017,1523,205,2020
ILES MAURICE,Afrique orientale et du Sud,import,2018,967,225,2020
ILES MAURICE,Afrique orientale et du Sud,import,2019,352,63,2020
ILES MAURICE,Afrique orientale et du Sud,import,2020,714,128,2020
KENYA,Afrique orientale et du Sud,import,2016,245,202,2020
KENYA,Afrique orientale et du Sud,import,2017,288,332,2020
KENYA,Afrique orientale et du Sud,import,2018,286,340,2020
KENYA,Afrique orientale et du Sud,import,2019,724,403,2020
KENYA,Afrique orientale et du Sud,import,2020,632,714,2020
