pays,region,sens,annee,valeur,poids,edition
MALAWI,Afrique orientale et du Sud,export,2018,0,0,2021
MALAWI,Afrique orientale et du Sud,export,2019,360,5,2021
MALAWI,Afrique orientale et du Sud,export,2020,0,0,2021
MALAWI,Afrique orientale et du Sud,export,2021,0,0,2021
MOZAMBIQUE,Afrique orientale et du Sud,export,2017,35,12,2021
MOZAMBIQUE,Afrique orientale et du Sud,export,2018,74,49,2021
MOZAMBIQUE,Afrique orientale et du Sud,export,2019,265,499,2021
MOZAMBIQUE,Afrique orientale et du Sud,export,2020,219,106,2021
MOZAMBIQUE,Afrique orientale et du Sud,export,2021,490,236,2021
NAMIBIE,Afrique orientale et du Sud,export,2017,233,88,2021
NAMIBIE,Afrique orientale et du Sud,export,2018,12,27,2021
NAMIBIE,Afrique orientale et du Sud,export,2019,100,32,2021
NAMIBIE,Afrique orientale et du Sud,export,2020,0,0,2021
NAMIBIE,Afrique orientale et du Sud,export,2021,44,6,2021
OUGANDA,Afrique orientale et du Sud,export,2017,180,99,2021
OUGANDA,Afrique orientale et du Sud,export,2018,219,137,2021
OUGANDA,Afrique orientale et du Sud,export,2019,476,305,2021
OUGANDA,Afrique orientale et du Sud,export,2020,411,314,2021
OUGANDA,Afrique orientale et du Sud,export,2021,687,355,2021
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2017,0,0,2021
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2018,0,0,2021
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2019,77,2,2021
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2020,20,14,2021
REPUBLIQUE DE SOMALIE,Afrique orientale et du Sud,export,2021,0,0,2021
REUNION,Afrique orientale et du Sud,export,2017,51,0,2021
REUNION,Afrique orientale et du Sud,export,2018,0,0,2021
REUNION,Afrique orientale et du Sud,export,2019,0,0,2021
REUNION,Afrique orientale et du Sud,export,2020,0,0,2021
REUNION,Afrique orientale et du Sud,export,2021,0,0,2021
SEYCHELLES,Afrique orientale et du Sud,export,2017,0,0,2021
SEYCHELLES,Afrique orientale et du Sud,export,2018,0,0,2021
SEYCHELLES,Afrique orientale et du Sud,export,2019,2,96,2021
SEYCHELLES,Afrique orientale et du Sud,export,2020,20,432,2021
SEYCHELLES,Afrique orientale et du Sud,export,2021,71,1488,2021
SWAZILAND,Afrique orientale et du Sud,export,2017,1632,37101,2021
SWAZILAND,Afrique orientale et du Sud,export,2018,2952,87020,2021
SWAZILAND,Afrique orientale et du Sud,export,2019,8947,225802,2021
SWAZILAND,Afrique orientale et du Sud,export,2020,3696,93051,2021
SWAZILAND,Afrique orientale et du Sud,export,2021,1990,58386,2021
TANZANIE,Afrique orientale et du Sud,export,2017,410,354,2021
TANZANIE,Afrique orientale et du Sud,export,2018,289,248,2021
TANZANIE,Afrique orientale et du Sud,export,2019,518,384,2021
TANZANIE,Afrique orientale et du Sud,export,2020,988,712,2021
TANZANIE,Afrique orientale et du Sud,export,2021,1189,692,2021
ZAMBIE,Afrique orientale et du Sud,export,2017,604,217,2021
ZAMBIE,Afrique orientale et du Sud,export,2018,627,235,2021
ZAMBIE,Afrique orientale et du Sud,export,2019,1067,497,2021
ZAMBIE,Afrique orientale et du Sud,export,2020,736,386,2021
ZAMBIE,Afrique orientale et du Sud,export,2021,1048,461,2021
ZIMBABWE,Afrique orientale et du Sud,export,2017,0,0,2021
ZIMBABWE,Afrique orientale et du Sud,export,2018,0,0,2021
ZIMBABWE,Afrique orientale et du Sud,export,2019,73,25,2021
ZIMBABWE,Afrique orientale et du Sud,export,2020,0,0,2021
ZIMBABWE,Afrique orientale et du Sud,export,2021,0,0,2021
CANADA,Amérique du Nord,export,2017,988,1045,2021
CANADA,Amérique du Nord,export,2018,874,1399,2021
CANADA,Amérique du Nord,export,2019,972,2076,2021
CANADA,Amérique du Nord,export,2020,965,1972,2021
CANADA,Amérique du Nord,export,2021,1302,983,2021
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2017,52954,108598,2021
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2018,62901,102865,2021
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2019,77518,154944,2021
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2020,67534,61822,2021
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2021,69439,144673,2021
GROENLAND,Amérique du Nord,export,2017,6,3,2021
GROENLAND,Amérique du Nord,export,2018,145,42,2021
GROENLAND,Amérique du Nord,export,2019,0,0,2021
GROENLAND,Amérique du Nord,export,2020,0,0,2021
GROENLAND,Amérique du Nord,export,2021,0,0,2021
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2017,54,79,2021
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2018,0,0,2021
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2019,0,0,2021
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2020,9,5,2021
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2021,0,0,2021
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2017,404,466,2021
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2018,11,2,2021
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2019,53,19,2021
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2020,0,0,2021
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2021,417,20,2021
ARGENTINE,Amérique centrale et du Sud,export,2017,5749,26681,2021
ARGENTINE,Amérique centrale et du Sud,export,2018,0,0,2021
ARGENTINE,Amérique centrale et du Sud,export,2019,0,0,2021
ARGENTINE,Amérique centrale et du Sud,export,2020,48,11,2021
ARGENTINE,Amérique centrale et du Sud,export,2021,0,0,2021
BOLIVIE,Amérique centrale et du Sud,export,2017,0,0,2021
BOLIVIE,Amérique centrale et du Sud,export,2018,0,0,2021
BOLIVIE,Amérique centrale et du Sud,export,2019,0,0,2021
BOLIVIE,Amérique centrale et du Sud,export,2020,0,0,2021
BOLIVIE,Amérique centrale et du Sud,export,2021,0,0,2021
BRESIL,Amérique centrale et du Sud,export,2017,1646,2836,2021
BRESIL,Amérique centrale et du Sud,export,2018,1819,2033,2021
BRESIL,Amérique centrale et du Sud,export,2019,446,504,2021
BRESIL,Amérique centrale et du Sud,export,2020,410,748,2021
BRESIL,Amérique centrale et du Sud,export,2021,7047,21204,2021
CHILI,Amérique centrale et du Sud,export,2017,771,670,2021
CHILI,Amérique centrale et du Sud,export,2018,63,174,2021
CHILI,Amérique centrale et du Sud,export,2019,3885,5670,2021
CHILI,Amérique centrale et du Sud,export,2020,85,133,2021
CHILI,Amérique centrale et du Sud,export,2021,285,435,2021
COLOMBIE,Amérique centrale et du Sud,export,2017,289,94,2021
COLOMBIE,Amérique centrale et du Sud,export,2018,2019,2539,2021
COLOMBIE,Amérique centrale et du Sud,export,2019,693,929,2021
COLOMBIE,Amérique centrale et du Sud,export,2020,2339,2620,2021
COLOMBIE,Amérique centrale et du Sud,export,2021,309,457,2021
COSTA RICA,Amérique centrale et du Sud,export,2017,1,14,2021
COSTA RICA,Amérique centrale et du Sud,export,2018,471,878,2021
COSTA RICA,Amérique centrale et du Sud,export,2019,577,930,2021
COSTA RICA,Amérique centrale et du Sud,export,2020,59,120,2021
COSTA RICA,Amérique centrale et du Sud,export,2021,100,13,2021
CUBA,Amérique centrale et du Sud,export,2017,0,0,2021
CUBA,Amérique centrale et du Sud,export,2018,0,0,2021
CUBA,Amérique centrale et du Sud,export,2019,1,0,2021
CUBA,Amérique centrale et du Sud,export,2020,7,1,2021
CUBA,Amérique centrale et du Sud,export,2021,0,0,2021
CURUCAO,Amérique centrale et du Sud,export,2017,0,0,2021
CURUCAO,Amérique centrale et du Sud,export,2018,0,0,2021
CURUCAO,Amérique centrale et du Sud,export,2019,1,1,2021
CURUCAO,Amérique centrale et du Sud,export,2020,0,0,2021
CURUCAO,Amérique centrale et du Sud,export,2021,0,0,2021
EQUATEUR,Amérique centrale et du Sud,export,2017,1250,926,2021
EQUATEUR,Amérique centrale et du Sud,export,2018,146,204,2021
EQUATEUR,Amérique centrale et du Sud,export,2019,717,961,2021
EQUATEUR,Amérique centrale et du Sud,export,2020,1398,1807,2021
EQUATEUR,Amérique centrale et du Sud,export,2021,1663,2053,2021
GUADELOUPE,Amérique centrale et du Sud,export,2017,8,7,2021
GUADELOUPE,Amérique centrale et du Sud,export,2018,22,17,2021
GUADELOUPE,Amérique centrale et du Sud,export,2019,18,16,2021
GUADELOUPE,Amérique centrale et du Sud,export,2020,13,4,2021
GUADELOUPE,Amérique centrale et du Sud,export,2021,14,10,2021
GUATEMALA,Amérique centrale et du Sud,export,2017,0,0,2021
GUATEMALA,Amérique centrale et du Sud,export,2018,79,96,2021
GUATEMALA,Amérique centrale et du Sud,export,2019,333,341,2021
GUATEMALA,Amérique centrale et du Sud,export,2020,70,57,2021
GUATEMALA,Amérique centrale et du Sud,export,2021,0,0,2021
GUYANA,Amérique centrale et du Sud,export,2017,0,0,2021
GUYANA,Amérique centrale et du Sud,export,2018,0,0,2021
GUYANA,Amérique centrale et du Sud,export,2019,2,0,2021
GUYANA,Amérique centrale et du Sud,export,2020,0,0,2021
GUYANA,Amérique centrale et du Sud,export,2021,0,0,2021
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2017,0,0,2021
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2018,5,1,2021
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2019,5,1,2021
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2020,3,0,2021
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2021,2,1,2021
HAITI,Amérique centrale et du Sud,export,2017,0,0,2021
HAITI,Amérique centrale et du Sud,export,2018,165,91,2021
HAITI,Amérique centrale et du Sud,export,2019,81,54,2021
HAITI,Amérique centrale et du Sud,export,2020,874,639,2021
HAITI,Amérique centrale et du Sud,export,2021,1958,1419,2021
ILES BERMUDES,Amérique centrale et du Sud,export,2017,0,0,2021
ILES BERMUDES,Amérique centrale et du Sud,export,2018,15,12,2021
ILES BERMUDES,Amérique centrale et du Sud,export,2019,1,1,2021
ILES BERMUDES,Amérique centrale et du Sud,export,2020,0,0,2021
ILES BERMUDES,Amérique centrale et du Sud,export,2021,0,0,2021
ILES BRAHAMAS,Amérique centrale et du Sud,export,2017,8,25,2021
ILES BRAHAMAS,Amérique centrale et du Sud,export,2018,0,0,2021
ILES BRAHAMAS,Amérique centrale et du Sud,export,2019,0,0,2021
ILES BRAHAMAS,Amérique centrale et du Sud,export,2020,0,0,2021
ILES BRAHAMAS,Amérique centrale et du Sud,export,2021,0,0,2021
ILES CALQUES,Amérique centrale et du Sud,export,2017,1,0,2021
ILES CALQUES,Amérique centrale et du Sud,export,2018,11,2,2021
ILES CALQUES,Amérique centrale et du Sud,export,2019,4,0,2021
ILES CALQUES,Amérique centrale et du Sud,export,2020,0,0,2021
ILES CALQUES,Amérique centrale et du Sud,export,2021,0,0,2021
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2017,5,20,2021
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2018,101,111,2021
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2019,78,60,2021
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2020,9,90,2021
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2021,0,0,2021
LA BARBADE,Amérique centrale et du Sud,export,2017,0,0,2021
LA BARBADE,Amérique centrale et du Sud,export,2018,0,0,2021
LA BARBADE,Amérique centrale et du Sud,export,2019,84,22,2021
LA BARBADE,Amérique centrale et du Sud,export,2020,0,0,2021
LA BARBADE,Amérique centrale et du Sud,export,2021,0,0,2021
MARTINIQUE,Amérique centrale et du Sud,export,2017,4,2,2021
MARTINIQUE,Amérique centrale et du Sud,export,2018,3,1,2021
MARTINIQUE,Amérique centrale et du Sud,export,2019,13,10,2021
MARTINIQUE,Amérique centrale et du Sud,export,2020,5,4,2021
MARTINIQUE,Amérique centrale et du Sud,export,2021,1,0,2021
MEXIQUE,Amérique centrale et du Sud,export,2017,8922,83982,2021
MEXIQUE,Amérique centrale et du Sud,export,2018,6574,27494,2021
MEXIQUE,Amérique centrale et du Sud,export,2019,3035,12811,2021
MEXIQUE,Amérique centrale et du Sud,export,2020,13934,101798,2021
MEXIQUE,Amérique centrale et du Sud,export,2021,30486,76409,2021
NICARAGUA,Amérique centrale et du Sud,export,2017,2,1,2021
NICARAGUA,Amérique centrale et du Sud,export,2018,36,53,2021
NICARAGUA,Amérique centrale et du Sud,export,2019,51,18,2021
NICARAGUA,Amérique centrale et du Sud,export,2020,0,0,2021
NICARAGUA,Amérique centrale et du Sud,export,2021,0,0,2021
PANAMA,Amérique centrale et du Sud,export,2017,187,7462,2021
PANAMA,Amérique centrale et du Sud,export,2018,0,0,2021
PANAMA,Amérique centrale et du Sud,export,2019,0,0,2021
PANAMA,Amérique centrale et du Sud,export,2020,39,26,2021
PANAMA,Amérique centrale et du Sud,export,2021,601,417,2021
PARAGUAY,Amérique centrale et du Sud,export,2017,0,0,2021
PARAGUAY,Amérique centrale et du Sud,export,2018,0,0,2021
PARAGUAY,Amérique centrale et du Sud,export,2019,13,3,2021
PARAGUAY,Amérique centrale et du Sud,export,2020,0,0,2021
PARAGUAY,Amérique centrale et du Sud,export,2021,0,0,2021
PEROU,Amérique centrale et du Sud,export,2017,0,0,2021
PEROU,Amérique centrale et du Sud,export,2018,253,362,2021
PEROU,Amérique centrale et du Sud,export,2019,891,1426,2021
PEROU,Amérique centrale et du Sud,export,2020,549,742,2021
PEROU,Amérique centrale et du Sud,export,2021,411,609,2021
SAINT DOMINGUE,Amérique centrale et du Sud,export,2017,0,0,2021
SAINT DOMINGUE,Amérique centrale et du Sud,export,2018,0,0,2021
SAINT DOMINGUE,Amérique centrale et du Sud,export,2019,38,20,2021
SAINT DOMINGUE,Amérique centrale et du Sud,export,2020,0,0,2021
SAINT DOMINGUE,Amérique centrale et du Sud,export,2021,8,17,2021
SALVADOR,Amérique centrale et du Sud,export,2017,127,1516,2021
SALVADOR,Amérique centrale et du Sud,export,2018,0,0,2021
SALVADOR,Amérique centrale et du Sud,export,2019,0,0,2021
SALVADOR,Amérique centrale et du Sud,export,2020,0,0,2021
SALVADOR,Amérique centrale et du Sud,export,2021,0,0,2021
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2017,1,0,2021
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2018,0,0,2021
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2019,2,0,2021
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2020,0,0,2021
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2021,0,0,2021
SURINAM,Amérique centrale et du Sud,export,2017,0,0,2021
SURINAM,Amérique centrale et du Sud,export,2018,6,2,2021
SURINAM,Amérique centrale et du Sud,export,2019,107,64,2021
SURINAM,Amérique centrale et du Sud,export,2020,10,2,2021
SURINAM,Amérique centrale et du Sud,export,2021,0,0,2021
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2017,39,10,2021
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2018,81,21,2021
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2019,167,43,2021
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2020,0,0,2021
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2021,0,0,2021
URUGUAY,Amérique centrale et du Sud,export,2017,5,12,2021
URUGUAY,Amérique centrale et du Sud,export,2018,1,2,2021
URUGUAY,Amérique centrale et du Sud,export,2019,6,4,2021
URUGUAY,Amérique centrale et du Sud,export,2020,0,0,2021
URUGUAY,Amérique centrale et du Sud,export,2021,0,0,2021
VENEZUELA,Amérique centrale et du Sud,export,2017,76,102,2021
VENEZUELA,Amérique centrale et du Sud,export,2018,25,25,2021
VENEZUELA,Amérique centrale et du Sud,export,2019,191,223,2021
VENEZUELA,Amérique centrale et du Sud,export,2020,128,125,2021
VENEZUELA,Amérique centrale et du Sud,export,2021,110,117,2021
ARABIE SEOUDITE,Asie occidentale,export,2017,669,196,2021
ARABIE SEOUDITE,Asie occidentale,export,2018,1071,951,2021
ARABIE SEOUDITE,Asie occidentale,export,2019,510,423,2021
ARABIE SEOUDITE,Asie occidentale,export,2020,265,55,2021
ARABIE SEOUDITE,Asie occidentale,export,2021,548,131,2021
BAHREIN,Asie occidentale,export,2017,0,0,2021
BAHREIN,Asie occidentale,export,2018,0,0,2021
BAHREIN,Asie occidentale,export,2019,0,0,2021
BAHREIN,Asie occidentale,export,2020,0,0,2021
BAHREIN,Asie occidentale,export,2021,0,0,2021
EMIRATS ARABES UNIS,Asie occidentale,export,2017,78533,71306,2021
EMIRATS ARABES UNIS,Asie occidentale,export,2018,36866,25977,2021
EMIRATS ARABES UNIS,Asie occidentale,export,2019,34101,6324,2021
EMIRATS ARABES UNIS,Asie occidentale,export,2020,25435,5639,2021
EMIRATS ARABES UNIS,Asie occidentale,export,2021,34390,7214,2021
IRAK,Asie occidentale,export,2017,1,0,2021
IRAK,Asie occidentale,export,2018,9,0,2021
IRAK,Asie occidentale,export,2019,136,546,2021
IRAK,Asie occidentale,export,2020,26,9,2021
IRAK,Asie occidentale,export,2021,7,0,2021
IRAN,Asie occidentale,export,2017,516,425,2021
IRAN,Asie occidentale,export,2018,1648,1401,2021
IRAN,Asie occidentale,export,2019,0,0,2021
IRAN,Asie occidentale,export,2020,185,201,2021
IRAN,Asie occidentale,export,2021,126,25,2021
ISRAEL,Asie occidentale,export,2017,1616,262,2021
ISRAEL,Asie occidentale,export,2018,1921,277,2021
ISRAEL,Asie occidentale,export,2019,1316,176,2021
ISRAEL,Asie occidentale,export,2020,954,179,2021
ISRAEL,Asie occidentale,export,2021,820,120,2021
JORDANIE,Asie occidentale,export,2017,43,11,2021
JORDANIE,Asie occidentale,export,2018,31,61,2021
JORDANIE,Asie occidentale,export,2019,0,1,2021
JORDANIE,Asie occidentale,export,2020,58,70,2021
JORDANIE,Asie occidentale,export,2021,5,3,2021
KOWEIT,Asie occidentale,export,2017,553,1,2021
KOWEIT,Asie occidentale,export,2018,13,0,2021
KOWEIT,Asie occidentale,export,2019,3,0,2021
KOWEIT,Asie occidentale,export,2020,11,1,2021
KOWEIT,Asie occidentale,export,2021,1,0,2021
LIBAN,Asie occidentale,export,2017,9889,191738,2021
LIBAN,Asie occidentale,export,2018,8154,211373,2021
LIBAN,Asie occidentale,export,2019,9276,207117,2021
LIBAN,Asie occidentale,export,2020,4796,111900,2021
LIBAN,Asie occidentale,export,2021,7678,178668,2021
OMAN,Asie occidentale,export,2017,4,0,2021
OMAN,Asie occidentale,export,2018,6,0,2021
OMAN,Asie occidentale,export,2019,0,0,2021
OMAN,Asie occidentale,export,2020,37,94,2021
OMAN,Asie occidentale,export,2021,2,0,2021
QATAR,Asie occidentale,export,2017,24,17,2021
QATAR,Asie occidentale,export,2018,0,0,2021
QATAR,Asie occidentale,export,2019,0,0,2021
QATAR,Asie occidentale,export,2020,10,10,2021
QATAR,Asie occidentale,export,2021,14,0,2021
SYRIE,Asie occidentale,export,2017,0,0,2021
SYRIE,Asie occidentale,export,2018,151,256,2021
SYRIE,Asie occidentale,export,2019,11,240,2021
SYRIE,Asie occidentale,export,2020,91,576,2021
SYRIE,Asie occidentale,export,2021,0,0,2021
YEMEN DEMOCRATIQUE,Asie occidentale,export,2017,0,0,2021
YEMEN DEMOCRATIQUE,Asie occidentale,export,2018,13,36,2021
YEMEN DEMOCRATIQUE,Asie occidentale,export,2019,0,0,2021
YEMEN DEMOCRATIQUE,Asie occidentale,export,2020,0,0,2021
YEMEN DEMOCRATIQUE,Asie occidentale,export,2021,0,0,2021
AFGANISTAN,Autres pays d'Asie,export,2017,4,1,2021
AFGANISTAN,Autres pays d'Asie,export,2018,2,0,2021
AFGANISTAN,Autres pays d'Asie,export,2019,31,63,2021
AFGANISTAN,Autres pays d'Asie,export,2020,8,2,2021
AFGANISTAN,Autres pays d'Asie,export,2021,1,1,2021
BENGLADESH,Autres pays d'Asie,export,2017,5485,7378,2021
BENGLADESH,Autres pays d'Asie,export,2018,5578,6937,2021
BENGLADESH,Autres pays d'Asie,export,2019,4077,4175,2021
BENGLADESH,Autres pays d'Asie,export,2020,4855,5341,2021
BENGLADESH,Autres pays d'Asie,export,2021,8287,8297,2021
BHOUTAN,Autres pays d'Asie,export,2017,0,0,2021
BHOUTAN,Autres pays d'Asie,export,2018,0,0,2021
BHOUTAN,Autres pays d'Asie,export,2019,1,1,2021
BHOUTAN,Autres pays d'Asie,export,2020,0,0,2021
BHOUTAN,Autres pays d'Asie,export,2021,0,0,2021
BRUNEI,Autres pays d'Asie,export,2017,626,771,2021
BRUNEI,Autres pays d'Asie,export,2018,1832,1459,2021
BRUNEI,Autres pays d'Asie,export,2019,1524,2236,2021
BRUNEI,Autres pays d'Asie,export,2020,2353,2864,2021
BRUNEI,Autres pays d'Asie,export,2021,807,1574,2021
CAMBODGE,Autres pays d'Asie,export,2017,1,0,2021
CAMBODGE,Autres pays d'Asie,export,2018,0,0,2021
CAMBODGE,Autres pays d'Asie,export,2019,0,0,2021
CAMBODGE,Autres pays d'Asie,export,2020,0,0,2021
CAMBODGE,Autres pays d'Asie,export,2021,2,1,2021
COREE DU NORD,Autres pays d'Asie,export,2017,1454,571,2021
COREE DU NORD,Autres pays d'Asie,export,2018,852,482,2021
COREE DU NORD,Autres pays d'Asie,export,2019,600,469,2021
COREE DU NORD,Autres pays d'Asie,export,2020,103,54,2021
COREE DU NORD,Autres pays d'Asie,export,2021,180,40166,2021
COREE DU SUD,Autres pays d'Asie,export,2017,23929,13426,2021
COREE DU SUD,Autres pays d'Asie,export,2018,14796,8126,2021
COREE DU SUD,Autres pays d'Asie,export,2019,23144,25434,2021
COREE DU SUD,Autres pays d'Asie,export,2020,18365,10570,2021
COREE DU SUD,Autres pays d'Asie,export,2021,17515,12753,2021
HONG-KONG,Autres pays d'Asie,export,2017,2804,1525,2021
HONG-KONG,Autres pays d'Asie,export,2018,1594,508,2021
HONG-KONG,Autres pays d'Asie,export,2019,1249,1278,2021
HONG-KONG,Autres pays d'Asie,export,2020,368,213,2021
HONG-KONG,Autres pays d'Asie,export,2021,476,310,2021
INDE,Autres pays d'Asie,export,2017,87346,364258,2021
INDE,Autres pays d'Asie,export,2018,168341,508872,2021
INDE,Autres pays d'Asie,export,2019,211915,547595,2021
INDE,Autres pays d'Asie,export,2020,171975,535830,2021
INDE,Autres pays d'Asie,export,2021,282398,633713,2021
INDONESIE,Autres pays d'Asie,export,2017,850,2447,2021
INDONESIE,Autres pays d'Asie,export,2018,791,1102,2021
INDONESIE,Autres pays d'Asie,export,2019,49,91,2021
INDONESIE,Autres pays d'Asie,export,2020,1399,832,2021
INDONESIE,Autres pays d'Asie,export,2021,480,962,2021
JAPON,Autres pays d'Asie,export,2017,3215,3280,2021
JAPON,Autres pays d'Asie,export,2018,6840,4149,2021
JAPON,Autres pays d'Asie,export,2019,9563,17155,2021
JAPON,Autres pays d'Asie,export,2020,6169,6605,2021
JAPON,Autres pays d'Asie,export,2021,9245,7280,2021
LAOS,Autres pays d'Asie,export,2017,0,0,2021
LAOS,Autres pays d'Asie,export,2018,0,0,2021
LAOS,Autres pays d'Asie,export,2019,2,1,2021
LAOS,Autres pays d'Asie,export,2020,0,0,2021
LAOS,Autres pays d'Asie,export,2021,0,0,2021
MACAO,Autres pays d'Asie,export,2017,0,0,2021
MACAO,Autres pays d'Asie,export,2018,0,0,2021
MACAO,Autres pays d'Asie,export,2019,5,1,2021
MACAO,Autres pays d'Asie,export,2020,26,0,2021
MACAO,Autres pays d'Asie,export,2021,0,0,2021
MALAISIE,Autres pays d'Asie,export,2017,1132,27935,2021
MALAISIE,Autres pays d'Asie,export,2018,1252,15764,2021
MALAISIE,Autres pays d'Asie,export,2019,2447,4167,2021
MALAISIE,Autres pays d'Asie,export,2020,1883,4253,2021
MALAISIE,Autres pays d'Asie,export,2021,755,3104,2021
MALDIVES,Autres pays d'Asie,export,2017,4,0,2021
MALDIVES,Autres pays d'Asie,export,2018,1,0,2021
MALDIVES,Autres pays d'Asie,export,2019,2,0,2021
MALDIVES,Autres pays d'Asie,export,2020,11,0,2021
MALDIVES,Autres pays d'Asie,export,2021,0,0,2021
MONGOLIE,Autres pays d'Asie,export,2017,0,0,2021
MONGOLIE,Autres pays d'Asie,export,2018,79,5,2021
MONGOLIE,Autres pays d'Asie,export,2019,31,800,2021
MONGOLIE,Autres pays d'Asie,export,2020,0,0,2021
MONGOLIE,Autres pays d'Asie,export,2021,0,0,2021
NEPAL,Autres pays d'Asie,export,2017,1,0,2021
NEPAL,Autres pays d'Asie,export,2018,0,0,2021
NEPAL,Autres pays d'Asie,export,2019,12,13,2021
NEPAL,Autres pays d'Asie,export,2020,0,0,2021
NEPAL,Autres pays d'Asie,export,2021,0,0,2021
PAKISTAN,Autres pays d'Asie,export,2017,413,507,2021
PAKISTAN,Autres pays d'Asie,export,2018,634,854,2021
PAKISTAN,Autres pays d'Asie,export,2019,75,325,2021
PAKISTAN,Autres pays d'Asie,export,2020,723,1779,2021
PAKISTAN,Autres pays d'Asie,export,2021,20,57,2021
PHILIPPINE,Autres pays d'Asie,export,2017,0,0,2021
PHILIPPINE,Autres pays d'Asie,export,2018,36,81,2021
PHILIPPINE,Autres pays d'Asie,export,2019,0,0,2021
PHILIPPINE,Autres pays d'Asie,export,2020,450,720,2021
PHILIPPINE,Autres pays d'Asie,export,2021,0,0,2021
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2017,77729,232494,2021
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2018,64162,173053,2021
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2019,161895,458229,2021
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2020,152146,425169,2021
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2021,189768,489792,2021
SINGAPOUR,Autres pays d'Asie,export,2017,664,6770,2021
SINGAPOUR,Autres pays d'Asie,export,2018,5667,26010,2021
SINGAPOUR,Autres pays d'Asie,export,2019,4361,9600,2021
SINGAPOUR,Autres pays d'Asie,export,2020,1271,2370,2021
SINGAPOUR,Autres pays d'Asie,export,2021,1336,7025,2021
TAIWAN,Autres pays d'Asie,export,2017,900,837,2021
TAIWAN,Autres pays d'Asie,export,2018,1364,923,2021
TAIWAN,Autres pays d'Asie,export,2019,998,677,2021
TAIWAN,Autres pays d'Asie,export,2020,955,844,2021
TAIWAN,Autres pays d'Asie,export,2021,498,403,2021
THAILANDE,Autres pays d'Asie,export,2017,3279,3151,2021
THAILANDE,Autres pays d'Asie,export,2018,2931,3480,2021
THAILANDE,Autres pays d'Asie,export,2019,801,948,2021
THAILANDE,Autres pays d'Asie,export,2020,625,1083,2021
THAILANDE,Autres pays d'Asie,export,2021,233,71,2021
UNION BIRMANE,Autres pays d'Asie,export,2017,49,25,2021
UNION BIRMANE,Autres pays d'Asie,export,2018,0,0,2021
UNION BIRMANE,Autres pays d'Asie,export,2019,76,119,2021
UNION BIRMANE,Autres pays d'Asie,export,2020,0,0,2021
UNION BIRMANE,Autres pays d'Asie,export,2021,0,0,2021
VIETNAM,Autres pays d'Asie,export,2017,3468,4503,2021
VIETNAM,Autres pays d'Asie,export,2018,9180,12913,2021
VIETNAM,Autres pays d'Asie,export,2019,14203,29653,2021
VIETNAM,Autres pays d'Asie,export,2020,11117,23051,2021
VIETNAM,Autres pays d'Asie,export,2021,21859,39145,2021
AUSTRALIE,Océanie,export,2017,378,528,2021
