pays,region,sens,annee,valeur,poids,edition
COMORES ILE,Afrique orientale et du Sud,export,2021,7,1,2025
COMORES ILE,Afrique orientale et du Sud,export,2022,1,0,2025
COMORES ILE,Afrique orientale et du Sud,export,2023,62,19,2025
COMORES ILE,Afrique orientale et du Sud,export,2024,23,4,2025
COMORES ILE,Afrique orientale et du Sud,export,2025,8,,2025
ZAMBIE,Afrique orientale et du Sud,export,2021,1048,461,2025
ZAMBIE,Afrique orientale et du Sud,export,2022,2283,785,2025
ZAMBIE,Afrique orientale et du Sud,export,2023,1282,417,2025
ZAMBIE,Afrique orientale et du Sud,export,2024,333,131,2025
ZAMBIE,Afrique orientale et du Sud,export,2025,42,,2025
ZIMBABWE,Afrique orientale et du Sud,export,2021,,,2025
ZIMBABWE,Afrique orientale et du Sud,export,2022,5,17,2025
ZIMBABWE,Afrique orientale et du Sud,export,2023,,,2025
ZIMBABWE,Afrique orientale et du Sud,export,2024,4,0,2025
ZIMBABWE,Afrique orientale et du Sud,export,2025,8,,2025
MALAWI,Afrique orientale et du Sud,export,2021,,,2025
MALAWI,Afrique orientale et du Sud,export,2022,1,0,2025
MALAWI,Afrique orientale et du Sud,export,2023,,,2025
MALAWI,Afrique orientale et du Sud,export,2024,,,2025
MALAWI,Afrique orientale et du Sud,export,2025,0,,2025
AFRIQUE DU SUD,Afrique orientale et du Sud,export,2021,504,635,2025
AFRIQUE DU SUD,Afrique orientale et du Sud,export,2022,324,344,2025
AFRIQUE DU SUD,Afrique orientale et du Sud,export,2023,270,154,2025
AFRIQUE DU SUD,Afrique orientale et du Sud,export,2024,418,143,2025
AFRIQUE DU SUD,Afrique orientale et du Sud,export,2025,127,,2025
BOTSWANA,Afrique orientale et du Sud,export,2021,153,307,2025
BOTSWANA,Afrique orientale et du Sud,export,2022,127,234,2025
BOTSWANA,Afrique orientale et du Sud,export,2023,74,1,2025
BOTSWANA,Afrique orientale et du Sud,export,2024,3,0,2025
BOTSWANA,Afrique orientale et du Sud,export,2025,1223,,2025
NAMIBIE,Afrique orientale et du Sud,export,2021,44,6,2025
NAMIBIE,Afrique orientale et du Sud,export,2022,332,16,2025
NAMIBIE,Afrique orientale et du Sud,export,2023,356,38,2025
NAMIBIE,Afrique orientale et du Sud,export,2024,3224,674,2025
NAMIBIE,Afrique orientale et du Sud,export,2025,581,,2025
SWAZILAND,Afrique orientale et du Sud,export,2021,1990,58386,2025
SWAZILAND,Afrique orientale et du Sud,export,2022,216,158,2025
SWAZILAND,Afrique orientale et du Sud,export,2023,5,0,2025
SWAZILAND,Afrique orientale et du Sud,export,2024,,,2025
SWAZILAND,Afrique orientale et du Sud,export,2025,,,2025
MEXIQUE,Amérique centrale et du Sud,export,2021,30486,76409,2025
MEXIQUE,Amérique centrale et du Sud,export,2022,14114,55285,2025
MEXIQUE,Amérique centrale et du Sud,export,2023,17391,111826,2025
MEXIQUE,Amérique centrale et du Sud,export,2024,13290,100638,2025
MEXIQUE,Amérique centrale et du Sud,export,2025,13047,,2025
GUATEMALA,Amérique centrale et du Sud,export,2021,,,2025
GUATEMALA,Amérique centrale et du Sud,export,2022,7,1,2025
GUATEMALA,Amérique centrale et du Sud,export,2023,,,2025
GUATEMALA,Amérique centrale et du Sud,export,2024,,,2025
GUATEMALA,Amérique centrale et du Sud,export,2025,463,,2025
HONDURAS,Amérique centrale et du Sud,export,2021,,,2025
HONDURAS,Amérique centrale et du Sud,export,2022,9,12,2025
HONDURAS,Amérique centrale et du Sud,export,2023,30,27,2025
HONDURAS,Amérique centrale et du Sud,export,2024,,,2025
HONDURAS,Amérique centrale et du Sud,export,2025,,,2025
NICARAGUA,Amérique centrale et du Sud,export,2021,,,2025
NICARAGUA,Amérique centrale et du Sud,export,2022,,,2025
NICARAGUA,Amérique centrale et du Sud,export,2023,7,4,2025
NICARAGUA,Amérique centrale et du Sud,export,2024,98,72,2025
NICARAGUA,Amérique centrale et du Sud,export,2025,1,,2025
COSTA RICA,Amérique centrale et du Sud,export,2021,100,13,2025
COSTA RICA,Amérique centrale et du Sud,export,2022,4,21,2025
COSTA RICA,Amérique centrale et du Sud,export,2023,17,19,2025
COSTA RICA,Amérique centrale et du Sud,export,2024,,,2025
COSTA RICA,Amérique centrale et du Sud,export,2025,49,,2025
PANAMA,Amérique centrale et du Sud,export,2021,601,417,2025
PANAMA,Amérique centrale et du Sud,export,2022,483,293,2025
PANAMA,Amérique centrale et du Sud,export,2023,1026,536,2025
PANAMA,Amérique centrale et du Sud,export,2024,18,8,2025
PANAMA,Amérique centrale et du Sud,export,2025,29,,2025
CUBA,Amérique centrale et du Sud,export,2021,,,2025
CUBA,Amérique centrale et du Sud,export,2022,,,2025
CUBA,Amérique centrale et du Sud,export,2023,,,2025
CUBA,Amérique centrale et du Sud,export,2024,4,7,2025
CUBA,Amérique centrale et du Sud,export,2025,,,2025
HAITI,Amérique centrale et du Sud,export,2021,1958,1419,2025
HAITI,Amérique centrale et du Sud,export,2022,2073,1237,2025
HAITI,Amérique centrale et du Sud,export,2023,3198,1740,2025
HAITI,Amérique centrale et du Sud,export,2024,2842,1641,2025
HAITI,Amérique centrale et du Sud,export,2025,5062,,2025
ILES BRAHAMAS,Amérique centrale et du Sud,export,2021,,,2025
ILES BRAHAMAS,Amérique centrale et du Sud,export,2022,,,2025
ILES BRAHAMAS,Amérique centrale et du Sud,export,2023,,,2025
ILES BRAHAMAS,Amérique centrale et du Sud,export,2024,1,0,2025
ILES BRAHAMAS,Amérique centrale et du Sud,export,2025,40,,2025
ILES CALQUES,Amérique centrale et du Sud,export,2021,,,2025
ILES CALQUES,Amérique centrale et du Sud,export,2022,,,2025
ILES CALQUES,Amérique centrale et du Sud,export,2023,,,2025
ILES CALQUES,Amérique centrale et du Sud,export,2024,6,1,2025
ILES CALQUES,Amérique centrale et du Sud,export,2025,1,,2025
SAINT DOMINGUE,Amérique centrale et du Sud,export,2021,8,17,2025
SAINT DOMINGUE,Amérique centrale et du Sud,export,2022,10,15,2025
SAINT DOMINGUE,Amérique centrale et du Sud,export,2023,,,2025
SAINT DOMINGUE,Amérique centrale et du Sud,export,2024,,,2025
SAINT DOMINGUE,Amérique centrale et du Sud,export,2025,9,,2025
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2021,,,2025
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2022,202,104,2025
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2023,556,524,2025
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2024,,,2025
ILES VIERGES DES USA,Amérique centrale et du Sud,export,2025,,,2025
GUADELOUPE,Amérique centrale et du Sud,export,2021,14,10,2025
GUADELOUPE,Amérique centrale et du Sud,export,2022,19,9,2025
GUADELOUPE,Amérique centrale et du Sud,export,2023,9,5,2025
GUADELOUPE,Amérique centrale et du Sud,export,2024,9,7,2025
GUADELOUPE,Amérique centrale et du Sud,export,2025,12,,2025
MARTINIQUE,Amérique centrale et du Sud,export,2021,1,0,2025
MARTINIQUE,Amérique centrale et du Sud,export,2022,1,0,2025
MARTINIQUE,Amérique centrale et du Sud,export,2023,88,30,2025
MARTINIQUE,Amérique centrale et du Sud,export,2024,4,2,2025
MARTINIQUE,Amérique centrale et du Sud,export,2025,45,,2025
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2021,417,20,2025
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2022,795,472,2025
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2023,171,8,2025
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2024,69,70,2025
ANTIGUA-BARBUDA,Amérique centrale et du Sud,export,2025,416,,2025
JAMAIQUE,Amérique centrale et du Sud,export,2021,,,2025
JAMAIQUE,Amérique centrale et du Sud,export,2022,,,2025
JAMAIQUE,Amérique centrale et du Sud,export,2023,,,2025
JAMAIQUE,Amérique centrale et du Sud,export,2024,,,2025
JAMAIQUE,Amérique centrale et du Sud,export,2025,0,,2025
LA BARBADE,Amérique centrale et du Sud,export,2021,,,2025
LA BARBADE,Amérique centrale et du Sud,export,2022,,,2025
LA BARBADE,Amérique centrale et du Sud,export,2023,1,0,2025
LA BARBADE,Amérique centrale et du Sud,export,2024,,,2025
LA BARBADE,Amérique centrale et du Sud,export,2025,,,2025
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2021,,,2025
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2022,,,2025
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2023,81,1,2025
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2024,20,0,2025
ST VINCENT-ILES GRENADINES,Amérique centrale et du Sud,export,2025,,,2025
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2021,,,2025
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2022,,,2025
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2023,85,19,2025
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2024,22,0,2025
TRINIDAD ET TOBAGO,Amérique centrale et du Sud,export,2025,75,,2025
CURUCAO,Amérique centrale et du Sud,export,2021,,,2025
CURUCAO,Amérique centrale et du Sud,export,2022,1,0,2025
CURUCAO,Amérique centrale et du Sud,export,2023,,,2025
CURUCAO,Amérique centrale et du Sud,export,2024,1,1,2025
CURUCAO,Amérique centrale et du Sud,export,2025,1,,2025
COLOMBIE,Amérique centrale et du Sud,export,2021,309,457,2025
COLOMBIE,Amérique centrale et du Sud,export,2022,195,227,2025
COLOMBIE,Amérique centrale et du Sud,export,2023,291,64,2025
COLOMBIE,Amérique centrale et du Sud,export,2024,1043,942,2025
COLOMBIE,Amérique centrale et du Sud,export,2025,2568,,2025
VENEZUELA,Amérique centrale et du Sud,export,2021,110,117,2025
VENEZUELA,Amérique centrale et du Sud,export,2022,86,91,2025
VENEZUELA,Amérique centrale et du Sud,export,2023,211,410,2025
VENEZUELA,Amérique centrale et du Sud,export,2024,119,105,2025
VENEZUELA,Amérique centrale et du Sud,export,2025,133,,2025
GUYANA,Amérique centrale et du Sud,export,2021,,,2025
GUYANA,Amérique centrale et du Sud,export,2022,,,2025
GUYANA,Amérique centrale et du Sud,export,2023,90,20,2025
GUYANA,Amérique centrale et du Sud,export,2024,272,63,2025
GUYANA,Amérique centrale et du Sud,export,2025,317,,2025
SURINAM,Amérique centrale et du Sud,export,2021,,,2025
SURINAM,Amérique centrale et du Sud,export,2022,6,100,2025
SURINAM,Amérique centrale et du Sud,export,2023,,,2025
SURINAM,Amérique centrale et du Sud,export,2024,42,38,2025
SURINAM,Amérique centrale et du Sud,export,2025,,,2025
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2021,2,1,2025
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2022,,,2025
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2023,,,2025
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2024,9,12,2025
GUYANE FRANCAISE,Amérique centrale et du Sud,export,2025,11,,2025
EQUATEUR,Amérique centrale et du Sud,export,2021,1663,2053,2025
EQUATEUR,Amérique centrale et du Sud,export,2022,283,347,2025
EQUATEUR,Amérique centrale et du Sud,export,2023,13,0,2025
EQUATEUR,Amérique centrale et du Sud,export,2024,34,5,2025
EQUATEUR,Amérique centrale et du Sud,export,2025,3160,,2025
PEROU,Amérique centrale et du Sud,export,2021,411,609,2025
PEROU,Amérique centrale et du Sud,export,2022,,,2025
PEROU,Amérique centrale et du Sud,export,2023,,,2025
PEROU,Amérique centrale et du Sud,export,2024,,,2025
PEROU,Amérique centrale et du Sud,export,2025,589,,2025
BRESIL,Amérique centrale et du Sud,export,2021,7047,21204,2025
BRESIL,Amérique centrale et du Sud,export,2022,959,779,2025
BRESIL,Amérique centrale et du Sud,export,2023,1343,1020,2025
BRESIL,Amérique centrale et du Sud,export,2024,2411,26057,2025
BRESIL,Amérique centrale et du Sud,export,2025,8684,,2025
CHILI,Amérique centrale et du Sud,export,2021,285,435,2025
CHILI,Amérique centrale et du Sud,export,2022,329,392,2025
CHILI,Amérique centrale et du Sud,export,2023,933,697,2025
CHILI,Amérique centrale et du Sud,export,2024,198,192,2025
CHILI,Amérique centrale et du Sud,export,2025,530,,2025
BOLIVIE,Amérique centrale et du Sud,export,2021,,,2025
BOLIVIE,Amérique centrale et du Sud,export,2022,,,2025
BOLIVIE,Amérique centrale et du Sud,export,2023,,,2025
BOLIVIE,Amérique centrale et du Sud,export,2024,1,0,2025
BOLIVIE,Amérique centrale et du Sud,export,2025,2,,2025
ARGENTINE,Amérique centrale et du Sud,export,2021,,,2025
ARGENTINE,Amérique centrale et du Sud,export,2022,15,4,2025
ARGENTINE,Amérique centrale et du Sud,export,2023,4,0,2025
ARGENTINE,Amérique centrale et du Sud,export,2024,1,0,2025
ARGENTINE,Amérique centrale et du Sud,export,2025,0,,2025
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2021,69439,144673,2025
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2022,102667,106676,2025
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2023,94340,68724,2025
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2024,133866,72814,2025
ETATS UNIS D'AMERIQUE,Amérique du Nord,export,2025,217064,,2025
CANADA,Amérique du Nord,export,2021,1302,983,2025
CANADA,Amérique du Nord,export,2022,2177,1855,2025
CANADA,Amérique du Nord,export,2023,2369,1865,2025
CANADA,Amérique du Nord,export,2024,2350,642,2025
CANADA,Amérique du Nord,export,2025,1278,,2025
GROENLAND,Amérique du Nord,export,2021,,,2025
GROENLAND,Amérique du Nord,export,2022,,,2025
GROENLAND,Amérique du Nord,export,2023,,,2025
GROENLAND,Amérique du Nord,export,2024,,,2025
GROENLAND,Amérique du Nord,export,2025,7606,,2025
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2021,,,2025
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2022,,,2025
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2023,,,2025
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2024,,,2025
SAINT PIERRE ET MIQUELON,Amérique du Nord,export,2025,4,,2025
LIBAN,Asie occidentale,export,2021,7678,178668,2025
LIBAN,Asie occidentale,export,2022,21628,183155,2025
LIBAN,Asie occidentale,export,2023,1286,643,2025
LIBAN,Asie occidentale,export,2024,333,224,2025
LIBAN,Asie occidentale,export,2025,233,,2025
SYRIE,Asie occidentale,export,2021,,,2025
SYRIE,Asie occidentale,export,2022,,,2025
SYRIE,Asie occidentale,export,2023,,,2025
SYRIE,Asie occidentale,export,2024,,,2025
SYRIE,Asie occidentale,export,2025,19,,2025
IRAK,Asie occidentale,export,2021,7,0,2025
IRAK,Asie occidentale,export,2022,14,0,2025
IRAK,Asie occidentale,export,2023,167,27,2025
IRAK,Asie occidentale,export,2024,35,2,2025
IRAK,Asie occidentale,export,2025,30,,2025
IRAN,Asie occidentale,export,2021,126,25,2025
IRAN,Asie occidentale,export,2022,42,69,2025
IRAN,Asie occidentale,export,2023,,,2025
IRAN,Asie occidentale,export,2024,402,48,2025
IRAN,Asie occidentale,export,2025,311,,2025
ISRAEL,Asie occidentale,export,2021,820,120,2025
ISRAEL,Asie occidentale,export,2022,1980,302,2025
ISRAEL,Asie occidentale,export,2023,1711,227,2025
ISRAEL,Asie occidentale,export,2024,628,86,2025
ISRAEL,Asie occidentale,export,2025,490,,2025
JORDANIE,Asie occidentale,export,2021,5,3,2025
JORDANIE,Asie occidentale,export,2022,2,5,2025
JORDANIE,Asie occidentale,export,2023,10,10,2025
JORDANIE,Asie occidentale,export,2024,70,11,2025
JORDANIE,Asie occidentale,export,2025,34,,2025
ARABIE SEOUDITE,Asie occidentale,export,2021,548,131,2025
ARABIE SEOUDITE,Asie occidentale,export,2022,581,339,2025
ARABIE SEOUDITE,Asie occidentale,export,2023,455,337,2025
ARABIE SEOUDITE,Asie occidentale,export,2024,388,83,2025
ARABIE SEOUDITE,Asie occidentale,export,2025,755,,2025
KOWEIT,Asie occidentale,export,2021,1,0,2025
KOWEIT,Asie occidentale,export,2022,1,0,2025
KOWEIT,Asie occidentale,export,2023,9,1,2025
KOWEIT,Asie occidentale,export,2024,187,15,2025
KOWEIT,Asie occidentale,export,2025,15,,2025
BAHREIN,Asie occidentale,export,2021,,,2025
BAHREIN,Asie occidentale,export,2022,34,42,2025
BAHREIN,Asie occidentale,export,2023,4,0,2025
BAHREIN,Asie occidentale,export,2024,,,2025
BAHREIN,Asie occidentale,export,2025,444,,2025
QATAR,Asie occidentale,export,2021,14,0,2025
QATAR,Asie occidentale,export,2022,95,4,2025
QATAR,Asie occidentale,export,2023,29,44,2025
QATAR,Asie occidentale,export,2024,178,114,2025
QATAR,Asie occidentale,export,2025,11,,2025
EMIRATS ARABES UNIS,Asie occidentale,export,2021,34390,7214,2025
EMIRATS ARABES UNIS,Asie occidentale,export,2022,44129,5635,2025
EMIRATS ARABES UNIS,Asie occidentale,export,2023,54824,5372,2025
EMIRATS ARABES UNIS,Asie occidentale,export,2024,54261,3100,2025
EMIRATS ARABES UNIS,Asie occidentale,export,2025,64635,,2025
OMAN,Asie occidentale,export,2021,2,0,2025
OMAN,Asie occidentale,export,2022,,,2025
OMAN,Asie occidentale,export,2023,198,107,2025
OMAN,Asie occidentale,export,2024,297,215,2025
OMAN,Asie occidentale,export,2025,40856,,2025
AFGANISTAN,Autres pays d'Asie,export,2021,1,1,2025
AFGANISTAN,Autres pays d'Asie,export,2022,,,2025
AFGANISTAN,Autres pays d'Asie,export,2023,128,39,2025
AFGANISTAN,Autres pays d'Asie,export,2024,,,2025
AFGANISTAN,Autres pays d'Asie,export,2025,4,,2025
PAKISTAN,Autres pays d'Asie,export,2021,20,57,2025
PAKISTAN,Autres pays d'Asie,export,2022,93,239,2025
PAKISTAN,Autres pays d'Asie,export,2023,499,201,2025
PAKISTAN,Autres pays d'Asie,export,2024,8943,528,2025
PAKISTAN,Autres pays d'Asie,export,2025,27,,2025
INDE,Autres pays d'Asie,export,2021,282398,633713,2025
INDE,Autres pays d'Asie,export,2022,540086,739272,2025
INDE,Autres pays d'Asie,export,2023,330106,843864,2025
INDE,Autres pays d'Asie,export,2024,353663,879409,2025
INDE,Autres pays d'Asie,export,2025,396117,,2025
BENGLADESH,Autres pays d'Asie,export,2021,8287,8297,2025
BENGLADESH,Autres pays d'Asie,export,2022,9837,6872,2025
BENGLADESH,Autres pays d'Asie,export,2023,7039,4700,2025
BENGLADESH,Autres pays d'Asie,export,2024,6027,4413,2025
BENGLADESH,Autres pays d'Asie,export,2025,3239,,2025
NEPAL,Autres pays d'Asie,export,2021,,,2025
NEPAL,Autres pays d'Asie,export,2022,8,2,2025
NEPAL,Autres pays d'Asie,export,2023,,,2025
NEPAL,Autres pays d'Asie,export,2024,,,2025
NEPAL,Autres pays d'Asie,export,2025,2,,2025
UNION BIRMANE,Autres pays d'Asie,export,2021,,,2025
UNION BIRMANE,Autres pays d'Asie,export,2022,,,2025
UNION BIRMANE,Autres pays d'Asie,export,2023,,,2025
UNION BIRMANE,Autres pays d'Asie,export,2024,9,0,2025
UNION BIRMANE,Autres pays d'Asie,export,2025,,,2025
THAILANDE,Autres pays d'Asie,export,2021,233,71,2025
THAILANDE,Autres pays d'Asie,export,2022,965,1177,2025
THAILANDE,Autres pays d'Asie,export,2023,260,419,2025
THAILANDE,Autres pays d'Asie,export,2024,362,1362,2025
THAILANDE,Autres pays d'Asie,export,2025,1680,,2025
LAOS,Autres pays d'Asie,export,2021,,,2025
LAOS,Autres pays d'Asie,export,2022,2,0,2025
LAOS,Autres pays d'Asie,export,2023,0,0,2025
LAOS,Autres pays d'Asie,export,2024,54,84,2025
LAOS,Autres pays d'Asie,export,2025,96,,2025
VIETNAM,Autres pays d'Asie,export,2021,21859,39145,2025
VIETNAM,Autres pays d'Asie,export,2022,21388,33792,2025
VIETNAM,Autres pays d'Asie,export,2023,42246,85898,2025
VIETNAM,Autres pays d'Asie,export,2024,16952,25966,2025
VIETNAM,Autres pays d'Asie,export,2025,18676,,2025
CAMBODGE,Autres pays d'Asie,export,2021,2,1,2025
CAMBODGE,Autres pays d'Asie,export,2022,,,2025
CAMBODGE,Autres pays d'Asie,export,2023,,,2025
CAMBODGE,Autres pays d'Asie,export,2024,18,60,2025
CAMBODGE,Autres pays d'Asie,export,2025,,,2025
INDONESIE,Autres pays d'Asie,export,2021,480,962,2025
INDONESIE,Autres pays d'Asie,export,2022,576,1070,2025
INDONESIE,Autres pays d'Asie,export,2023,149,571,2025
INDONESIE,Autres pays d'Asie,export,2024,286,961,2025
INDONESIE,Autres pays d'Asie,export,2025,181,,2025
MALAISIE,Autres pays d'Asie,export,2021,755,3104,2025
MALAISIE,Autres pays d'Asie,export,2022,1249,2370,2025
MALAISIE,Autres pays d'Asie,export,2023,2353,3688,2025
MALAISIE,Autres pays d'Asie,export,2024,3332,1977,2025
MALAISIE,Autres pays d'Asie,export,2025,1634,,2025
BRUNEI,Autres pays d'Asie,export,2021,807,1574,2025
BRUNEI,Autres pays d'Asie,export,2022,724,849,2025
BRUNEI,Autres pays d'Asie,export,2023,650,328,2025
BRUNEI,Autres pays d'Asie,export,2024,1103,500,2025
BRUNEI,Autres pays d'Asie,export,2025,858,,2025
TIMOR PORTUGAIS,Autres pays d'Asie,export,2021,,,2025
TIMOR PORTUGAIS,Autres pays d'Asie,export,2022,,,2025
TIMOR PORTUGAIS,Autres pays d'Asie,export,2023,,,2025
TIMOR PORTUGAIS,Autres pays d'Asie,export,2024,4,0,2025
TIMOR PORTUGAIS,Autres pays d'Asie,export,2025,,,2025
SINGAPOUR,Autres pays d'Asie,export,2021,1336,7025,2025
SINGAPOUR,Autres pays d'Asie,export,2022,3371,14615,2025
SINGAPOUR,Autres pays d'Asie,export,2023,1563,3176,2025
SINGAPOUR,Autres pays d'Asie,export,2024,6210,11292,2025
SINGAPOUR,Autres pays d'Asie,export,2025,7089,,2025
PHILIPPINE,Autres pays d'Asie,export,2021,,,2025
PHILIPPINE,Autres pays d'Asie,export,2022,,,2025
PHILIPPINE,Autres pays d'Asie,export,2023,,,2025
PHILIPPINE,Autres pays d'Asie,export,2024,2157,35034,2025
PHILIPPINE,Autres pays d'Asie,export,2025,43,,2025
MONGOLIE,Autres pays d'Asie,export,2021,,,2025
MONGOLIE,Autres pays d'Asie,export,2022,,,2025
MONGOLIE,Autres pays d'Asie,export,2023,2,1,2025
MONGOLIE,Autres pays d'Asie,export,2024,,,2025
MONGOLIE,Autres pays d'Asie,export,2025,,,2025
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2021,189768,489792,2025
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2022,142372,348621,2025
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2023,135694,332592,2025
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2024,436471,1301097,2025
REPUBLIQUE POPULAIRE DE CHINE,Autres pays d'Asie,export,2025,492339,,2025
COREE DU NORD,Autres pays d'Asie,export,2021,180,40166,2025
COREE DU NORD,Autres pays d'Asie,export,2022,71,291,2025
COREE DU NORD,Autres pays d'Asie,export,2023,31,163,2025
COREE DU NORD,Autres pays d'Asie,export,2024,0,0,2025
COREE DU NORD,Autres pays d'Asie,export,2025,,,2025
COREE DU SUD,Autres pays d'Asie,export,2021,17515,12753,2025
COREE DU SUD,Autres pays d'Asie,export,2022,65528,12923,2025
COREE DU SUD,Autres pays d'Asie,export,2023,31309,8247,2025
COREE DU SUD,Autres pays d'Asie,export,2024,14178,8946,2025
COREE DU SUD,Autres pays d'Asie,export,2025,11189,,2025
JAPON,Autres pays d'Asie,export,2021,9245,7280,2025
JAPON,Autres pays d'Asie,export,2022,9582,6930,2025
JAPON,Autres pays d'Asie,export,2023,13667,17981,2025
JAPON,Autres pays d'Asie,export,2024,12160,8686,2025
JAPON,Autres pays d'Asie,export,2025,13178,,2025
TAIWAN,Autres pays d'Asie,export,2021,498,403,2025
TAIWAN,Autres pays d'Asie,export,2022,1072,676,2025
TAIWAN,Autres pays d'Asie,export,2023,1670,1056,2025
TAIWAN,Autres pays d'Asie,export,2024,1870,1382,2025
TAIWAN,Autres pays d'Asie,export,2025,1183,,2025
HONG-KONG,Autres pays d'Asie,export,2021,476,310,2025
HONG-KONG,Autres pays d'Asie,export,2022,1163,868,2025
HONG-KONG,Autres pays d'Asie,export,2023,731,212,2025
HONG-KONG,Autres pays d'Asie,export,2024,1912,334,2025
HONG-KONG,Autres pays d'Asie,export,2025,1265,,2025
MACAO,Autres pays d'Asie,export,2021,,,2025
MACAO,Autres pays d'Asie,export,2022,8,0,2025
MACAO,Autres pays d'Asie,export,2023,,,2025
MACAO,Autres pays d'Asie,export,2024,20,0,2025
MACAO,Autres pays d'Asie,export,2025,,,2025
AUSTRALIE,Océanie,export,2021,120370,2002,2025
AUSTRALIE,Océanie,export,2022,140279,2294,2025
AUSTRALIE,Océanie,export,2023,104072,1436,2025
AUSTRALIE,Océanie,export,2024,88438,2359,2025
AUSTRALIE,Océanie,export,2025,205221,,2025
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2021,44,6,2025
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2022,103,24,2025
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2023,,,2025
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2024,,,2025
NOUVELLE GUINEE ET PAPOUASIE,Océanie,export,2025,172,,2025
NAURU,Océanie,export,2021,,,2025
NAURU,Océanie,export,2022,212,237,2025
NAURU,Océanie,export,2023,3639,19710,2025
NAURU,Océanie,export,2024,,,2025
NAURU,Océanie,export,2025,1,,2025
NOUVELLE ZELANDE,Océanie,export,2021,1819,253,2025
NOUVELLE ZELANDE,Océanie,export,2022,1837,287,2025
NOUVELLE ZELANDE,Océanie,export,2023,728,93,2025
NOUVELLE ZELANDE,Océanie,export,2024,1595,222,2025
NOUVELLE ZELANDE,Océanie,export,2025,742,,2025
TONGA,Océanie,export,2021,115,32,2025
TONGA,Océanie,export,2022,,,2025
TONGA,Océanie,export,2023,3,0,2025
TONGA,Océanie,export,2024,28,2,2025
TONGA,Océanie,export,2025,,,2025
SAMOA OCCIDENTAL,Océanie,export,2021,,,2025
SAMOA OCCIDENTAL,Océanie,export,2022,543,353,2025
SAMOA OCCIDENTAL,Océanie,export,2023,669,550,2025
SAMOA OCCIDENTAL,Océanie,export,2024,49,60,2025
SAMOA OCCIDENTAL,Océanie,export,2025,,,2025
ILES COOK,Océanie,export,2021,,,2025
ILES COOK,Océanie,export,2022,,,2025
ILES COOK,Océanie,export,2023,,,2025
ILES COOK,Océanie,export,2024,1,0,2025
ILES COOK,Océanie,export,2025,5,,2025
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2021,86830,282723,2025
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2022,133485,204812,2025
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2023,162901,247750,2025
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2024,229230,415986,2025
"DIVERS (PBE,PBF,OM,nda..; etc)",Divers,export,2025,176863,286645,2025
FRANCE,Union européenne,import,2021,632774,500814,2025
FRANCE,Union européenne,import,2022,691127,562205,2025
FRANCE,Union européenne,import,2023,868495,715755,2025
FRANCE,Union européenne,import,2024,725186,634935,2025
FRANCE,Union européenne,import,2025,678829,718719,2025
BELGIQUE,Union européenne,import,2021,254487,551390,2025
BELGIQUE,Union européenne,import,2022,473784,644418,2025
BELGIQUE,Union européenne,import,2023,417778,644739,2025
BELGIQUE,Union européenne,import,2024,397632,661874,2025
