chapitre,sens,annee,valeur,poids,edition
"Autres métaux communs, cermets, ouvrages en ces matières",export,2022,1396,30844,2024
"Autres métaux communs, cermets, ouvrages en ces matières",export,2023,566,12742,2024
"Autres métaux communs, cermets, ouvrages en ces matières",export,2024,1419,15870,2024
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2020,1383,419,2024
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2021,1226,329,2024
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2022,5867,535,2024
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2023,1399,473,2024
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2024,1469,575,2024
Ouvrages divers en métaux communs,export,2020,169,218,2024
Ouvrages divers en métaux communs,export,2021,668,352,2024
Ouvrages divers en métaux communs,export,2022,735,185,2024
Ouvrages divers en métaux communs,export,2023,671,178,2024
Ouvrages divers en métaux communs,export,2024,918,182,2024
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2020,23217,6669,2024
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2021,21860,6530,2024
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2022,23274,5539,2024
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2023,38561,10642,2024
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2024,48173,9476,2024
"Machines électriques, appareils d'émission-réception radio/tv",export,2020,14078,5066,2024
"Machines électriques, appareils d'émission-réception radio/tv",export,2021,30257,25067,2024
"Machines électriques, appareils d'émission-réception radio/tv",export,2022,58676,6326,2024
"Machines électriques, appareils d'émission-réception radio/tv",export,2023,25485,5710,2024
"Machines électriques, appareils d'émission-réception radio/tv",export,2024,28533,6336,2024
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2020,396,1388,2024
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2021,425,1095,2024
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2022,645,2778,2024
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2023,1125,1021,2024
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2024,3610,1535,2024
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2020,14160,4954,2024
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2021,18630,5280,2024
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2022,18350,3108,2024
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2023,10781,2405,2024
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2024,27096,5451,2024
Navigation aérienne ou spatiale,export,2020,2073,24,2024
Navigation aérienne ou spatiale,export,2021,1533,53,2024
Navigation aérienne ou spatiale,export,2022,8132,39,2024
Navigation aérienne ou spatiale,export,2023,4908,72,2024
Navigation aérienne ou spatiale,export,2024,5360,72,2024
Navigation maritime ou fluviale,export,2020,24630,12770,2024
Navigation maritime ou fluviale,export,2021,12910,5584,2024
Navigation maritime ou fluviale,export,2022,777,794,2024
Navigation maritime ou fluviale,export,2023,1753,1120,2024
Navigation maritime ou fluviale,export,2024,5054,26187,2024
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2020,755,139,2024
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2021,2802,214,2024
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2022,3571,355,2024
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2023,6927,2664,2024
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2024,9189,543,2024
Horlogerie,export,2020,28,1,2024
Horlogerie,export,2021,186,8,2024
Horlogerie,export,2022,270,9,2024
Horlogerie,export,2023,48,1,2024
Horlogerie,export,2024,48,2,2024
"Instruments de musique, parties et accessoires de ces instruments",export,2020,20,8,2024
"Instruments de musique, parties et accessoires de ces instruments",export,2021,27,23,2024
"Instruments de musique, parties et accessoires de ces instruments",export,2022,86,89,2024
"Instruments de musique, parties et accessoires de ces instruments",export,2023,46,84,2024
"Instruments de musique, parties et accessoires de ces instruments",export,2024,55,65,2024
"Armes, munitions et leurs parties et accessoires",export,2020,186,19,2024
"Armes, munitions et leurs parties et accessoires",export,2021,23,6,2024
"Armes, munitions et leurs parties et accessoires",export,2022,,,2024
"Armes, munitions et leurs parties et accessoires",export,2023,2963,10,2024
"Armes, munitions et leurs parties et accessoires",export,2024,1157,150,2024
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2020,3561,1077,2024
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2021,4801,1640,2024
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2022,4049,3471,2024
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2023,5630,1768,2024
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2024,12282,1913,2024
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2020,52,15,2024
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2021,163,29,2024
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2022,123,36,2024
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2023,180,23,2024
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2024,74,13,2024
Ouvrages divers,export,2020,716,1051,2024
Ouvrages divers,export,2021,1616,2470,2024
Ouvrages divers,export,2022,4970,4332,2024
Ouvrages divers,export,2023,5784,3536,2024
Ouvrages divers,export,2024,4870,3180,2024
"Objets d'art, de collection ou d'antiquité",export,2020,274,178,2024
"Objets d'art, de collection ou d'antiquité",export,2021,5399,253,2024
"Objets d'art, de collection ou d'antiquité",export,2022,564,391,2024
"Objets d'art, de collection ou d'antiquité",export,2023,465,306,2024
"Objets d'art, de collection ou d'antiquité",export,2024,582,293,2024
Animaux vivants,import,2020,820,38,2024
Animaux vivants,import,2021,2859,701,2024
Animaux vivants,import,2022,948,60,2024
Animaux vivants,import,2023,3983,910,2024
Animaux vivants,import,2024,3992,728,2024
Viandes et abats comestibles,import,2020,8209,10740,2024
Viandes et abats comestibles,import,2021,12518,17929,2024
Viandes et abats comestibles,import,2022,18285,25867,2024
Viandes et abats comestibles,import,2023,17560,28167,2024
Viandes et abats comestibles,import,2024,21149,27736,2024
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2020,32540,65182,2024
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2021,34530,58430,2024
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2022,34410,52498,2024
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2023,37364,74626,2024
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2024,32387,88920,2024
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2020,48950,28973,2024
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2021,52009,32219,2024
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2022,63190,34475,2024
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2023,54627,31282,2024
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2024,65739,33745,2024
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2020,40,27,2024
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2021,79,5,2024
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2022,109,34,2024
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2023,87,13,2024
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2024,108,29,2024
Plantes vivantes et produits de la floriculture,import,2020,460,73,2024
Plantes vivantes et produits de la floriculture,import,2021,707,260,2024
Plantes vivantes et produits de la floriculture,import,2022,553,123,2024
Plantes vivantes et produits de la floriculture,import,2023,876,450,2024
Plantes vivantes et produits de la floriculture,import,2024,1374,454,2024
"Légumes, plantes, racines et tubercules alimentaires",import,2020,47066,297115,2024
"Légumes, plantes, racines et tubercules alimentaires",import,2021,41359,255004,2024
"Légumes, plantes, racines et tubercules alimentaires",import,2022,43274,272778,2024
"Légumes, plantes, racines et tubercules alimentaires",import,2023,55567,347654,2024
"Légumes, plantes, racines et tubercules alimentaires",import,2024,60201,354363,2024
"Fruits comestibles, écorces d'agrumes ou de melons",import,2020,25658,84888,2024
"Fruits comestibles, écorces d'agrumes ou de melons",import,2021,27716,89669,2024
"Fruits comestibles, écorces d'agrumes ou de melons",import,2022,26004,84710,2024
"Fruits comestibles, écorces d'agrumes ou de melons",import,2023,24526,74104,2024
"Fruits comestibles, écorces d'agrumes ou de melons",import,2024,32819,99591,2024
"Café, thé, maté et épices",import,2020,7833,19523,2024
"Café, thé, maté et épices",import,2021,8711,19769,2024
"Café, thé, maté et épices",import,2022,11958,17472,2024
"Café, thé, maté et épices",import,2023,8108,14933,2024
"Café, thé, maté et épices",import,2024,11084,20008,2024
Céréales,import,2020,398445,2144471,2024
Céréales,import,2021,480202,2346331,2024
Céréales,import,2022,676865,2747623,2024
Céréales,import,2023,574028,2640681,2024
Céréales,import,2024,565701,2809213,2024
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2020,13697,49636,2024
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2021,13898,48096,2024
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2022,16051,42292,2024
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2023,10716,31067,2024
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2024,11751,39863,2024
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2020,11436,12080,2024
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2021,13574,14502,2024
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2022,15235,4962,2024
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2023,15318,5343,2024
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2024,18151,5943,2024
"Gommes, résines et autres sucs et extraits végétaux",import,2020,90,91,2024
"Gommes, résines et autres sucs et extraits végétaux",import,2021,311,213,2024
"Gommes, résines et autres sucs et extraits végétaux",import,2022,1188,421,2024
"Gommes, résines et autres sucs et extraits végétaux",import,2023,912,373,2024
"Gommes, résines et autres sucs et extraits végétaux",import,2024,1245,722,2024
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2020,1,1,2024
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2021,24,31,2024
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2022,122,188,2024
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2023,61,109,2024
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2024,47,177,2024
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2020,139746,268976,2024
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2021,119585,218598,2024
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2022,122771,197577,2024
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2023,115649,193413,2024
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2024,104704,236006,2024
"Préparations de viandes, poissons, crustacés, mollusques",import,2020,2885,2448,2024
"Préparations de viandes, poissons, crustacés, mollusques",import,2021,2848,3459,2024
"Préparations de viandes, poissons, crustacés, mollusques",import,2022,3698,4686,2024
"Préparations de viandes, poissons, crustacés, mollusques",import,2023,2989,3866,2024
"Préparations de viandes, poissons, crustacés, mollusques",import,2024,3389,4947,2024
Sucres et sucreries,import,2020,61849,197846,2024
Sucres et sucreries,import,2021,51717,139235,2024
Sucres et sucreries,import,2022,78621,206110,2024
Sucres et sucreries,import,2023,82463,303645,2024
Sucres et sucreries,import,2024,72363,278634,2024
Cacao et ses préparations,import,2020,4126,4040,2024
Cacao et ses préparations,import,2021,5690,6342,2024
Cacao et ses préparations,import,2022,5092,5242,2024
Cacao et ses préparations,import,2023,6218,5205,2024
Cacao et ses préparations,import,2024,8268,7097,2024
"Préparations à base de céréales et dérivés, pâtisseries",import,2020,131044,106088,2024
"Préparations à base de céréales et dérivés, pâtisseries",import,2021,131694,105770,2024
"Préparations à base de céréales et dérivés, pâtisseries",import,2022,143890,111940,2024
"Préparations à base de céréales et dérivés, pâtisseries",import,2023,152982,145649,2024
"Préparations à base de céréales et dérivés, pâtisseries",import,2024,158003,154006,2024
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2020,26485,49198,2024
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2021,24441,47056,2024
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2022,29230,48919,2024
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2023,31348,49866,2024
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2024,29211,45620,2024
Préparations alimentaires diverses,import,2020,45574,27961,2024
Préparations alimentaires diverses,import,2021,45803,28202,2024
Préparations alimentaires diverses,import,2022,53146,29342,2024
Préparations alimentaires diverses,import,2023,51790,30060,2024
Préparations alimentaires diverses,import,2024,59352,35494,2024
"Boissons, liquides alcooliques et vinaigres",import,2020,28849,81661,2024
"Boissons, liquides alcooliques et vinaigres",import,2021,34334,97610,2024
"Boissons, liquides alcooliques et vinaigres",import,2022,29104,77998,2024
"Boissons, liquides alcooliques et vinaigres",import,2023,26814,75064,2024
"Boissons, liquides alcooliques et vinaigres",import,2024,22286,55915,2024
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2020,29420,146437,2024
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2021,34984,152162,2024
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2022,45595,170194,2024
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2023,61797,197229,2024
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2024,62131,274926,2024
Tabacs et succédanés de tabacs fabriqués,import,2020,24654,4553,2024
Tabacs et succédanés de tabacs fabriqués,import,2021,19321,4832,2024
Tabacs et succédanés de tabacs fabriqués,import,2022,14656,3244,2024
Tabacs et succédanés de tabacs fabriqués,import,2023,10643,2925,2024
Tabacs et succédanés de tabacs fabriqués,import,2024,14488,3652,2024
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2020,53683,1668828,2024
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2021,125795,2363584,2024
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2022,192764,2058238,2024
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2023,77763,1540242,2024
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2024,64033,1206461,2024
"Minerais, scories et cendres",import,2020,1408,83454,2024
"Minerais, scories et cendres",import,2021,3318,82581,2024
"Minerais, scories et cendres",import,2022,7583,3129,2024
"Minerais, scories et cendres",import,2023,1576,7363,2024
"Minerais, scories et cendres",import,2024,4962,143484,2024
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2020,1040860,5055943,2024
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2021,1359052,5075869,2024
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2022,2388972,5037722,2024
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2023,2137668,5883413,2024
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2024,2184592,6337015,2024
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2020,31677,126354,2024
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2021,34108,120310,2024
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2022,59406,163505,2024
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2023,40914,158069,2024
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2024,48495,182447,2024
Produits chimiques organiques,import,2020,39987,47736,2024
Produits chimiques organiques,import,2021,47723,50024,2024
Produits chimiques organiques,import,2022,69964,53986,2024
Produits chimiques organiques,import,2023,51899,53195,2024
Produits chimiques organiques,import,2024,53185,53897,2024
Produits pharmaceutiques,import,2020,161728,14406,2024
Produits pharmaceutiques,import,2021,188019,15962,2024
Produits pharmaceutiques,import,2022,194999,17702,2024
Produits pharmaceutiques,import,2023,202468,18265,2024
Produits pharmaceutiques,import,2024,218278,18857,2024
Engrais,import,2020,33761,193279,2024
Engrais,import,2021,23453,87480,2024
Engrais,import,2022,88933,159186,2024
Engrais,import,2023,76406,199558,2024
Engrais,import,2024,52198,171399,2024
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2020,13724,25942,2024
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2021,21662,33964,2024
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2022,16927,28611,2024
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2023,22116,36506,2024
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2024,22164,39136,2024
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2020,30146,25962,2024
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2021,36131,28599,2024
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2022,33977,31789,2024
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2023,36169,31262,2024
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2024,43320,35920,2024
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2020,14828,27882,2024
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2021,14610,21365,2024
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2022,18240,22755,2024
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2023,13109,14274,2024
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2024,17115,22173,2024
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2020,4881,5659,2024
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2021,6891,8159,2024
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2022,10316,9194,2024
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2023,13349,10908,2024
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2024,12444,11019,2024
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2020,2619,857,2024
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2021,3036,1181,2024
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2022,3805,959,2024
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2023,3918,1218,2024
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2024,3224,8531,2024
Produits photographiques ou cinématographiques,import,2020,1131,216,2024
Produits photographiques ou cinématographiques,import,2021,928,263,2024
Produits photographiques ou cinématographiques,import,2022,947,290,2024
Produits photographiques ou cinématographiques,import,2023,1214,303,2024
Produits photographiques ou cinématographiques,import,2024,1125,266,2024
Produits divers des industries chimiques,import,2020,47274,38383,2024
Produits divers des industries chimiques,import,2021,55552,42864,2024
Produits divers des industries chimiques,import,2022,68630,48614,2024
Produits divers des industries chimiques,import,2023,74518,57742,2024
Produits divers des industries chimiques,import,2024,66370,53598,2024
Matières plastiques et ouvrages en ces matières,import,2020,133876,168733,2024
Matières plastiques et ouvrages en ces matières,import,2021,176551,184438,2024
Matières plastiques et ouvrages en ces matières,import,2022,218482,204038,2024
Matières plastiques et ouvrages en ces matières,import,2023,182655,211900,2024
Matières plastiques et ouvrages en ces matières,import,2024,193330,231524,2024
Caoutchouc et ouvrages en caoutchouc,import,2020,39366,46024,2024
Caoutchouc et ouvrages en caoutchouc,import,2021,37996,42237,2024
Caoutchouc et ouvrages en caoutchouc,import,2022,50190,50246,2024
Caoutchouc et ouvrages en caoutchouc,import,2023,50974,53283,2024
Caoutchouc et ouvrages en caoutchouc,import,2024,48712,51658,2024
Peaux (autres que les pelleteries) et cuirs,import,2020,229,845,2024
Peaux (autres que les pelleteries) et cuirs,import,2021,83,318,2024
Peaux (autres que les pelleteries) et cuirs,import,2022,98,326,2024
Peaux (autres que les pelleteries) et cuirs,import,2023,96,408,2024
Peaux (autres que les pelleteries) et cuirs,import,2024,68,187,2024
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2020,4409,10400,2024
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2021,6157,17426,2024
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2022,7169,20949,2024
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2023,6789,22259,2024
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2024,7503,22937,2024
"Pelleteries et fourrures, pelleteries factices",import,2020,3,6,2024
"Pelleteries et fourrures, pelleteries factices",import,2021,3,8,2024
"Pelleteries et fourrures, pelleteries factices",import,2022,1,2,2024
"Pelleteries et fourrures, pelleteries factices",import,2023,6,7,2024
"Pelleteries et fourrures, pelleteries factices",import,2024,11,29,2024
"Bois, charbon de bois et ouvrages en bois",import,2020,32356,127390,2024
"Bois, charbon de bois et ouvrages en bois",import,2021,36794,141625,2024
"Bois, charbon de bois et ouvrages en bois",import,2022,67871,265045,2024
"Bois, charbon de bois et ouvrages en bois",import,2023,50247,298170,2024
"Bois, charbon de bois et ouvrages en bois",import,2024,37066,144055,2024
Liège et ouvrages en liège,import,2020,58,21,2024
Liège et ouvrages en liège,import,2021,66,45,2024
Liège et ouvrages en liège,import,2022,59,25,2024
Liège et ouvrages en liège,import,2023,69,15,2024
Liège et ouvrages en liège,import,2024,59,19,2024
Ouvrages de sparterie ou de vannerie,import,2020,17,30,2024
Ouvrages de sparterie ou de vannerie,import,2021,94,74,2024
Ouvrages de sparterie ou de vannerie,import,2022,45,73,2024
Ouvrages de sparterie ou de vannerie,import,2023,67,99,2024
Ouvrages de sparterie ou de vannerie,import,2024,113,120,2024
Matières cellulosiques servant à la fabrication du papier,import,2020,1032,6925,2024
Matières cellulosiques servant à la fabrication du papier,import,2021,1536,9697,2024
Matières cellulosiques servant à la fabrication du papier,import,2022,6844,14486,2024
Matières cellulosiques servant à la fabrication du papier,import,2023,6475,13645,2024
Matières cellulosiques servant à la fabrication du papier,import,2024,5376,14550,2024
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2020,63786,121988,2024
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2021,71846,125356,2024
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2022,88988,123450,2024
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2023,85730,136340,2024
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2024,85384,141016,2024
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2020,4713,3787,2024
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2021,7330,5494,2024
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2022,5858,4431,2024
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2023,8113,3592,2024
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2024,5496,4175,2024
Soie,import,2020,158,476,2024
Soie,import,2021,259,1112,2024
Soie,import,2022,255,1190,2024
Soie,import,2023,446,2574,2024
Soie,import,2024,625,3066,2024
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2020,190,574,2024
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2021,176,730,2024
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2022,328,1534,2024
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2023,383,1555,2024
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2024,249,1067,2024
Coton,import,2020,5305,10892,2024
Coton,import,2021,5980,11651,2024
Coton,import,2022,5093,11979,2024
Coton,import,2023,6316,17204,2024
Coton,import,2024,7049,21030,2024
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2020,284,982,2024
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2021,733,2124,2024
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2022,510,1553,2024
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2023,646,2475,2024
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2024,990,3010,2024
Filaments synthétiques ou artificiels,import,2020,7468,10520,2024
Filaments synthétiques ou artificiels,import,2021,7784,16852,2024
Filaments synthétiques ou artificiels,import,2022,6902,22159,2024
Filaments synthétiques ou artificiels,import,2023,6045,22700,2024
Filaments synthétiques ou artificiels,import,2024,6970,26135,2024
Fibres synthétiques ou artificielles discontinues,import,2020,26885,15135,2024
Fibres synthétiques ou artificielles discontinues,import,2021,31999,19079,2024
Fibres synthétiques ou artificielles discontinues,import,2022,33674,17382,2024
Fibres synthétiques ou artificielles discontinues,import,2023,28454,17342,2024
Fibres synthétiques ou artificielles discontinues,import,2024,31736,19303,2024
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2020,5972,4927,2024
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2021,9405,7657,2024
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2022,14131,8044,2024
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2023,10270,8062,2024
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2024,11334,8306,2024
Tapis et autres revêtements de sol en matières textiles,import,2020,1927,4614,2024
Tapis et autres revêtements de sol en matières textiles,import,2021,1966,5866,2024
Tapis et autres revêtements de sol en matières textiles,import,2022,2424,6140,2024
Tapis et autres revêtements de sol en matières textiles,import,2023,2638,6251,2024
Tapis et autres revêtements de sol en matières textiles,import,2024,2609,8002,2024
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2020,2662,6135,2024
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2021,2565,9069,2024
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2022,2709,11353,2024
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2023,2794,12458,2024
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2024,3652,14866,2024
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2020,1258,1491,2024
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2021,1631,1723,2024
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2022,2059,1095,2024
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2023,1822,2033,2024
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2024,3230,2277,2024
Étoffes de bonneterie,import,2020,52,128,2024
Étoffes de bonneterie,import,2021,71,186,2024
Étoffes de bonneterie,import,2022,88,320,2024
Étoffes de bonneterie,import,2023,105,312,2024
Étoffes de bonneterie,import,2024,131,366,2024
"Vêtements et accessoires du vêtement, en bonneterie",import,2020,6252,8843,2024
"Vêtements et accessoires du vêtement, en bonneterie",import,2021,7142,11637,2024
"Vêtements et accessoires du vêtement, en bonneterie",import,2022,7834,11228,2024
"Vêtements et accessoires du vêtement, en bonneterie",import,2023,5913,10297,2024
"Vêtements et accessoires du vêtement, en bonneterie",import,2024,8155,13847,2024
