chapitre,sens,annee,valeur,poids,edition
"Autres métaux communs, cermets, ouvrages en ces matières",export,2019,55,644,2020
"Autres métaux communs, cermets, ouvrages en ces matières",export,2020,1343,19793,2020
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2016,5201,1760,2020
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2017,4798,1657,2020
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2018,2909,1062,2020
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2019,671,688,2020
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2020,1383,419,2020
Ouvrages divers en métaux communs,export,2016,47,42,2020
Ouvrages divers en métaux communs,export,2017,160,200,2020
Ouvrages divers en métaux communs,export,2018,241,266,2020
Ouvrages divers en métaux communs,export,2019,201,300,2020
Ouvrages divers en métaux communs,export,2020,169,218,2020
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2016,19486,17811,2020
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2017,18158,6043,2020
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2018,16303,6599,2020
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2019,21336,5730,2020
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2020,23217,6669,2020
"Machines électriques, appareils d'émission-réception radio/tv",export,2016,19191,8406,2020
"Machines électriques, appareils d'émission-réception radio/tv",export,2017,22674,6990,2020
"Machines électriques, appareils d'émission-réception radio/tv",export,2018,17409,4802,2020
"Machines électriques, appareils d'émission-réception radio/tv",export,2019,12765,4415,2020
"Machines électriques, appareils d'émission-réception radio/tv",export,2020,14078,5066,2020
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2016,300,513,2020
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2017,1933,513,2020
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2018,198,189,2020
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2019,982,557,2020
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2020,396,1388,2020
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2016,14862,4823,2020
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2017,20290,3910,2020
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2018,9009,2747,2020
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2019,16078,5077,2020
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2020,14160,4954,2020
Navigation aérienne ou spatiale,export,2016,456,10,2020
Navigation aérienne ou spatiale,export,2017,350,55,2020
Navigation aérienne ou spatiale,export,2018,8796,37,2020
Navigation aérienne ou spatiale,export,2019,1932,12,2020
Navigation aérienne ou spatiale,export,2020,2073,24,2020
Navigation maritime ou fluviale,export,2016,166,47,2020
Navigation maritime ou fluviale,export,2017,1117,1090,2020
Navigation maritime ou fluviale,export,2018,449,863,2020
Navigation maritime ou fluviale,export,2019,9796,5084,2020
Navigation maritime ou fluviale,export,2020,24630,12770,2020
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2016,813,57,2020
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2017,1110,47,2020
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2018,1163,362,2020
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2019,794,104,2020
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2020,755,139,2020
Horlogerie,export,2016,28,0,2020
Horlogerie,export,2017,752,40,2020
Horlogerie,export,2018,5,1,2020
Horlogerie,export,2019,219,8,2020
Horlogerie,export,2020,28,1,2020
"Instruments de musique, parties et accessoires de ces instruments",export,2016,32,29,2020
"Instruments de musique, parties et accessoires de ces instruments",export,2017,67,65,2020
"Instruments de musique, parties et accessoires de ces instruments",export,2018,98,131,2020
"Instruments de musique, parties et accessoires de ces instruments",export,2019,34,23,2020
"Instruments de musique, parties et accessoires de ces instruments",export,2020,20,8,2020
"Armes, munitions et leurs parties et accessoires",export,2016,487,18,2020
"Armes, munitions et leurs parties et accessoires",export,2017,165,4,2020
"Armes, munitions et leurs parties et accessoires",export,2018,803,68,2020
"Armes, munitions et leurs parties et accessoires",export,2019,2,0,2020
"Armes, munitions et leurs parties et accessoires",export,2020,186,19,2020
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2016,4739,6581,2020
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2017,2730,1052,2020
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2018,2084,783,2020
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2019,2997,876,2020
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2020,3561,1077,2020
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2016,127,15,2020
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2017,41,31,2020
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2018,29,5,2020
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2019,59,5,2020
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2020,52,15,2020
Ouvrages divers,export,2016,395,140,2020
Ouvrages divers,export,2017,322,173,2020
Ouvrages divers,export,2018,288,157,2020
Ouvrages divers,export,2019,415,331,2020
Ouvrages divers,export,2020,716,1051,2020
"Objets d'art, de collection ou d'antiquité",export,2016,483,231,2020
"Objets d'art, de collection ou d'antiquité",export,2017,1692,313,2020
"Objets d'art, de collection ou d'antiquité",export,2018,407,336,2020
"Objets d'art, de collection ou d'antiquité",export,2019,1038,230,2020
"Objets d'art, de collection ou d'antiquité",export,2020,274,178,2020
Animaux vivants,import,2016,765,60,2020
Animaux vivants,import,2017,2607,740,2020
Animaux vivants,import,2018,1051,74,2020
Animaux vivants,import,2019,2633,708,2020
Animaux vivants,import,2020,820,38,2020
Viandes et abats comestibles,import,2016,5876,8270,2020
Viandes et abats comestibles,import,2017,7530,9605,2020
Viandes et abats comestibles,import,2018,7712,10421,2020
Viandes et abats comestibles,import,2019,8260,10666,2020
Viandes et abats comestibles,import,2020,8209,10740,2020
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2016,11813,17764,2020
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2017,20595,30115,2020
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2018,46461,84117,2020
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2019,35259,69218,2020
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2020,32540,65182,2020
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2016,44129,31325,2020
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2017,42960,25901,2020
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2018,45416,27564,2020
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2019,43730,26042,2020
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2020,48950,28973,2020
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2016,90,74,2020
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2017,249,234,2020
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2018,142,102,2020
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2019,70,38,2020
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2020,40,27,2020
Plantes vivantes et produits de la floriculture,import,2016,122,52,2020
Plantes vivantes et produits de la floriculture,import,2017,144,42,2020
Plantes vivantes et produits de la floriculture,import,2018,353,668,2020
Plantes vivantes et produits de la floriculture,import,2019,769,366,2020
Plantes vivantes et produits de la floriculture,import,2020,460,73,2020
"Légumes, plantes, racines et tubercules alimentaires",import,2016,27233,274665,2020
"Légumes, plantes, racines et tubercules alimentaires",import,2017,46850,313630,2020
"Légumes, plantes, racines et tubercules alimentaires",import,2018,35463,213768,2020
"Légumes, plantes, racines et tubercules alimentaires",import,2019,42202,254290,2020
"Légumes, plantes, racines et tubercules alimentaires",import,2020,47066,297115,2020
"Fruits comestibles, écorces d'agrumes ou de melons",import,2016,13259,51012,2020
"Fruits comestibles, écorces d'agrumes ou de melons",import,2017,16455,58996,2020
"Fruits comestibles, écorces d'agrumes ou de melons",import,2018,20226,67975,2020
"Fruits comestibles, écorces d'agrumes ou de melons",import,2019,24755,83056,2020
"Fruits comestibles, écorces d'agrumes ou de melons",import,2020,25658,84888,2020
"Café, thé, maté et épices",import,2016,8186,19671,2020
"Café, thé, maté et épices",import,2017,8631,22020,2020
"Café, thé, maté et épices",import,2018,11636,24919,2020
"Café, thé, maté et épices",import,2019,8734,17982,2020
"Café, thé, maté et épices",import,2020,7833,19523,2020
Céréales,import,2016,295319,1778779,2020
Céréales,import,2017,372344,2116009,2020
Céréales,import,2018,400319,2274493,2020
Céréales,import,2019,349597,1957217,2020
Céréales,import,2020,398445,2144471,2020
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2016,11553,41626,2020
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2017,8864,32359,2020
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2018,12433,48123,2020
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2019,11640,49495,2020
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2020,13697,49636,2020
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2016,8641,6671,2020
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2017,8141,8295,2020
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2018,13087,20095,2020
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2019,15189,32099,2020
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2020,11436,12080,2020
"Gommes, résines et autres sucs et extraits végétaux",import,2016,206,156,2020
"Gommes, résines et autres sucs et extraits végétaux",import,2017,210,246,2020
"Gommes, résines et autres sucs et extraits végétaux",import,2018,295,285,2020
"Gommes, résines et autres sucs et extraits végétaux",import,2019,319,271,2020
"Gommes, résines et autres sucs et extraits végétaux",import,2020,90,91,2020
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2016,11,9,2020
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2017,13,14,2020
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2018,105,327,2020
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2019,35,24,2020
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2020,1,1,2020
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2016,85157,182151,2020
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2017,103609,250756,2020
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2018,90774,202786,2020
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2019,97105,200553,2020
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2020,139746,268976,2020
"Préparations de viandes, poissons, crustacés, mollusques",import,2016,2773,2251,2020
"Préparations de viandes, poissons, crustacés, mollusques",import,2017,2166,2076,2020
"Préparations de viandes, poissons, crustacés, mollusques",import,2018,2321,1946,2020
"Préparations de viandes, poissons, crustacés, mollusques",import,2019,2728,2438,2020
"Préparations de viandes, poissons, crustacés, mollusques",import,2020,2885,2448,2020
Sucres et sucreries,import,2016,52377,141073,2020
Sucres et sucreries,import,2017,74266,244287,2020
Sucres et sucreries,import,2018,33241,110471,2020
Sucres et sucreries,import,2019,35523,113721,2020
Sucres et sucreries,import,2020,61849,197846,2020
Cacao et ses préparations,import,2016,3599,7644,2020
Cacao et ses préparations,import,2017,3700,9700,2020
Cacao et ses préparations,import,2018,4188,11162,2020
Cacao et ses préparations,import,2019,5192,11796,2020
Cacao et ses préparations,import,2020,4126,4040,2020
"Préparations à base de céréales et dérivés, pâtisseries",import,2016,74708,97329,2020
"Préparations à base de céréales et dérivés, pâtisseries",import,2017,92503,102661,2020
"Préparations à base de céréales et dérivés, pâtisseries",import,2018,97615,126636,2020
"Préparations à base de céréales et dérivés, pâtisseries",import,2019,131421,141363,2020
"Préparations à base de céréales et dérivés, pâtisseries",import,2020,131044,106088,2020
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2016,22472,41333,2020
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2017,23570,47302,2020
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2018,21162,42482,2020
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2019,24137,45120,2020
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2020,26485,49198,2020
Préparations alimentaires diverses,import,2016,35252,28943,2020
Préparations alimentaires diverses,import,2017,35854,30012,2020
Préparations alimentaires diverses,import,2018,34915,26317,2020
Préparations alimentaires diverses,import,2019,39061,27973,2020
Préparations alimentaires diverses,import,2020,45574,27961,2020
"Boissons, liquides alcooliques et vinaigres",import,2016,18984,47716,2020
"Boissons, liquides alcooliques et vinaigres",import,2017,22384,60365,2020
"Boissons, liquides alcooliques et vinaigres",import,2018,20933,56148,2020
"Boissons, liquides alcooliques et vinaigres",import,2019,26695,76571,2020
"Boissons, liquides alcooliques et vinaigres",import,2020,28849,81661,2020
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2016,18590,70620,2020
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2017,19524,87400,2020
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2018,22037,105521,2020
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2019,19647,88622,2020
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2020,29420,146437,2020
Tabacs et succédanés de tabacs fabriqués,import,2016,24611,5658,2020
Tabacs et succédanés de tabacs fabriqués,import,2017,30993,5393,2020
Tabacs et succédanés de tabacs fabriqués,import,2018,33702,6029,2020
Tabacs et succédanés de tabacs fabriqués,import,2019,21682,4798,2020
Tabacs et succédanés de tabacs fabriqués,import,2020,24654,4553,2020
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2016,40226,846676,2020
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2017,43725,983714,2020
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2018,76388,1393779,2020
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2019,54929,1261498,2020
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2020,53683,1668828,2020
"Minerais, scories et cendres",import,2016,894,75396,2020
"Minerais, scories et cendres",import,2017,814,32720,2020
"Minerais, scories et cendres",import,2018,1359,64922,2020
"Minerais, scories et cendres",import,2019,1547,46023,2020
"Minerais, scories et cendres",import,2020,1408,83454,2020
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2016,637408,3387083,2020
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2017,856133,3748555,2020
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2018,1254412,4552854,2020
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2019,1234318,4530547,2020
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2020,1040860,5055943,2020
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2016,19812,84090,2020
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2017,24425,109111,2020
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2018,24723,100646,2020
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2019,30747,117719,2020
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2020,31677,126354,2020
Produits chimiques organiques,import,2016,32005,37649,2020
Produits chimiques organiques,import,2017,37391,41494,2020
Produits chimiques organiques,import,2018,38410,42988,2020
Produits chimiques organiques,import,2019,39919,45148,2020
Produits chimiques organiques,import,2020,39987,47736,2020
Produits pharmaceutiques,import,2016,104976,10031,2020
Produits pharmaceutiques,import,2017,123389,11849,2020
Produits pharmaceutiques,import,2018,135523,12564,2020
Produits pharmaceutiques,import,2019,155361,14486,2020
Produits pharmaceutiques,import,2020,161728,14406,2020
Engrais,import,2016,25019,121335,2020
Engrais,import,2017,21894,130942,2020
Engrais,import,2018,21956,117652,2020
Engrais,import,2019,33621,169996,2020
Engrais,import,2020,33761,193279,2020
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2016,10647,12327,2020
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2017,11698,14893,2020
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2018,14469,17631,2020
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2019,14405,25385,2020
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2020,13724,25942,2020
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2016,27429,14897,2020
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2017,30213,30187,2020
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2018,30470,20449,2020
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2019,32953,22307,2020
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2020,30146,25962,2020
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2016,9779,19448,2020
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2017,10747,20421,2020
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2018,14872,31186,2020
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2019,19606,38128,2020
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2020,14828,27882,2020
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2016,4033,3680,2020
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2017,4554,4498,2020
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2018,4794,4983,2020
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2019,4933,4968,2020
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2020,4881,5659,2020
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2016,1965,875,2020
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2017,2690,986,2020
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2018,2536,872,2020
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2019,3113,958,2020
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2020,2619,857,2020
Produits photographiques ou cinématographiques,import,2016,1079,311,2020
Produits photographiques ou cinématographiques,import,2017,813,328,2020
Produits photographiques ou cinématographiques,import,2018,951,322,2020
Produits photographiques ou cinématographiques,import,2019,710,278,2020
Produits photographiques ou cinématographiques,import,2020,1131,216,2020
Produits divers des industries chimiques,import,2016,37624,35884,2020
Produits divers des industries chimiques,import,2017,38899,29767,2020
Produits divers des industries chimiques,import,2018,35796,31524,2020
Produits divers des industries chimiques,import,2019,38505,38265,2020
Produits divers des industries chimiques,import,2020,47274,38383,2020
Matières plastiques et ouvrages en ces matières,import,2016,99265,125953,2020
Matières plastiques et ouvrages en ces matières,import,2017,112057,137993,2020
Matières plastiques et ouvrages en ces matières,import,2018,126107,149423,2020
Matières plastiques et ouvrages en ces matières,import,2019,131544,166591,2020
Matières plastiques et ouvrages en ces matières,import,2020,133876,168733,2020
Caoutchouc et ouvrages en caoutchouc,import,2016,24241,24501,2020
Caoutchouc et ouvrages en caoutchouc,import,2017,28932,29146,2020
Caoutchouc et ouvrages en caoutchouc,import,2018,28773,32072,2020
Caoutchouc et ouvrages en caoutchouc,import,2019,34469,38971,2020
Caoutchouc et ouvrages en caoutchouc,import,2020,39366,46024,2020
Peaux (autres que les pelleteries) et cuirs,import,2016,229,387,2020
Peaux (autres que les pelleteries) et cuirs,import,2017,188,696,2020
Peaux (autres que les pelleteries) et cuirs,import,2018,293,673,2020
Peaux (autres que les pelleteries) et cuirs,import,2019,214,711,2020
Peaux (autres que les pelleteries) et cuirs,import,2020,229,845,2020
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2016,3356,6232,2020
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2017,3520,7960,2020
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2018,3968,7791,2020
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2019,5131,10371,2020
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2020,4409,10400,2020
"Pelleteries et fourrures, pelleteries factices",import,2016,1,1,2020
"Pelleteries et fourrures, pelleteries factices",import,2017,1,3,2020
"Pelleteries et fourrures, pelleteries factices",import,2018,1,1,2020
"Pelleteries et fourrures, pelleteries factices",import,2019,2,5,2020
"Pelleteries et fourrures, pelleteries factices",import,2020,3,6,2020
"Bois, charbon de bois et ouvrages en bois",import,2016,27444,98568,2020
"Bois, charbon de bois et ouvrages en bois",import,2017,29416,113785,2020
"Bois, charbon de bois et ouvrages en bois",import,2018,32722,118218,2020
"Bois, charbon de bois et ouvrages en bois",import,2019,36870,141211,2020
"Bois, charbon de bois et ouvrages en bois",import,2020,32356,127390,2020
Liège et ouvrages en liège,import,2016,48,16,2020
Liège et ouvrages en liège,import,2017,80,34,2020
Liège et ouvrages en liège,import,2018,69,19,2020
Liège et ouvrages en liège,import,2019,66,18,2020
Liège et ouvrages en liège,import,2020,58,21,2020
Ouvrages de sparterie ou de vannerie,import,2016,39,74,2020
Ouvrages de sparterie ou de vannerie,import,2017,43,134,2020
Ouvrages de sparterie ou de vannerie,import,2018,50,148,2020
Ouvrages de sparterie ou de vannerie,import,2019,32,83,2020
Ouvrages de sparterie ou de vannerie,import,2020,17,30,2020
Matières cellulosiques servant à la fabrication du papier,import,2016,401,2717,2020
Matières cellulosiques servant à la fabrication du papier,import,2017,522,2474,2020
Matières cellulosiques servant à la fabrication du papier,import,2018,549,2844,2020
Matières cellulosiques servant à la fabrication du papier,import,2019,531,2629,2020
Matières cellulosiques servant à la fabrication du papier,import,2020,1032,6925,2020
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2016,50533,86785,2020
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2017,55144,91891,2020
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2018,55266,89349,2020
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2019,59819,99354,2020
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2020,63786,121988,2020
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2016,8272,3599,2020
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2017,6450,2339,2020
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2018,6349,4101,2020
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2019,6692,3237,2020
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2020,4713,3787,2020
Soie,import,2016,179,430,2020
Soie,import,2017,116,403,2020
Soie,import,2018,101,301,2020
Soie,import,2019,117,341,2020
Soie,import,2020,158,476,2020
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2016,74,167,2020
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2017,95,256,2020
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2018,95,262,2020
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2019,214,407,2020
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2020,190,574,2020
Coton,import,2016,4259,9841,2020
Coton,import,2017,3136,8725,2020
Coton,import,2018,5607,14417,2020
Coton,import,2019,6550,14766,2020
Coton,import,2020,5305,10892,2020
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2016,131,413,2020
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2017,397,1611,2020
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2018,296,862,2020
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2019,770,2197,2020
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2020,284,982,2020
Filaments synthétiques ou artificiels,import,2016,8023,14845,2020
Filaments synthétiques ou artificiels,import,2017,8262,16268,2020
Filaments synthétiques ou artificiels,import,2018,8217,13140,2020
Filaments synthétiques ou artificiels,import,2019,10230,15806,2020
Filaments synthétiques ou artificiels,import,2020,7468,10520,2020
Fibres synthétiques ou artificielles discontinues,import,2016,27163,14063,2020
Fibres synthétiques ou artificielles discontinues,import,2017,28056,13816,2020
Fibres synthétiques ou artificielles discontinues,import,2018,28816,15342,2020
Fibres synthétiques ou artificielles discontinues,import,2019,30096,15885,2020
Fibres synthétiques ou artificielles discontinues,import,2020,26885,15135,2020
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2016,4822,2787,2020
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2017,6621,3727,2020
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2018,6477,4232,2020
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2019,6102,4473,2020
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2020,5972,4927,2020
Tapis et autres revêtements de sol en matières textiles,import,2016,971,2836,2020
Tapis et autres revêtements de sol en matières textiles,import,2017,1168,3660,2020
Tapis et autres revêtements de sol en matières textiles,import,2018,1799,4915,2020
Tapis et autres revêtements de sol en matières textiles,import,2019,1936,6606,2020
Tapis et autres revêtements de sol en matières textiles,import,2020,1927,4614,2020
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2016,1902,3733,2020
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2017,1246,3594,2020
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2018,2745,6096,2020
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2019,3026,6738,2020
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2020,2662,6135,2020
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2016,2318,2550,2020
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2017,1028,2042,2020
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2018,1081,1221,2020
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2019,1281,1119,2020
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2020,1258,1491,2020
Étoffes de bonneterie,import,2016,21,34,2020
Étoffes de bonneterie,import,2017,80,145,2020
Étoffes de bonneterie,import,2018,28,64,2020
Étoffes de bonneterie,import,2019,82,175,2020
Étoffes de bonneterie,import,2020,52,128,2020
"Vêtements et accessoires du vêtement, en bonneterie",import,2016,3834,3775,2020
"Vêtements et accessoires du vêtement, en bonneterie",import,2017,4367,5729,2020
"Vêtements et accessoires du vêtement, en bonneterie",import,2018,4854,5600,2020
"Vêtements et accessoires du vêtement, en bonneterie",import,2019,6100,6315,2020
"Vêtements et accessoires du vêtement, en bonneterie",import,2020,6252,8843,2020
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2016,6553,6614,2020
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2017,7336,8791,2020
