pays,region,sens,annee,valeur,poids,edition
BELGIQUE,Union européenne,import,2022,473784,644418,2023
BELGIQUE,Union européenne,import,2023,417778,644739,2023
BULGARIE,Union européenne,import,2019,3383,1192,2023
BULGARIE,Union européenne,import,2020,6730,3828,2023
BULGARIE,Union européenne,import,2021,5754,15111,2023
BULGARIE,Union européenne,import,2022,2771,1820,2023
BULGARIE,Union européenne,import,2023,35773,55952,2023
CHYPRE,Union européenne,import,2019,,,2023
CHYPRE,Union européenne,import,2020,5,0,2023
CHYPRE,Union européenne,import,2021,64,152,2023
CHYPRE,Union européenne,import,2022,117,265,2023
CHYPRE,Union européenne,import,2023,60,62,2023
CROATIE,Union européenne,import,2019,580,1846,2023
CROATIE,Union européenne,import,2020,457,934,2023
CROATIE,Union européenne,import,2021,488,842,2023
CROATIE,Union européenne,import,2022,1482,2590,2023
CROATIE,Union européenne,import,2023,1048,3275,2023
DANEMARK,Union européenne,import,2019,90253,22741,2023
DANEMARK,Union européenne,import,2020,13186,6756,2023
DANEMARK,Union européenne,import,2021,14658,6842,2023
DANEMARK,Union européenne,import,2022,16344,9204,2023
DANEMARK,Union européenne,import,2023,48186,10364,2023
ESPAGNE,Union européenne,import,2019,194946,589597,2023
ESPAGNE,Union européenne,import,2020,227596,819517,2023
ESPAGNE,Union européenne,import,2021,252985,806611,2023
ESPAGNE,Union européenne,import,2022,457499,971982,2023
ESPAGNE,Union européenne,import,2023,180846,479016,2023
FINLANDE,Union européenne,import,2019,12056,7747,2023
FINLANDE,Union européenne,import,2020,41181,5929,2023
FINLANDE,Union européenne,import,2021,34671,47140,2023
FINLANDE,Union européenne,import,2022,12149,3864,2023
FINLANDE,Union européenne,import,2023,24591,6224,2023
FRANCE,Union européenne,import,2019,801137,667452,2023
FRANCE,Union européenne,import,2020,703962,649409,2023
FRANCE,Union européenne,import,2021,632774,500814,2023
FRANCE,Union européenne,import,2022,691127,562205,2023
FRANCE,Union européenne,import,2023,868495,715755,2023
GRECE,Union européenne,import,2019,13313,37981,2023
GRECE,Union européenne,import,2020,7884,32918,2023
GRECE,Union européenne,import,2021,8391,27612,2023
GRECE,Union européenne,import,2022,29378,60026,2023
GRECE,Union européenne,import,2023,19006,40757,2023
HONGRIE,Union européenne,import,2019,4986,1402,2023
HONGRIE,Union européenne,import,2020,4196,1096,2023
HONGRIE,Union européenne,import,2021,4786,2390,2023
HONGRIE,Union européenne,import,2022,3003,1278,2023
HONGRIE,Union européenne,import,2023,3329,1086,2023
IRLANDE,Union européenne,import,2019,21526,18405,2023
IRLANDE,Union européenne,import,2020,18604,13907,2023
IRLANDE,Union européenne,import,2021,20217,15491,2023
IRLANDE,Union européenne,import,2022,26813,19888,2023
IRLANDE,Union européenne,import,2023,13870,9900,2023
ITALIE,Union européenne,import,2019,79053,133288,2023
ITALIE,Union européenne,import,2020,84679,142363,2023
ITALIE,Union européenne,import,2021,112834,198530,2023
ITALIE,Union européenne,import,2022,121732,174728,2023
ITALIE,Union européenne,import,2023,112471,157908,2023
LUXEMBOURG,Union européenne,import,2019,,,2023
LUXEMBOURG,Union européenne,import,2020,,,2023
LUXEMBOURG,Union européenne,import,2021,,,2023
LUXEMBOURG,Union européenne,import,2022,,,2023
LUXEMBOURG,Union européenne,import,2023,2347,766,2023
MALTE,Union européenne,import,2019,3592,42901,2023
MALTE,Union européenne,import,2020,3272,5959,2023
MALTE,Union européenne,import,2021,1561,588,2023
MALTE,Union européenne,import,2022,13729,25824,2023
MALTE,Union européenne,import,2023,2478,580,2023
PAYS BAS,Union européenne,import,2019,322808,1139118,2023
PAYS BAS,Union européenne,import,2020,277285,1218204,2023
PAYS BAS,Union européenne,import,2021,259995,896064,2023
PAYS BAS,Union européenne,import,2022,389292,883594,2023
PAYS BAS,Union européenne,import,2023,205054,487152,2023
POLOGNE,Union européenne,import,2019,47648,35736,2023
POLOGNE,Union européenne,import,2020,52564,16033,2023
POLOGNE,Union européenne,import,2021,53866,28171,2023
POLOGNE,Union européenne,import,2022,73765,50525,2023
POLOGNE,Union européenne,import,2023,76747,93342,2023
PORTUGAL,Union européenne,import,2019,22282,45322,2023
PORTUGAL,Union européenne,import,2020,16415,24743,2023
PORTUGAL,Union européenne,import,2021,23905,27847,2023
PORTUGAL,Union européenne,import,2022,28936,36967,2023
PORTUGAL,Union européenne,import,2023,27098,68415,2023
REPUBLIQUE D'ESTONIE,Union européenne,import,2019,97,153,2023
REPUBLIQUE D'ESTONIE,Union européenne,import,2020,65,14,2023
REPUBLIQUE D'ESTONIE,Union européenne,import,2021,92,71,2023
REPUBLIQUE D'ESTONIE,Union européenne,import,2022,68,12,2023
REPUBLIQUE D'ESTONIE,Union européenne,import,2023,2912,14013,2023
REPUBLIQUE DE LETTONIE,Union européenne,import,2019,21,57,2023
REPUBLIQUE DE LETTONIE,Union européenne,import,2020,118,283,2023
REPUBLIQUE DE LETTONIE,Union européenne,import,2021,17,50,2023
REPUBLIQUE DE LETTONIE,Union européenne,import,2022,3351,1883,2023
REPUBLIQUE DE LETTONIE,Union européenne,import,2023,9735,34802,2023
REPUBLIQUE DE LITUANIE,Union européenne,import,2019,1564,1720,2023
REPUBLIQUE DE LITUANIE,Union européenne,import,2020,4451,26667,2023
REPUBLIQUE DE LITUANIE,Union européenne,import,2021,6544,31696,2023
REPUBLIQUE DE LITUANIE,Union européenne,import,2022,25592,81013,2023
REPUBLIQUE DE LITUANIE,Union européenne,import,2023,32033,147153,2023
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2019,2928,2325,2023
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2020,1966,1824,2023
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2021,2102,426,2023
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2022,2804,1015,2023
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2023,3255,1097,2023
REPUBLIQUE TCHEQUE,Union européenne,import,2019,2290,3017,2023
REPUBLIQUE TCHEQUE,Union européenne,import,2020,2612,2784,2023
REPUBLIQUE TCHEQUE,Union européenne,import,2021,9181,37748,2023
REPUBLIQUE TCHEQUE,Union européenne,import,2022,8420,2540,2023
REPUBLIQUE TCHEQUE,Union européenne,import,2023,9146,61020,2023
ROUMANIE,Union européenne,import,2019,3992,4148,2023
ROUMANIE,Union européenne,import,2020,4529,8324,2023
ROUMANIE,Union européenne,import,2021,4670,4086,2023
ROUMANIE,Union européenne,import,2022,5376,3344,2023
ROUMANIE,Union européenne,import,2023,4950,4100,2023
ROYAUME UNI,Union européenne,import,2019,36311,59456,2023
ROYAUME UNI,Union européenne,import,2020,36058,48272,2023
ROYAUME UNI,Union européenne,import,2021,69035,118695,2023
ROYAUME UNI,Union européenne,import,2022,97455,75398,2023
ROYAUME UNI,Union européenne,import,2023,108231,99793,2023
SLOVENIE,Union européenne,import,2019,611,477,2023
SLOVENIE,Union européenne,import,2020,911,1291,2023
SLOVENIE,Union européenne,import,2021,877,2206,2023
SLOVENIE,Union européenne,import,2022,1190,3444,2023
SLOVENIE,Union européenne,import,2023,868,3317,2023
SUEDE,Union européenne,import,2019,15114,16361,2023
SUEDE,Union européenne,import,2020,16812,26565,2023
SUEDE,Union européenne,import,2021,27041,22447,2023
SUEDE,Union européenne,import,2022,26303,17983,2023
SUEDE,Union européenne,import,2023,23236,26217,2023
ALBANIE,Autres pays d'Europe,import,2019,2908,3333,2023
ALBANIE,Autres pays d'Europe,import,2020,4942,3944,2023
ALBANIE,Autres pays d'Europe,import,2021,10532,168431,2023
ALBANIE,Autres pays d'Europe,import,2022,5236,7843,2023
ALBANIE,Autres pays d'Europe,import,2023,9075,14425,2023
ANDORRE,Autres pays d'Europe,import,2019,28,60,2023
ANDORRE,Autres pays d'Europe,import,2020,8,4,2023
ANDORRE,Autres pays d'Europe,import,2021,7,19,2023
ANDORRE,Autres pays d'Europe,import,2022,5,3,2023
ANDORRE,Autres pays d'Europe,import,2023,2,14,2023
ARMENIE,Autres pays d'Europe,import,2019,152,122,2023
ARMENIE,Autres pays d'Europe,import,2020,36,45,2023
ARMENIE,Autres pays d'Europe,import,2021,16,14,2023
ARMENIE,Autres pays d'Europe,import,2022,22,0,2023
ARMENIE,Autres pays d'Europe,import,2023,31,9,2023
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2019,5,18,2023
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2020,25,158,2023
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2021,23,12,2023
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2022,1918,4073,2023
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2023,11,1,2023
CITE DU VATICAN,Autres pays d'Europe,import,2019,,,2023
CITE DU VATICAN,Autres pays d'Europe,import,2020,,,2023
CITE DU VATICAN,Autres pays d'Europe,import,2021,2,1,2023
CITE DU VATICAN,Autres pays d'Europe,import,2022,25,124,2023
CITE DU VATICAN,Autres pays d'Europe,import,2023,43,47,2023
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2019,242,547,2023
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2020,277,53,2023
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2021,61,73,2023
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2022,67,308,2023
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2023,47,268,2023
GIBRALTAR,Autres pays d'Europe,import,2019,55,233,2023
GIBRALTAR,Autres pays d'Europe,import,2020,,,2023
GIBRALTAR,Autres pays d'Europe,import,2021,,,2023
GIBRALTAR,Autres pays d'Europe,import,2022,15,41,2023
GIBRALTAR,Autres pays d'Europe,import,2023,23,74,2023
HELGOLAND,Autres pays d'Europe,import,2019,415,198,2023
HELGOLAND,Autres pays d'Europe,import,2020,204,90,2023
HELGOLAND,Autres pays d'Europe,import,2021,231,124,2023
HELGOLAND,Autres pays d'Europe,import,2022,226,129,2023
HELGOLAND,Autres pays d'Europe,import,2023,245,263,2023
ISLANDE,Autres pays d'Europe,import,2019,2360,490,2023
ISLANDE,Autres pays d'Europe,import,2020,3361,781,2023
ISLANDE,Autres pays d'Europe,import,2021,8709,1172,2023
ISLANDE,Autres pays d'Europe,import,2022,9414,3015,2023
ISLANDE,Autres pays d'Europe,import,2023,9339,7493,2023
MONTENEGRO,Autres pays d'Europe,import,2019,34,73,2023
MONTENEGRO,Autres pays d'Europe,import,2020,121,51,2023
MONTENEGRO,Autres pays d'Europe,import,2021,64,58,2023
MONTENEGRO,Autres pays d'Europe,import,2022,148,18,2023
MONTENEGRO,Autres pays d'Europe,import,2023,55,30,2023
NORVEGE,Autres pays d'Europe,import,2019,4909,13911,2023
NORVEGE,Autres pays d'Europe,import,2020,12720,46188,2023
NORVEGE,Autres pays d'Europe,import,2021,29838,67639,2023
NORVEGE,Autres pays d'Europe,import,2022,54692,72840,2023
NORVEGE,Autres pays d'Europe,import,2023,46924,276195,2023
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2019,733,178,2023
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2020,83,145,2023
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2021,576,553,2023
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2022,86,675,2023
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2023,736,957,2023
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2019,84660,298352,2023
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2020,62117,222474,2023
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2021,72667,198648,2023
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2022,31451,73200,2023
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2023,10004,25714,2023
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2019,7183,32599,2023
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2020,5845,35973,2023
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2021,6106,27420,2023
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2022,144,204,2023
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2023,133,37,2023
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2019,208,208,2023
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2020,223,172,2023
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2021,268,123,2023
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2022,329,873,2023
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2023,723,540,2023
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2019,7003,101702,2023
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2020,1524,34560,2023
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2021,28598,273744,2023
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2022,29318,82956,2023
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2023,15833,238871,2023
RUSSIE,Autres pays d'Europe,import,2019,213287,1125837,2023
RUSSIE,Autres pays d'Europe,import,2020,203229,1477914,2023
RUSSIE,Autres pays d'Europe,import,2021,307647,1519027,2023
RUSSIE,Autres pays d'Europe,import,2022,439903,1021834,2023
RUSSIE,Autres pays d'Europe,import,2023,502279,1688374,2023
SUISSE,Autres pays d'Europe,import,2019,52387,68520,2023
SUISSE,Autres pays d'Europe,import,2020,69432,122795,2023
SUISSE,Autres pays d'Europe,import,2021,40068,65611,2023
SUISSE,Autres pays d'Europe,import,2022,68469,123531,2023
SUISSE,Autres pays d'Europe,import,2023,43249,59907,2023
TRIESTE,Autres pays d'Europe,import,2019,27,79,2023
TRIESTE,Autres pays d'Europe,import,2020,21,73,2023
TRIESTE,Autres pays d'Europe,import,2021,23,56,2023
TRIESTE,Autres pays d'Europe,import,2022,52,91,2023
TRIESTE,Autres pays d'Europe,import,2023,397,349,2023
TURQUIE,Autres pays d'Europe,import,2019,177750,806420,2023
TURQUIE,Autres pays d'Europe,import,2020,159993,627603,2023
TURQUIE,Autres pays d'Europe,import,2021,229431,430235,2023
TURQUIE,Autres pays d'Europe,import,2022,251834,500441,2023
TURQUIE,Autres pays d'Europe,import,2023,176062,287210,2023
BURUNDI,Afrique centrale,import,2019,,,2023
BURUNDI,Afrique centrale,import,2020,,,2023
BURUNDI,Afrique centrale,import,2021,21,2,2023
BURUNDI,Afrique centrale,import,2022,,,2023
BURUNDI,Afrique centrale,import,2023,13,1,2023
CAMEROUN,Afrique centrale,import,2019,18863,67304,2023
CAMEROUN,Afrique centrale,import,2020,11415,53791,2023
CAMEROUN,Afrique centrale,import,2021,14302,64484,2023
CAMEROUN,Afrique centrale,import,2022,14018,64612,2023
CAMEROUN,Afrique centrale,import,2023,15070,69182,2023
CENTRE AFRIQUE,Afrique centrale,import,2019,8,1,2023
CENTRE AFRIQUE,Afrique centrale,import,2020,1467,296,2023
CENTRE AFRIQUE,Afrique centrale,import,2021,353,70,2023
CENTRE AFRIQUE,Afrique centrale,import,2022,36,127,2023
CENTRE AFRIQUE,Afrique centrale,import,2023,11,120,2023
CONGO,Afrique centrale,import,2019,433,542,2023
CONGO,Afrique centrale,import,2020,389,1422,2023
CONGO,Afrique centrale,import,2021,1219,3905,2023
CONGO,Afrique centrale,import,2022,2326,4021,2023
CONGO,Afrique centrale,import,2023,621,4145,2023
CONGO DEMOCRATIQUE,Afrique centrale,import,2019,572,5634,2023
CONGO DEMOCRATIQUE,Afrique centrale,import,2020,685,6341,2023
CONGO DEMOCRATIQUE,Afrique centrale,import,2021,715,4219,2023
CONGO DEMOCRATIQUE,Afrique centrale,import,2022,850,7179,2023
CONGO DEMOCRATIQUE,Afrique centrale,import,2023,61,827,2023
GABON,Afrique centrale,import,2019,396,2155,2023
GABON,Afrique centrale,import,2020,482,2625,2023
GABON,Afrique centrale,import,2021,2078,5376,2023
GABON,Afrique centrale,import,2022,2778,5708,2023
GABON,Afrique centrale,import,2023,3795,10821,2023
GUINEE EQUATORIALE,Afrique centrale,import,2019,2386,8327,2023
GUINEE EQUATORIALE,Afrique centrale,import,2020,,,2023
GUINEE EQUATORIALE,Afrique centrale,import,2021,2,20,2023
GUINEE EQUATORIALE,Afrique centrale,import,2022,,,2023
GUINEE EQUATORIALE,Afrique centrale,import,2023,26,224,2023
RWANDA,Afrique centrale,import,2019,413,213,2023
RWANDA,Afrique centrale,import,2020,4,0,2023
RWANDA,Afrique centrale,import,2021,130,20,2023
RWANDA,Afrique centrale,import,2022,,,2023
RWANDA,Afrique centrale,import,2023,4,2,2023
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2019,,,2023
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2020,,,2023
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2021,588,113,2023
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2022,11,29,2023
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2023,,,2023
TCHAD,Afrique centrale,import,2019,1,2,2023
TCHAD,Afrique centrale,import,2020,86,2,2023
TCHAD,Afrique centrale,import,2021,2,0,2023
TCHAD,Afrique centrale,import,2022,1,5,2023
TCHAD,Afrique centrale,import,2023,,,2023
ALGERIE,Afrique du Nord,import,2019,3661,90248,2023
ALGERIE,Afrique du Nord,import,2020,15173,432861,2023
ALGERIE,Afrique du Nord,import,2021,21678,347548,2023
ALGERIE,Afrique du Nord,import,2022,36621,625545,2023
ALGERIE,Afrique du Nord,import,2023,41693,293852,2023
EGYPTE,Afrique du Nord,import,2019,20874,51164,2023
EGYPTE,Afrique du Nord,import,2020,20415,48419,2023
EGYPTE,Afrique du Nord,import,2021,36182,353600,2023
EGYPTE,Afrique du Nord,import,2022,52967,401323,2023
EGYPTE,Afrique du Nord,import,2023,74737,337280,2023
ILES CANARIES,Afrique du Nord,import,2019,0,0,2023
ILES CANARIES,Afrique du Nord,import,2020,,,2023
ILES CANARIES,Afrique du Nord,import,2021,3,28,2023
ILES CANARIES,Afrique du Nord,import,2022,,,2023
ILES CANARIES,Afrique du Nord,import,2023,,,2023
LIBYE,Afrique du Nord,import,2019,20,10,2023
LIBYE,Afrique du Nord,import,2020,3,2,2023
LIBYE,Afrique du Nord,import,2021,181,662,2023
LIBYE,Afrique du Nord,import,2022,1581,2238,2023
LIBYE,Afrique du Nord,import,2023,19,44,2023
MAROC,Afrique du Nord,import,2019,74829,151039,2023
MAROC,Afrique du Nord,import,2020,84614,138461,2023
MAROC,Afrique du Nord,import,2021,91500,166530,2023
MAROC,Afrique du Nord,import,2022,92360,208905,2023
MAROC,Afrique du Nord,import,2023,123362,247214,2023
SOUDAN,Afrique du Nord,import,2019,6230,2069,2023
SOUDAN,Afrique du Nord,import,2020,997,2217,2023
SOUDAN,Afrique du Nord,import,2021,6610,788,2023
SOUDAN,Afrique du Nord,import,2022,482,302,2023
SOUDAN,Afrique du Nord,import,2023,326,390,2023
TUNISIE,Afrique du Nord,import,2019,27239,96524,2023
TUNISIE,Afrique du Nord,import,2020,22771,112301,2023
TUNISIE,Afrique du Nord,import,2021,26989,123743,2023
TUNISIE,Afrique du Nord,import,2022,28385,130444,2023
TUNISIE,Afrique du Nord,import,2023,39222,126982,2023
BENIN,Afrique occidentale,import,2019,459,905,2023
BENIN,Afrique occidentale,import,2020,937,1152,2023
BENIN,Afrique occidentale,import,2021,1221,3775,2023
BENIN,Afrique occidentale,import,2022,384,369,2023
BENIN,Afrique occidentale,import,2023,1763,5087,2023
BURKINA FASO,Afrique occidentale,import,2019,245,1067,2023
BURKINA FASO,Afrique occidentale,import,2020,316,247,2023
BURKINA FASO,Afrique occidentale,import,2021,387,581,2023
BURKINA FASO,Afrique occidentale,import,2022,884,69,2023
BURKINA FASO,Afrique occidentale,import,2023,340,152,2023
COTE D'IVOIRE,Afrique occidentale,import,2019,55198,140726,2023
COTE D'IVOIRE,Afrique occidentale,import,2020,58708,138706,2023
COTE D'IVOIRE,Afrique occidentale,import,2021,58199,127975,2023
COTE D'IVOIRE,Afrique occidentale,import,2022,72860,114595,2023
COTE D'IVOIRE,Afrique occidentale,import,2023,54040,87867,2023
GAMBIE,Afrique occidentale,import,2019,1792,1946,2023
GAMBIE,Afrique occidentale,import,2020,10441,21054,2023
GAMBIE,Afrique occidentale,import,2021,3882,6103,2023
GAMBIE,Afrique occidentale,import,2022,2219,3592,2023
GAMBIE,Afrique occidentale,import,2023,4562,7343,2023
GHANA,Afrique occidentale,import,2019,42970,83342,2023
GHANA,Afrique occidentale,import,2020,62779,113965,2023
GHANA,Afrique occidentale,import,2021,41477,67257,2023
GHANA,Afrique occidentale,import,2022,43571,73357,2023
GHANA,Afrique occidentale,import,2023,20930,43242,2023
GUINEE BISSAU,Afrique occidentale,import,2019,10,44,2023
GUINEE BISSAU,Afrique occidentale,import,2020,23,8,2023
GUINEE BISSAU,Afrique occidentale,import,2021,212,397,2023
GUINEE BISSAU,Afrique occidentale,import,2022,139,261,2023
GUINEE BISSAU,Afrique occidentale,import,2023,132,308,2023
GUINEE REPUBLIQUE,Afrique occidentale,import,2019,1068,2399,2023
GUINEE REPUBLIQUE,Afrique occidentale,import,2020,1321,4865,2023
GUINEE REPUBLIQUE,Afrique occidentale,import,2021,1915,14179,2023
GUINEE REPUBLIQUE,Afrique occidentale,import,2022,7797,26164,2023
GUINEE REPUBLIQUE,Afrique occidentale,import,2023,6104,20625,2023
ILES DU CAP VERT,Afrique occidentale,import,2019,402,867,2023
ILES DU CAP VERT,Afrique occidentale,import,2020,273,832,2023
ILES DU CAP VERT,Afrique occidentale,import,2021,1770,4275,2023
ILES DU CAP VERT,Afrique occidentale,import,2022,2592,3999,2023
ILES DU CAP VERT,Afrique occidentale,import,2023,9,10,2023
LIBERIA,Afrique occidentale,import,2019,8,22,2023
LIBERIA,Afrique occidentale,import,2020,3277,7592,2023
LIBERIA,Afrique occidentale,import,2021,1598,5253,2023
LIBERIA,Afrique occidentale,import,2022,759,1430,2023
LIBERIA,Afrique occidentale,import,2023,207,203,2023
MALI,Afrique occidentale,import,2019,1875,2381,2023
MALI,Afrique occidentale,import,2020,1573,1452,2023
MALI,Afrique occidentale,import,2021,2270,5369,2023
MALI,Afrique occidentale,import,2022,891,1057,2023
MALI,Afrique occidentale,import,2023,21606,6024,2023
MAURITANIE,Afrique occidentale,import,2019,3339,6116,2023
MAURITANIE,Afrique occidentale,import,2020,7961,22773,2023
MAURITANIE,Afrique occidentale,import,2021,2295,3548,2023
MAURITANIE,Afrique occidentale,import,2022,6611,12157,2023
MAURITANIE,Afrique occidentale,import,2023,17045,31351,2023
NIGER,Afrique occidentale,import,2019,974,580,2023
NIGER,Afrique occidentale,import,2020,220,343,2023
NIGER,Afrique occidentale,import,2021,460,155,2023
NIGER,Afrique occidentale,import,2022,50,100,2023
NIGER,Afrique occidentale,import,2023,338,212,2023
NIGERIA,Afrique occidentale,import,2019,245564,806262,2023
NIGERIA,Afrique occidentale,import,2020,257198,1067905,2023
NIGERIA,Afrique occidentale,import,2021,287563,1040221,2023
NIGERIA,Afrique occidentale,import,2022,331199,655773,2023
NIGERIA,Afrique occidentale,import,2023,617385,1457901,2023
SIERRA LEONE,Afrique occidentale,import,2019,4115,10847,2023
SIERRA LEONE,Afrique occidentale,import,2020,2514,4903,2023
SIERRA LEONE,Afrique occidentale,import,2021,9496,18522,2023
SIERRA LEONE,Afrique occidentale,import,2022,9801,16358,2023
SIERRA LEONE,Afrique occidentale,import,2023,2910,4514,2023
TOGO,Afrique occidentale,import,2019,23912,65326,2023
TOGO,Afrique occidentale,import,2020,22541,60367,2023
TOGO,Afrique occidentale,import,2021,17419,43796,2023
TOGO,Afrique occidentale,import,2022,8997,8971,2023
TOGO,Afrique occidentale,import,2023,9342,16121,2023
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2019,58800,464046,2023
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2020,49153,318437,2023
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2021,77200,368282,2023
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2022,111772,479473,2023
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2023,119219,600906,2023
ANGOLA,Afrique orientale et du Sud,import,2019,287,600,2023
ANGOLA,Afrique orientale et du Sud,import,2020,3046,14712,2023
ANGOLA,Afrique orientale et du Sud,import,2021,2471,10028,2023
ANGOLA,Afrique orientale et du Sud,import,2022,2466,9417,2023
ANGOLA,Afrique orientale et du Sud,import,2023,3758,13028,2023
BOTSWANA,Afrique orientale et du Sud,import,2019,,,2023
BOTSWANA,Afrique orientale et du Sud,import,2020,,,2023
BOTSWANA,Afrique orientale et du Sud,import,2021,,,2023
BOTSWANA,Afrique orientale et du Sud,import,2022,,,2023
BOTSWANA,Afrique orientale et du Sud,import,2023,0,1,2023
DJIBOUTI,Afrique orientale et du Sud,import,2019,9,3,2023
DJIBOUTI,Afrique orientale et du Sud,import,2020,20,30,2023
DJIBOUTI,Afrique orientale et du Sud,import,2021,22,29,2023
DJIBOUTI,Afrique orientale et du Sud,import,2022,5,4,2023
DJIBOUTI,Afrique orientale et du Sud,import,2023,8,2,2023
ETHIOPIE,Afrique orientale et du Sud,import,2019,62,14,2023
ETHIOPIE,Afrique orientale et du Sud,import,2020,92,6,2023
ETHIOPIE,Afrique orientale et du Sud,import,2021,59,14,2023
ETHIOPIE,Afrique orientale et du Sud,import,2022,46,17,2023
ETHIOPIE,Afrique orientale et du Sud,import,2023,787,4005,2023
ILE STE HELENE,Afrique orientale et du Sud,import,2019,292,21,2023
ILE STE HELENE,Afrique orientale et du Sud,import,2020,21,94,2023
ILE STE HELENE,Afrique orientale et du Sud,import,2021,2,1,2023
ILE STE HELENE,Afrique orientale et du Sud,import,2022,652,4869,2023
ILE STE HELENE,Afrique orientale et du Sud,import,2023,1865,5261,2023
ILES MAURICE,Afrique orientale et du Sud,import,2019,352,63,2023
ILES MAURICE,Afrique orientale et du Sud,import,2020,714,128,2023
ILES MAURICE,Afrique orientale et du Sud,import,2021,721,598,2023
ILES MAURICE,Afrique orientale et du Sud,import,2022,650,187,2023
ILES MAURICE,Afrique orientale et du Sud,import,2023,4588,485,2023
KENYA,Afrique orientale et du Sud,import,2019,724,403,2023
KENYA,Afrique orientale et du Sud,import,2020,632,714,2023
KENYA,Afrique orientale et du Sud,import,2021,2117,516,2023
KENYA,Afrique orientale et du Sud,import,2022,334,341,2023
KENYA,Afrique orientale et du Sud,import,2023,488,761,2023
MADAGASCAR,Afrique orientale et du Sud,import,2019,63,1,2023
MADAGASCAR,Afrique orientale et du Sud,import,2020,60,8,2023
MADAGASCAR,Afrique orientale et du Sud,import,2021,74,13,2023
MADAGASCAR,Afrique orientale et du Sud,import,2022,32,153,2023
MADAGASCAR,Afrique orientale et du Sud,import,2023,27,134,2023
MALAWI,Afrique orientale et du Sud,import,2019,243,556,2023
MALAWI,Afrique orientale et du Sud,import,2020,131,159,2023
MALAWI,Afrique orientale et du Sud,import,2021,182,306,2023
MALAWI,Afrique orientale et du Sud,import,2022,177,174,2023
MALAWI,Afrique orientale et du Sud,import,2023,315,198,2023
MOZAMBIQUE,Afrique orientale et du Sud,import,2019,8185,155251,2023
MOZAMBIQUE,Afrique orientale et du Sud,import,2020,3029,80796,2023
MOZAMBIQUE,Afrique orientale et du Sud,import,2021,4310,80189,2023
MOZAMBIQUE,Afrique orientale et du Sud,import,2022,26249,205554,2023
MOZAMBIQUE,Afrique orientale et du Sud,import,2023,23201,247734,2023
NAMIBIE,Afrique orientale et du Sud,import,2019,12,28,2023
NAMIBIE,Afrique orientale et du Sud,import,2020,,,2023
