chapitre,sens,annee,valeur,poids,edition
"Autres métaux communs, cermets, ouvrages en ces matières",export,2018,157,2800,2019
"Autres métaux communs, cermets, ouvrages en ces matières",export,2019,55,644,2019
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2015,578,1255,2019
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2016,544,1485,2019
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2017,365,1404,2019
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2018,350,898,2019
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2019,346,652,2019
Ouvrages divers en métaux communs,export,2015,44,82,2019
Ouvrages divers en métaux communs,export,2016,29,25,2019
Ouvrages divers en métaux communs,export,2017,119,174,2019
Ouvrages divers en métaux communs,export,2018,117,83,2019
Ouvrages divers en métaux communs,export,2019,65,141,2019
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2015,16515,4998,2019
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2016,16266,16884,2019
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2017,13931,5024,2019
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2018,11767,5614,2019
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2019,13313,4560,2019
"Machines électriques, appareils d'émission-réception radio/tv",export,2015,18553,4273,2019
"Machines électriques, appareils d'émission-réception radio/tv",export,2016,13340,7756,2019
"Machines électriques, appareils d'émission-réception radio/tv",export,2017,19506,6624,2019
"Machines électriques, appareils d'émission-réception radio/tv",export,2018,14537,4385,2019
"Machines électriques, appareils d'émission-réception radio/tv",export,2019,10943,4049,2019
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2015,474,320,2019
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2016,300,513,2019
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2017,1928,509,2019
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2018,193,183,2019
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2019,980,553,2019
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2015,7308,2368,2019
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2016,9913,4008,2019
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2017,15335,3027,2019
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2018,3582,1561,2019
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2019,8894,3202,2019
Navigation aérienne ou spatiale,export,2015,1118,26,2019
Navigation aérienne ou spatiale,export,2016,456,10,2019
Navigation aérienne ou spatiale,export,2017,260,54,2019
Navigation aérienne ou spatiale,export,2018,8796,37,2019
Navigation aérienne ou spatiale,export,2019,1932,12,2019
Navigation maritime ou fluviale,export,2015,175,21,2019
Navigation maritime ou fluviale,export,2016,166,47,2019
Navigation maritime ou fluviale,export,2017,609,673,2019
Navigation maritime ou fluviale,export,2018,190,652,2019
Navigation maritime ou fluviale,export,2019,9740,5031,2019
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2015,751,31,2019
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2016,807,56,2019
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2017,1086,46,2019
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2018,481,283,2019
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2019,765,103,2019
Horlogerie,export,2015,36,2,2019
Horlogerie,export,2016,28,0,2019
Horlogerie,export,2017,37,2,2019
Horlogerie,export,2018,5,1,2019
Horlogerie,export,2019,53,1,2019
"Instruments de musique, parties et accessoires de ces instruments",export,2015,59,40,2019
"Instruments de musique, parties et accessoires de ces instruments",export,2016,32,29,2019
"Instruments de musique, parties et accessoires de ces instruments",export,2017,66,65,2019
"Instruments de musique, parties et accessoires de ces instruments",export,2018,98,131,2019
"Instruments de musique, parties et accessoires de ces instruments",export,2019,34,23,2019
"Armes, munitions et leurs parties et accessoires",export,2015,74,6,2019
"Armes, munitions et leurs parties et accessoires",export,2016,487,18,2019
"Armes, munitions et leurs parties et accessoires",export,2017,165,4,2019
"Armes, munitions et leurs parties et accessoires",export,2018,803,68,2019
"Armes, munitions et leurs parties et accessoires",export,2019,2,0,2019
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2015,1742,1012,2019
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2016,4674,6566,2019
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2017,2703,1049,2019
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2018,2032,769,2019
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2019,2994,876,2019
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2015,8,16,2019
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2016,127,15,2019
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2017,41,31,2019
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2018,29,5,2019
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2019,59,5,2019
Ouvrages divers,export,2015,149,90,2019
Ouvrages divers,export,2016,206,93,2019
Ouvrages divers,export,2017,187,122,2019
Ouvrages divers,export,2018,136,131,2019
Ouvrages divers,export,2019,290,284,2019
"Objets d'art, de collection ou d'antiquité",export,2015,503,247,2019
"Objets d'art, de collection ou d'antiquité",export,2016,483,231,2019
"Objets d'art, de collection ou d'antiquité",export,2017,1692,313,2019
"Objets d'art, de collection ou d'antiquité",export,2018,407,336,2019
"Objets d'art, de collection ou d'antiquité",export,2019,1038,230,2019
Animaux vivants,import,2015,1434,205,2019
Animaux vivants,import,2016,765,60,2019
Animaux vivants,import,2017,2607,740,2019
Animaux vivants,import,2018,1051,74,2019
Animaux vivants,import,2019,2633,708,2019
Viandes et abats comestibles,import,2015,4526,4474,2019
Viandes et abats comestibles,import,2016,6570,8697,2019
Viandes et abats comestibles,import,2017,6006,8204,2019
Viandes et abats comestibles,import,2018,7026,8949,2019
Viandes et abats comestibles,import,2019,6257,7728,2019
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2015,11677,18791,2019
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2016,11934,17885,2019
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2017,20522,30053,2019
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2018,46629,84220,2019
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2019,35431,69295,2019
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2015,43916,27322,2019
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2016,45717,32196,2019
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2017,42856,25508,2019
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2018,43635,25728,2019
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2019,40712,24309,2019
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2015,49,4,2019
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2016,90,74,2019
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2017,249,234,2019
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2018,142,102,2019
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2019,70,38,2019
Plantes vivantes et produits de la floriculture,import,2015,151,57,2019
Plantes vivantes et produits de la floriculture,import,2016,122,52,2019
Plantes vivantes et produits de la floriculture,import,2017,144,42,2019
Plantes vivantes et produits de la floriculture,import,2018,330,644,2019
Plantes vivantes et produits de la floriculture,import,2019,769,366,2019
"Légumes, plantes, racines et tubercules alimentaires",import,2015,25257,276203,2019
"Légumes, plantes, racines et tubercules alimentaires",import,2016,27259,274827,2019
"Légumes, plantes, racines et tubercules alimentaires",import,2017,46745,313041,2019
"Légumes, plantes, racines et tubercules alimentaires",import,2018,35259,212536,2019
"Légumes, plantes, racines et tubercules alimentaires",import,2019,42063,253685,2019
"Fruits comestibles, écorces d'agrumes ou de melons",import,2015,13157,47785,2019
"Fruits comestibles, écorces d'agrumes ou de melons",import,2016,13259,51012,2019
"Fruits comestibles, écorces d'agrumes ou de melons",import,2017,16449,58995,2019
"Fruits comestibles, écorces d'agrumes ou de melons",import,2018,20225,67975,2019
"Fruits comestibles, écorces d'agrumes ou de melons",import,2019,24750,83046,2019
"Café, thé, maté et épices",import,2015,5517,10338,2019
"Café, thé, maté et épices",import,2016,8616,20280,2019
"Café, thé, maté et épices",import,2017,7985,21030,2019
"Café, thé, maté et épices",import,2018,9686,21121,2019
"Café, thé, maté et épices",import,2019,6761,13970,2019
Céréales,import,2015,306196,1777946,2019
Céréales,import,2016,287564,1738587,2019
Céréales,import,2017,329825,1923738,2019
Céréales,import,2018,339947,1973861,2019
Céréales,import,2019,352023,1983873,2019
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2015,14860,53294,2019
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2016,11018,40686,2019
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2017,9054,33775,2019
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2018,12186,47450,2019
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2019,10768,46110,2019
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2015,9147,10524,2019
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2016,8621,6647,2019
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2017,8145,8295,2019
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2018,12767,19050,2019
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2019,15315,32499,2019
"Gommes, résines et autres sucs et extraits végétaux",import,2015,235,91,2019
"Gommes, résines et autres sucs et extraits végétaux",import,2016,206,156,2019
"Gommes, résines et autres sucs et extraits végétaux",import,2017,195,242,2019
"Gommes, résines et autres sucs et extraits végétaux",import,2018,310,291,2019
"Gommes, résines et autres sucs et extraits végétaux",import,2019,319,271,2019
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2015,6,3,2019
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2016,11,9,2019
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2017,13,14,2019
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2018,105,327,2019
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2019,35,24,2019
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2015,68463,145147,2019
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2016,85514,186333,2019
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2017,99178,235778,2019
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2018,74516,175565,2019
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2019,98523,200894,2019
"Préparations de viandes, poissons, crustacés, mollusques",import,2015,1755,1336,2019
"Préparations de viandes, poissons, crustacés, mollusques",import,2016,2766,2263,2019
"Préparations de viandes, poissons, crustacés, mollusques",import,2017,2089,2041,2019
"Préparations de viandes, poissons, crustacés, mollusques",import,2018,2233,1866,2019
"Préparations de viandes, poissons, crustacés, mollusques",import,2019,2810,4623,2019
Sucres et sucreries,import,2015,29607,95472,2019
Sucres et sucreries,import,2016,51893,140402,2019
Sucres et sucreries,import,2017,67312,215534,2019
Sucres et sucreries,import,2018,38504,126131,2019
Sucres et sucreries,import,2019,36684,114535,2019
Cacao et ses préparations,import,2015,2833,6433,2019
Cacao et ses préparations,import,2016,3097,7511,2019
Cacao et ses préparations,import,2017,3542,9720,2019
Cacao et ses préparations,import,2018,3809,11137,2019
Cacao et ses préparations,import,2019,4670,11728,2019
"Préparations à base de céréales et dérivés, pâtisseries",import,2015,60377,61123,2019
"Préparations à base de céréales et dérivés, pâtisseries",import,2016,70050,92224,2019
"Préparations à base de céréales et dérivés, pâtisseries",import,2017,83857,93646,2019
"Préparations à base de céréales et dérivés, pâtisseries",import,2018,81581,105440,2019
"Préparations à base de céréales et dérivés, pâtisseries",import,2019,105750,112139,2019
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2015,20180,37628,2019
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2016,22508,41292,2019
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2017,20574,41694,2019
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2018,21905,43867,2019
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2019,22267,41727,2019
Préparations alimentaires diverses,import,2015,37159,25885,2019
Préparations alimentaires diverses,import,2016,35531,29293,2019
Préparations alimentaires diverses,import,2017,34909,29291,2019
Préparations alimentaires diverses,import,2018,34555,25987,2019
Préparations alimentaires diverses,import,2019,38446,27820,2019
"Boissons, liquides alcooliques et vinaigres",import,2015,16915,46091,2019
"Boissons, liquides alcooliques et vinaigres",import,2016,17389,47225,2019
"Boissons, liquides alcooliques et vinaigres",import,2017,19176,55982,2019
"Boissons, liquides alcooliques et vinaigres",import,2018,18014,51216,2019
"Boissons, liquides alcooliques et vinaigres",import,2019,22383,69013,2019
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2015,14065,55555,2019
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2016,17275,65057,2019
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2017,20159,103884,2019
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2018,23275,111349,2019
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2019,18537,82968,2019
Tabacs et succédanés de tabacs fabriqués,import,2015,37907,7130,2019
Tabacs et succédanés de tabacs fabriqués,import,2016,22591,5278,2019
Tabacs et succédanés de tabacs fabriqués,import,2017,29591,5216,2019
Tabacs et succédanés de tabacs fabriqués,import,2018,34619,6203,2019
Tabacs et succédanés de tabacs fabriqués,import,2019,20862,4751,2019
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2015,39090,511206,2019
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2016,40178,846016,2019
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2017,43747,984011,2019
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2018,76338,1393489,2019
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2019,54923,1261499,2019
"Minerais, scories et cendres",import,2015,846,22011,2019
"Minerais, scories et cendres",import,2016,894,75396,2019
"Minerais, scories et cendres",import,2017,814,32720,2019
"Minerais, scories et cendres",import,2018,1353,64083,2019
"Minerais, scories et cendres",import,2019,1547,46023,2019
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2015,622417,2619905,2019
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2016,494252,2757272,2019
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2017,621883,2938294,2019
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2018,861315,3443451,2019
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2019,774209,3163429,2019
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2015,19046,62350,2019
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2016,19232,80872,2019
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2017,23983,109650,2019
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2018,24155,100291,2019
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2019,29746,114642,2019
Produits chimiques organiques,import,2015,30407,30337,2019
Produits chimiques organiques,import,2016,30597,36632,2019
Produits chimiques organiques,import,2017,38299,42952,2019
Produits chimiques organiques,import,2018,35815,39339,2019
Produits chimiques organiques,import,2019,40234,46354,2019
Produits pharmaceutiques,import,2015,104237,10177,2019
Produits pharmaceutiques,import,2016,104916,10027,2019
Produits pharmaceutiques,import,2017,123399,11859,2019
Produits pharmaceutiques,import,2018,135523,12564,2019
Produits pharmaceutiques,import,2019,155349,14479,2019
Engrais,import,2015,22680,90319,2019
Engrais,import,2016,22352,105362,2019
Engrais,import,2017,20734,121239,2019
Engrais,import,2018,20162,109114,2019
Engrais,import,2019,33763,170778,2019
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2015,9682,8373,2019
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2016,10032,11962,2019
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2017,10829,14541,2019
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2018,13247,17028,2019
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2019,13930,24973,2019
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2015,20715,12446,2019
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2016,25018,14702,2019
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2017,29439,30234,2019
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2018,26297,19880,2019
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2019,29628,21761,2019
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2015,8806,16000,2019
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2016,9566,19245,2019
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2017,9938,19393,2019
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2018,14939,31076,2019
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2019,15395,30980,2019
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2015,4124,3097,2019
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2016,3995,3669,2019
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2017,4555,4504,2019
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2018,4585,4902,2019
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2019,4911,4949,2019
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2015,1560,555,2019
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2016,1694,771,2019
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2017,2490,948,2019
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2018,2340,899,2019
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2019,2875,943,2019
Produits photographiques ou cinématographiques,import,2015,826,212,2019
Produits photographiques ou cinématographiques,import,2016,1034,303,2019
Produits photographiques ou cinématographiques,import,2017,786,330,2019
Produits photographiques ou cinématographiques,import,2018,894,305,2019
Produits photographiques ou cinématographiques,import,2019,609,276,2019
Produits divers des industries chimiques,import,2015,46435,33657,2019
Produits divers des industries chimiques,import,2016,49819,41412,2019
Produits divers des industries chimiques,import,2017,52268,35991,2019
Produits divers des industries chimiques,import,2018,48843,37368,2019
Produits divers des industries chimiques,import,2019,52740,44923,2019
Matières plastiques et ouvrages en ces matières,import,2015,100119,113310,2019
Matières plastiques et ouvrages en ces matières,import,2016,99511,126380,2019
Matières plastiques et ouvrages en ces matières,import,2017,112872,140339,2019
Matières plastiques et ouvrages en ces matières,import,2018,123686,148377,2019
Matières plastiques et ouvrages en ces matières,import,2019,128750,163223,2019
Caoutchouc et ouvrages en caoutchouc,import,2015,21371,20332,2019
Caoutchouc et ouvrages en caoutchouc,import,2016,22628,23715,2019
Caoutchouc et ouvrages en caoutchouc,import,2017,26134,28183,2019
Caoutchouc et ouvrages en caoutchouc,import,2018,24948,30802,2019
Caoutchouc et ouvrages en caoutchouc,import,2019,31783,38013,2019
Peaux (autres que les pelleteries) et cuirs,import,2015,80,159,2019
Peaux (autres que les pelleteries) et cuirs,import,2016,63,163,2019
Peaux (autres que les pelleteries) et cuirs,import,2017,66,240,2019
Peaux (autres que les pelleteries) et cuirs,import,2018,178,270,2019
Peaux (autres que les pelleteries) et cuirs,import,2019,144,465,2019
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2015,2793,4775,2019
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2016,3293,6227,2019
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2017,3487,7960,2019
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2018,3928,7789,2019
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2019,5103,10369,2019
"Pelleteries et fourrures, pelleteries factices",import,2015,8,22,2019
"Pelleteries et fourrures, pelleteries factices",import,2016,1,1,2019
"Pelleteries et fourrures, pelleteries factices",import,2017,1,3,2019
"Pelleteries et fourrures, pelleteries factices",import,2018,1,1,2019
"Pelleteries et fourrures, pelleteries factices",import,2019,2,5,2019
"Bois, charbon de bois et ouvrages en bois",import,2015,27203,90019,2019
"Bois, charbon de bois et ouvrages en bois",import,2016,27444,98548,2019
"Bois, charbon de bois et ouvrages en bois",import,2017,29409,113806,2019
"Bois, charbon de bois et ouvrages en bois",import,2018,32290,116458,2019
"Bois, charbon de bois et ouvrages en bois",import,2019,37036,141642,2019
Liège et ouvrages en liège,import,2015,64,17,2019
Liège et ouvrages en liège,import,2016,48,16,2019
Liège et ouvrages en liège,import,2017,80,34,2019
Liège et ouvrages en liège,import,2018,69,19,2019
Liège et ouvrages en liège,import,2019,66,18,2019
Ouvrages de sparterie ou de vannerie,import,2015,65,53,2019
Ouvrages de sparterie ou de vannerie,import,2016,39,74,2019
Ouvrages de sparterie ou de vannerie,import,2017,39,127,2019
Ouvrages de sparterie ou de vannerie,import,2018,50,148,2019
Ouvrages de sparterie ou de vannerie,import,2019,32,83,2019
Matières cellulosiques servant à la fabrication du papier,import,2015,401,3052,2019
Matières cellulosiques servant à la fabrication du papier,import,2016,401,2717,2019
Matières cellulosiques servant à la fabrication du papier,import,2017,522,2474,2019
Matières cellulosiques servant à la fabrication du papier,import,2018,549,2844,2019
Matières cellulosiques servant à la fabrication du papier,import,2019,531,2629,2019
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2015,50819,90818,2019
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2016,48144,84509,2019
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2017,52500,89577,2019
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2018,52523,87206,2019
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2019,58142,98041,2019
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2015,9865,2468,2019
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2016,8265,3590,2019
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2017,6438,2334,2019
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2018,6307,4083,2019
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2019,6685,3233,2019
Soie,import,2015,169,430,2019
Soie,import,2016,179,430,2019
Soie,import,2017,116,403,2019
Soie,import,2018,101,301,2019
Soie,import,2019,117,341,2019
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2015,66,120,2019
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2016,74,167,2019
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2017,95,256,2019
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2018,95,262,2019
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2019,214,407,2019
Coton,import,2015,3979,8334,2019
Coton,import,2016,4279,9845,2019
Coton,import,2017,3160,8731,2019
Coton,import,2018,5530,14415,2019
Coton,import,2019,6583,14763,2019
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2015,193,598,2019
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2016,133,415,2019
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2017,397,1611,2019
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2018,296,862,2019
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2019,770,2197,2019
Filaments synthétiques ou artificiels,import,2015,9814,11892,2019
Filaments synthétiques ou artificiels,import,2016,7905,14743,2019
Filaments synthétiques ou artificiels,import,2017,8204,16218,2019
Filaments synthétiques ou artificiels,import,2018,7820,12667,2019
Filaments synthétiques ou artificiels,import,2019,10263,15904,2019
Fibres synthétiques ou artificielles discontinues,import,2015,6628,6778,2019
Fibres synthétiques ou artificielles discontinues,import,2016,6266,7764,2019
Fibres synthétiques ou artificielles discontinues,import,2017,4932,7176,2019
Fibres synthétiques ou artificielles discontinues,import,2018,4859,7845,2019
Fibres synthétiques ou artificielles discontinues,import,2019,16599,11942,2019
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2015,5346,2998,2019
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2016,4964,2835,2019
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2017,6473,3707,2019
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2018,6745,4276,2019
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2019,6062,4448,2019
Tapis et autres revêtements de sol en matières textiles,import,2015,985,2820,2019
Tapis et autres revêtements de sol en matières textiles,import,2016,954,2833,2019
Tapis et autres revêtements de sol en matières textiles,import,2017,1150,3651,2019
Tapis et autres revêtements de sol en matières textiles,import,2018,1798,4913,2019
Tapis et autres revêtements de sol en matières textiles,import,2019,1933,6605,2019
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2015,1202,2144,2019
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2016,1892,3731,2019
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2017,1234,3591,2019
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2018,2725,6086,2019
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2019,3026,6738,2019
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2015,805,1490,2019
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2016,2314,2549,2019
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2017,1008,2026,2019
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2018,1072,1221,2019
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2019,1286,1119,2019
Étoffes de bonneterie,import,2015,45,31,2019
Étoffes de bonneterie,import,2016,21,34,2019
Étoffes de bonneterie,import,2017,80,145,2019
Étoffes de bonneterie,import,2018,27,64,2019
Étoffes de bonneterie,import,2019,82,175,2019
"Vêtements et accessoires du vêtement, en bonneterie",import,2015,4234,3342,2019
"Vêtements et accessoires du vêtement, en bonneterie",import,2016,3820,3776,2019
"Vêtements et accessoires du vêtement, en bonneterie",import,2017,4358,5728,2019
"Vêtements et accessoires du vêtement, en bonneterie",import,2018,4846,5599,2019
"Vêtements et accessoires du vêtement, en bonneterie",import,2019,6064,6313,2019
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2015,6502,4879,2019
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2016,6536,6611,2019
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2017,7332,8792,2019
