chapitre,sens,annee,valeur,poids,edition
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2018,8092,9376,2022
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2019,11489,9522,2022
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2020,12834,9782,2022
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2021,10603,15376,2022
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2022,11232,13894,2022
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2018,29497,48466,2022
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2019,31930,107693,2022
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2020,32320,53364,2022
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2021,39442,69675,2022
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2022,35285,68336,2022
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2018,6414,11936,2022
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2019,9965,12535,2022
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2020,9076,14225,2022
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2021,10255,19195,2022
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2022,11042,21066,2022
Coiffures et parties de coiffures,import,2018,720,477,2022
Coiffures et parties de coiffures,import,2019,1041,706,2022
Coiffures et parties de coiffures,import,2020,1902,602,2022
Coiffures et parties de coiffures,import,2021,1446,833,2022
Coiffures et parties de coiffures,import,2022,2445,1001,2022
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2018,189,238,2022
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2019,64,117,2022
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2020,98,192,2022
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2021,148,304,2022
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2022,193,411,2022
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2018,247,540,2022
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2019,364,677,2022
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2020,220,551,2022
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2021,296,879,2022
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2022,345,986,2022
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2018,16854,78948,2022
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2019,8263,33555,2022
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2020,6025,20906,2022
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2021,7091,27364,2022
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2022,9175,34028,2022
Produits céramiques,import,2018,37545,241050,2022
Produits céramiques,import,2019,41228,280342,2022
Produits céramiques,import,2020,36714,260354,2022
Produits céramiques,import,2021,43842,302774,2022
Produits céramiques,import,2022,47726,329798,2022
Verre et ouvrages en verre,import,2018,14980,43251,2022
Verre et ouvrages en verre,import,2019,13495,47058,2022
Verre et ouvrages en verre,import,2020,12032,44747,2022
Verre et ouvrages en verre,import,2021,17103,58106,2022
Verre et ouvrages en verre,import,2022,20218,68109,2022
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2018,1724,2162,2022
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2019,2184,1754,2022
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2020,1449,1927,2022
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2021,1723,3491,2022
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2022,1804,3025,2022
"Fonte, fer et acier",import,2018,182981,522064,2022
"Fonte, fer et acier",import,2019,176510,542401,2022
"Fonte, fer et acier",import,2020,159333,499222,2022
"Fonte, fer et acier",import,2021,232829,639680,2022
"Fonte, fer et acier",import,2022,244709,564647,2022
"Ouvrages en fonte, fer ou acier",import,2018,148950,183574,2022
"Ouvrages en fonte, fer ou acier",import,2019,153027,174576,2022
"Ouvrages en fonte, fer ou acier",import,2020,114664,121156,2022
"Ouvrages en fonte, fer ou acier",import,2021,167593,132961,2022
"Ouvrages en fonte, fer ou acier",import,2022,337844,218048,2022
Cuivre et ouvrages en cuivre,import,2018,15469,4508,2022
Cuivre et ouvrages en cuivre,import,2019,17875,5300,2022
Cuivre et ouvrages en cuivre,import,2020,18183,5804,2022
Cuivre et ouvrages en cuivre,import,2021,25298,6221,2022
Cuivre et ouvrages en cuivre,import,2022,34493,7064,2022
Nickel et ouvrages en nickel,import,2018,43,72,2022
Nickel et ouvrages en nickel,import,2019,26,19,2022
Nickel et ouvrages en nickel,import,2020,213,37,2022
Nickel et ouvrages en nickel,import,2021,1822,125,2022
Nickel et ouvrages en nickel,import,2022,1987,150,2022
Aluminium et ouvrages en aluminium,import,2018,27213,14490,2022
Aluminium et ouvrages en aluminium,import,2019,47774,29620,2022
Aluminium et ouvrages en aluminium,import,2020,30097,20768,2022
Aluminium et ouvrages en aluminium,import,2021,36660,20794,2022
Aluminium et ouvrages en aluminium,import,2022,42685,23870,2022
Plomb et ouvrages en plomb,import,2018,60,67,2022
Plomb et ouvrages en plomb,import,2019,66,29,2022
Plomb et ouvrages en plomb,import,2020,272,183,2022
Plomb et ouvrages en plomb,import,2021,33,91,2022
Plomb et ouvrages en plomb,import,2022,34,61,2022
Zinc et ouvrages en zinc,import,2018,525,2239,2022
Zinc et ouvrages en zinc,import,2019,1185,5632,2022
Zinc et ouvrages en zinc,import,2020,848,5816,2022
Zinc et ouvrages en zinc,import,2021,606,3625,2022
Zinc et ouvrages en zinc,import,2022,750,5284,2022
Étain et ouvrages en étain,import,2018,12,8,2022
Étain et ouvrages en étain,import,2019,13,16,2022
Étain et ouvrages en étain,import,2020,11,18,2022
Étain et ouvrages en étain,import,2021,34,7,2022
Étain et ouvrages en étain,import,2022,6,11,2022
"Autres métaux communs, cermets, ouvrages en ces matières",import,2018,17,8,2022
"Autres métaux communs, cermets, ouvrages en ces matières",import,2019,77,67,2022
"Autres métaux communs, cermets, ouvrages en ces matières",import,2020,96,84,2022
"Autres métaux communs, cermets, ouvrages en ces matières",import,2021,99,84,2022
"Autres métaux communs, cermets, ouvrages en ces matières",import,2022,257,124,2022
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2018,6556,6343,2022
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2019,7177,6968,2022
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2020,7162,8213,2022
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2021,10374,10298,2022
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2022,13276,11183,2022
Ouvrages divers en métaux communs,import,2018,12417,8907,2022
Ouvrages divers en métaux communs,import,2019,10279,9726,2022
Ouvrages divers en métaux communs,import,2020,9721,11417,2022
Ouvrages divers en métaux communs,import,2021,10280,13190,2022
Ouvrages divers en métaux communs,import,2022,12529,14457,2022
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2018,337909,112400,2022
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2019,429274,132308,2022
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2020,382531,129613,2022
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2021,487119,153937,2022
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2022,575075,179336,2022
"Machines électriques, appareils d'émission-réception radio/tv",import,2018,248355,56998,2022
"Machines électriques, appareils d'émission-réception radio/tv",import,2019,318393,66778,2022
"Machines électriques, appareils d'émission-réception radio/tv",import,2020,309046,74239,2022
"Machines électriques, appareils d'émission-réception radio/tv",import,2021,312976,77137,2022
"Machines électriques, appareils d'émission-réception radio/tv",import,2022,323437,79133,2022
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2018,10668,3584,2022
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2019,97398,6112,2022
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2020,24248,4345,2022
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2021,8485,4211,2022
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2022,6434,3379,2022
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2018,302200,149175,2022
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2019,290598,158248,2022
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2020,255446,147808,2022
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2021,302070,180873,2022
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2022,304755,165584,2022
Navigation aérienne ou spatiale,import,2018,1094,23,2022
Navigation aérienne ou spatiale,import,2019,1204,10,2022
Navigation aérienne ou spatiale,import,2020,2246,75,2022
Navigation aérienne ou spatiale,import,2021,2656,63,2022
Navigation aérienne ou spatiale,import,2022,1128,26,2022
Navigation maritime ou fluviale,import,2018,60821,13575,2022
Navigation maritime ou fluviale,import,2019,47937,20518,2022
Navigation maritime ou fluviale,import,2020,29017,11818,2022
Navigation maritime ou fluviale,import,2021,15426,2627,2022
Navigation maritime ou fluviale,import,2022,241272,38834,2022
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2018,33180,4213,2022
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2019,39362,5770,2022
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2020,64017,6274,2022
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2021,80713,7304,2022
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2022,73792,7437,2022
Horlogerie,import,2018,637,199,2022
Horlogerie,import,2019,735,301,2022
Horlogerie,import,2020,314,226,2022
Horlogerie,import,2021,272,400,2022
Horlogerie,import,2022,375,501,2022
"Instruments de musique, parties et accessoires de ces instruments",import,2018,124,39,2022
"Instruments de musique, parties et accessoires de ces instruments",import,2019,27,57,2022
"Instruments de musique, parties et accessoires de ces instruments",import,2020,28,53,2022
"Instruments de musique, parties et accessoires de ces instruments",import,2021,17,33,2022
"Instruments de musique, parties et accessoires de ces instruments",import,2022,53,73,2022
"Armes, munitions et leurs parties et accessoires",import,2018,1591,108,2022
"Armes, munitions et leurs parties et accessoires",import,2019,6660,1659,2022
"Armes, munitions et leurs parties et accessoires",import,2020,13829,384,2022
"Armes, munitions et leurs parties et accessoires",import,2021,5789,314,2022
"Armes, munitions et leurs parties et accessoires",import,2022,6387,403,2022
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2018,40475,45968,2022
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2019,39630,44036,2022
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2020,38921,40869,2022
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2021,43667,53302,2022
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2022,60819,59062,2022
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2018,3927,3945,2022
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2019,3723,4191,2022
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2020,4054,4961,2022
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2021,4277,6749,2022
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2022,6956,8375,2022
Ouvrages divers,import,2018,9920,17069,2022
Ouvrages divers,import,2019,11605,18291,2022
Ouvrages divers,import,2020,11540,20815,2022
Ouvrages divers,import,2021,9617,19610,2022
Ouvrages divers,import,2022,9603,17905,2022
"Objets d'art, de collection ou d'antiquité",import,2018,88,97,2022
"Objets d'art, de collection ou d'antiquité",import,2019,430,133,2022
"Objets d'art, de collection ou d'antiquité",import,2020,64,98,2022
"Objets d'art, de collection ou d'antiquité",import,2021,472,284,2022
"Objets d'art, de collection ou d'antiquité",import,2022,174,189,2022
