chapitre,sens,annee,valeur,poids,edition
"Autres métaux communs, cermets, ouvrages en ces matières",export,2021,502,8533,2023
"Autres métaux communs, cermets, ouvrages en ces matières",export,2022,1396,30844,2023
"Autres métaux communs, cermets, ouvrages en ces matières",export,2023,566,12742,2023
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2019,671,688,2023
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2020,1383,419,2023
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2021,1226,329,2023
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2022,5867,535,2023
"Outils, outillage, coutellerie, couverts en métaux communs et parties",export,2023,1399,473,2023
Ouvrages divers en métaux communs,export,2019,201,300,2023
Ouvrages divers en métaux communs,export,2020,169,218,2023
Ouvrages divers en métaux communs,export,2021,668,352,2023
Ouvrages divers en métaux communs,export,2022,735,185,2023
Ouvrages divers en métaux communs,export,2023,671,178,2023
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2019,21336,5730,2023
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2020,23217,6669,2023
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2021,21860,6530,2023
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2022,23274,5539,2023
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",export,2023,38561,10642,2023
"Machines électriques, appareils d'émission-réception radio/tv",export,2019,12765,4415,2023
"Machines électriques, appareils d'émission-réception radio/tv",export,2020,14078,5066,2023
"Machines électriques, appareils d'émission-réception radio/tv",export,2021,30257,25067,2023
"Machines électriques, appareils d'émission-réception radio/tv",export,2022,58676,6326,2023
"Machines électriques, appareils d'émission-réception radio/tv",export,2023,25485,5710,2023
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2019,982,557,2023
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2020,396,1388,2023
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2021,425,1095,2023
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2022,645,2778,2023
"Véhicules et matériel pour voies ferrées, appareils de signalisation",export,2023,1125,1021,2023
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2019,16078,5077,2023
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2020,14160,4954,2023
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2021,18630,5280,2023
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2022,18350,3108,2023
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",export,2023,10781,2405,2023
Navigation aérienne ou spatiale,export,2019,1932,12,2023
Navigation aérienne ou spatiale,export,2020,2073,24,2023
Navigation aérienne ou spatiale,export,2021,1533,53,2023
Navigation aérienne ou spatiale,export,2022,8132,39,2023
Navigation aérienne ou spatiale,export,2023,4908,72,2023
Navigation maritime ou fluviale,export,2019,9796,5084,2023
Navigation maritime ou fluviale,export,2020,24630,12770,2023
Navigation maritime ou fluviale,export,2021,12910,5584,2023
Navigation maritime ou fluviale,export,2022,777,794,2023
Navigation maritime ou fluviale,export,2023,1753,1120,2023
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2019,794,104,2023
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2020,755,139,2023
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2021,2802,214,2023
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2022,3571,355,2023
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",export,2023,6927,2664,2023
Horlogerie,export,2019,219,8,2023
Horlogerie,export,2020,28,1,2023
Horlogerie,export,2021,186,8,2023
Horlogerie,export,2022,270,9,2023
Horlogerie,export,2023,48,1,2023
"Instruments de musique, parties et accessoires de ces instruments",export,2019,34,23,2023
"Instruments de musique, parties et accessoires de ces instruments",export,2020,20,8,2023
"Instruments de musique, parties et accessoires de ces instruments",export,2021,27,23,2023
"Instruments de musique, parties et accessoires de ces instruments",export,2022,86,89,2023
"Instruments de musique, parties et accessoires de ces instruments",export,2023,46,84,2023
"Armes, munitions et leurs parties et accessoires",export,2019,2,0,2023
"Armes, munitions et leurs parties et accessoires",export,2020,186,19,2023
"Armes, munitions et leurs parties et accessoires",export,2021,23,6,2023
"Armes, munitions et leurs parties et accessoires",export,2022,,,2023
"Armes, munitions et leurs parties et accessoires",export,2023,2963,10,2023
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2019,2997,876,2023
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2020,3561,1077,2023
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2021,4801,1640,2023
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2022,4049,3471,2023
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",export,2023,5630,1768,2023
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2019,59,5,2023
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2020,52,15,2023
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2021,163,29,2023
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2022,123,36,2023
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",export,2023,180,23,2023
Ouvrages divers,export,2019,415,331,2023
Ouvrages divers,export,2020,716,1051,2023
Ouvrages divers,export,2021,1616,2470,2023
Ouvrages divers,export,2022,4970,4332,2023
Ouvrages divers,export,2023,5784,3536,2023
"Objets d'art, de collection ou d'antiquité",export,2019,1038,230,2023
"Objets d'art, de collection ou d'antiquité",export,2020,274,178,2023
"Objets d'art, de collection ou d'antiquité",export,2021,5399,253,2023
"Objets d'art, de collection ou d'antiquité",export,2022,564,391,2023
"Objets d'art, de collection ou d'antiquité",export,2023,465,306,2023
Animaux vivants,import,2019,2633,708,2023
Animaux vivants,import,2020,820,38,2023
Animaux vivants,import,2021,2859,701,2023
Animaux vivants,import,2022,948,60,2023
Animaux vivants,import,2023,3983,910,2023
Viandes et abats comestibles,import,2019,8260,10666,2023
Viandes et abats comestibles,import,2020,8209,10740,2023
Viandes et abats comestibles,import,2021,12518,17929,2023
Viandes et abats comestibles,import,2022,18285,25867,2023
Viandes et abats comestibles,import,2023,17560,28167,2023
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2019,35259,69218,2023
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2020,32540,65182,2023
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2021,34530,58430,2023
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2022,34410,52498,2023
"Poissons et crustacés, mollusques et autres invertébrés aquatiques",import,2023,37364,74626,2023
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2019,43730,26042,2023
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2020,48950,28973,2023
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2021,52009,32219,2023
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2022,63190,34475,2023
"Lait, oeufs d'oiseaux, miel, produits comestibles d'animaux n.d.c.a.",import,2023,54627,31282,2023
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2019,70,38,2023
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2020,40,27,2023
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2021,79,5,2023
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2022,109,34,2023
"Autres produits d'origine animale, non dénommés ni compris ailleurs",import,2023,87,13,2023
Plantes vivantes et produits de la floriculture,import,2019,769,366,2023
Plantes vivantes et produits de la floriculture,import,2020,460,73,2023
Plantes vivantes et produits de la floriculture,import,2021,707,260,2023
Plantes vivantes et produits de la floriculture,import,2022,553,123,2023
Plantes vivantes et produits de la floriculture,import,2023,876,450,2023
"Légumes, plantes, racines et tubercules alimentaires",import,2019,42202,254290,2023
"Légumes, plantes, racines et tubercules alimentaires",import,2020,47066,297115,2023
"Légumes, plantes, racines et tubercules alimentaires",import,2021,41359,255004,2023
"Légumes, plantes, racines et tubercules alimentaires",import,2022,43274,272778,2023
"Légumes, plantes, racines et tubercules alimentaires",import,2023,55567,347654,2023
"Fruits comestibles, écorces d'agrumes ou de melons",import,2019,24755,83056,2023
"Fruits comestibles, écorces d'agrumes ou de melons",import,2020,25658,84888,2023
"Fruits comestibles, écorces d'agrumes ou de melons",import,2021,27716,89669,2023
"Fruits comestibles, écorces d'agrumes ou de melons",import,2022,26004,84710,2023
"Fruits comestibles, écorces d'agrumes ou de melons",import,2023,24526,74104,2023
"Café, thé, maté et épices",import,2019,8734,17982,2023
"Café, thé, maté et épices",import,2020,7833,19523,2023
"Café, thé, maté et épices",import,2021,8711,19769,2023
"Café, thé, maté et épices",import,2022,11958,17472,2023
"Café, thé, maté et épices",import,2023,8108,14933,2023
Céréales,import,2019,349597,1957217,2023
Céréales,import,2020,398445,2144471,2023
Céréales,import,2021,480202,2346331,2023
Céréales,import,2022,676865,2747623,2023
Céréales,import,2023,574028,2640681,2023
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2019,11640,49495,2023
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2020,13697,49636,2023
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2021,13898,48096,2023
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2022,16051,42292,2023
"Produits de la minoterie, malt, amidons et fécules, inuline, gluten de froment",import,2023,10716,31067,2023
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2019,15189,32099,2023
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2020,11436,12080,2023
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2021,13574,14502,2023
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2022,15235,4962,2023
"Oléagineux, graines, semences, plantes industrielles, médicinales, pailles",import,2023,15318,5343,2023
"Gommes, résines et autres sucs et extraits végétaux",import,2019,319,271,2023
"Gommes, résines et autres sucs et extraits végétaux",import,2020,90,91,2023
"Gommes, résines et autres sucs et extraits végétaux",import,2021,311,213,2023
"Gommes, résines et autres sucs et extraits végétaux",import,2022,1188,421,2023
"Gommes, résines et autres sucs et extraits végétaux",import,2023,912,373,2023
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2019,35,24,2023
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2020,1,1,2023
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2021,24,31,2023
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2022,122,188,2023
Matières à tresser et autres produits d'origine végétale n.d.c.a.,import,2023,61,109,2023
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2019,97105,200553,2023
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2020,139746,268976,2023
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2021,119585,218598,2023
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2022,122771,197577,2023
"Graisses, huiles, cires (animales et végétales), graisses alimentaires",import,2023,115649,193413,2023
"Préparations de viandes, poissons, crustacés, mollusques",import,2019,2728,2438,2023
"Préparations de viandes, poissons, crustacés, mollusques",import,2020,2885,2448,2023
"Préparations de viandes, poissons, crustacés, mollusques",import,2021,2848,3459,2023
"Préparations de viandes, poissons, crustacés, mollusques",import,2022,3698,4686,2023
"Préparations de viandes, poissons, crustacés, mollusques",import,2023,2989,3866,2023
Sucres et sucreries,import,2019,35523,113721,2023
Sucres et sucreries,import,2020,61849,197846,2023
Sucres et sucreries,import,2021,51717,139235,2023
Sucres et sucreries,import,2022,78621,206110,2023
Sucres et sucreries,import,2023,82463,303645,2023
Cacao et ses préparations,import,2019,5192,11796,2023
Cacao et ses préparations,import,2020,4126,4040,2023
Cacao et ses préparations,import,2021,5690,6342,2023
Cacao et ses préparations,import,2022,5092,5242,2023
Cacao et ses préparations,import,2023,6218,5205,2023
"Préparations à base de céréales et dérivés, pâtisseries",import,2019,131421,141363,2023
"Préparations à base de céréales et dérivés, pâtisseries",import,2020,131044,106088,2023
"Préparations à base de céréales et dérivés, pâtisseries",import,2021,131694,105770,2023
"Préparations à base de céréales et dérivés, pâtisseries",import,2022,143890,111940,2023
"Préparations à base de céréales et dérivés, pâtisseries",import,2023,152982,145649,2023
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2019,24137,45120,2023
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2020,26485,49198,2023
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2021,24441,47056,2023
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2022,29230,48919,2023
"Préparations de légumes, de fruits ou d'autres parties de plantes",import,2023,31348,49866,2023
Préparations alimentaires diverses,import,2019,39061,27973,2023
Préparations alimentaires diverses,import,2020,45574,27961,2023
Préparations alimentaires diverses,import,2021,45803,28202,2023
Préparations alimentaires diverses,import,2022,53146,29342,2023
Préparations alimentaires diverses,import,2023,51790,30060,2023
"Boissons, liquides alcooliques et vinaigres",import,2019,26695,76571,2023
"Boissons, liquides alcooliques et vinaigres",import,2020,28849,81661,2023
"Boissons, liquides alcooliques et vinaigres",import,2021,34334,97610,2023
"Boissons, liquides alcooliques et vinaigres",import,2022,29104,77998,2023
"Boissons, liquides alcooliques et vinaigres",import,2023,26814,75064,2023
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2019,19647,88622,2023
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2020,29420,146437,2023
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2021,34984,152162,2023
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2022,45595,170194,2023
"Résidus, déchets des industries alimentaires, aliments préparés pour animaux",import,2023,61797,197229,2023
Tabacs et succédanés de tabacs fabriqués,import,2019,21682,4798,2023
Tabacs et succédanés de tabacs fabriqués,import,2020,24654,4553,2023
Tabacs et succédanés de tabacs fabriqués,import,2021,19321,4832,2023
Tabacs et succédanés de tabacs fabriqués,import,2022,14656,3244,2023
Tabacs et succédanés de tabacs fabriqués,import,2023,10643,2925,2023
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2019,54929,1261498,2023
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2020,53683,1668828,2023
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2021,125795,2363584,2023
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2022,192764,2058238,2023
"Sel, soufre, terres et pierres, plâtres, chaux et ciments",import,2023,77763,1540242,2023
"Minerais, scories et cendres",import,2019,1547,46023,2023
"Minerais, scories et cendres",import,2020,1408,83454,2023
"Minerais, scories et cendres",import,2021,3318,82581,2023
"Minerais, scories et cendres",import,2022,7583,3129,2023
"Minerais, scories et cendres",import,2023,1576,7363,2023
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2019,1234318,4530547,2023
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2020,1040860,5055943,2023
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2021,1359052,5075869,2023
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2022,2388972,5037722,2023
"Combustibles minéraux, huiles, cires minérales, matières bitumineuses",import,2023,2137668,5883413,2023
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2019,30747,117719,2023
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2020,31677,126354,2023
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2021,34108,120310,2023
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2022,59406,163505,2023
"Produits chimiques inorganiques, composés de métaux ou radioactifs",import,2023,40914,158069,2023
Produits chimiques organiques,import,2019,39919,45148,2023
Produits chimiques organiques,import,2020,39987,47736,2023
Produits chimiques organiques,import,2021,47723,50024,2023
Produits chimiques organiques,import,2022,69964,53986,2023
Produits chimiques organiques,import,2023,51899,53195,2023
Produits pharmaceutiques,import,2019,155361,14486,2023
Produits pharmaceutiques,import,2020,161728,14406,2023
Produits pharmaceutiques,import,2021,188019,15962,2023
Produits pharmaceutiques,import,2022,194999,17702,2023
Produits pharmaceutiques,import,2023,202468,18265,2023
Engrais,import,2019,33621,169996,2023
Engrais,import,2020,33761,193279,2023
Engrais,import,2021,23453,87480,2023
Engrais,import,2022,88933,159186,2023
Engrais,import,2023,76406,199558,2023
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2019,14405,25385,2023
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2020,13724,25942,2023
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2021,21662,33964,2023
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2022,16927,28611,2023
"Extraits tannants ou tinctoriaux, tanins, colorants, vernis, mastics, encres",import,2023,22116,36506,2023
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2019,32953,22307,2023
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2020,30146,25962,2023
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2021,36131,28599,2023
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2022,33977,31789,2023
"Huiles essentielles, résinoïdes, produits de parfumerie, cosmétiques",import,2023,36169,31262,2023
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2019,19606,38128,2023
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2020,14828,27882,2023
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2021,14610,21365,2023
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2022,18240,22755,2023
"Savons, lubrifiants, cires artificielles, bougies, cires dentaires",import,2023,13109,14274,2023
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2019,4933,4968,2023
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2020,4881,5659,2023
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2021,6891,8159,2023
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2022,10316,9194,2023
"Matières albuminoïdes, préparations à base d'amidons ou fécules, colles",import,2023,13349,10908,2023
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2019,3113,958,2023
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2020,2619,857,2023
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2021,3036,1181,2023
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2022,3805,959,2023
"Poudres, explosifs, articles de pyrotechnie, allumettes, matières inflammables",import,2023,3918,1218,2023
Produits photographiques ou cinématographiques,import,2019,710,278,2023
Produits photographiques ou cinématographiques,import,2020,1131,216,2023
Produits photographiques ou cinématographiques,import,2021,928,263,2023
Produits photographiques ou cinématographiques,import,2022,947,290,2023
Produits photographiques ou cinématographiques,import,2023,1214,303,2023
Produits divers des industries chimiques,import,2019,38505,38265,2023
Produits divers des industries chimiques,import,2020,47274,38383,2023
Produits divers des industries chimiques,import,2021,55552,42864,2023
Produits divers des industries chimiques,import,2022,68630,48614,2023
Produits divers des industries chimiques,import,2023,74518,57742,2023
Matières plastiques et ouvrages en ces matières,import,2019,131544,166591,2023
Matières plastiques et ouvrages en ces matières,import,2020,133876,168733,2023
Matières plastiques et ouvrages en ces matières,import,2021,176551,184438,2023
Matières plastiques et ouvrages en ces matières,import,2022,218482,204038,2023
Matières plastiques et ouvrages en ces matières,import,2023,182655,211900,2023
Caoutchouc et ouvrages en caoutchouc,import,2019,34469,38971,2023
Caoutchouc et ouvrages en caoutchouc,import,2020,39366,46024,2023
Caoutchouc et ouvrages en caoutchouc,import,2021,37996,42237,2023
Caoutchouc et ouvrages en caoutchouc,import,2022,50190,50246,2023
Caoutchouc et ouvrages en caoutchouc,import,2023,50974,53283,2023
Peaux (autres que les pelleteries) et cuirs,import,2019,214,711,2023
Peaux (autres que les pelleteries) et cuirs,import,2020,229,845,2023
Peaux (autres que les pelleteries) et cuirs,import,2021,83,318,2023
Peaux (autres que les pelleteries) et cuirs,import,2022,98,326,2023
Peaux (autres que les pelleteries) et cuirs,import,2023,96,408,2023
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2019,5131,10371,2023
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2020,4409,10400,2023
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2021,6157,17426,2023
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2022,7169,20949,2023
"Ouvrages en cuir, articles de bourrellerie, sellerie, voyage ou en boyaux",import,2023,6789,22259,2023
"Pelleteries et fourrures, pelleteries factices",import,2019,2,5,2023
"Pelleteries et fourrures, pelleteries factices",import,2020,3,6,2023
"Pelleteries et fourrures, pelleteries factices",import,2021,3,8,2023
"Pelleteries et fourrures, pelleteries factices",import,2022,1,2,2023
"Pelleteries et fourrures, pelleteries factices",import,2023,6,7,2023
"Bois, charbon de bois et ouvrages en bois",import,2019,36870,141211,2023
"Bois, charbon de bois et ouvrages en bois",import,2020,32356,127390,2023
"Bois, charbon de bois et ouvrages en bois",import,2021,36794,141625,2023
"Bois, charbon de bois et ouvrages en bois",import,2022,67871,265045,2023
"Bois, charbon de bois et ouvrages en bois",import,2023,50247,298170,2023
Liège et ouvrages en liège,import,2019,66,18,2023
Liège et ouvrages en liège,import,2020,58,21,2023
Liège et ouvrages en liège,import,2021,66,45,2023
Liège et ouvrages en liège,import,2022,59,25,2023
Liège et ouvrages en liège,import,2023,69,15,2023
Ouvrages de sparterie ou de vannerie,import,2019,32,83,2023
Ouvrages de sparterie ou de vannerie,import,2020,17,30,2023
Ouvrages de sparterie ou de vannerie,import,2021,94,74,2023
Ouvrages de sparterie ou de vannerie,import,2022,45,73,2023
Ouvrages de sparterie ou de vannerie,import,2023,67,99,2023
Matières cellulosiques servant à la fabrication du papier,import,2019,531,2629,2023
Matières cellulosiques servant à la fabrication du papier,import,2020,1032,6925,2023
Matières cellulosiques servant à la fabrication du papier,import,2021,1536,9697,2023
Matières cellulosiques servant à la fabrication du papier,import,2022,6844,14486,2023
Matières cellulosiques servant à la fabrication du papier,import,2023,6475,13645,2023
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2019,59819,99354,2023
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2020,63786,121988,2023
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2021,71846,125356,2023
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2022,88988,123450,2023
"Papiers et cartons, ouvrages en pâte de cellulose, en papier ou carton",import,2023,85730,136340,2023
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2019,6692,3237,2023
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2020,4713,3787,2023
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2021,7330,5494,2023
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2022,5858,4431,2023
"Produits d'édition, presse, arts graphiques, manuscrits, plans",import,2023,8113,3592,2023
Soie,import,2019,117,341,2023
Soie,import,2020,158,476,2023
Soie,import,2021,259,1112,2023
Soie,import,2022,255,1190,2023
Soie,import,2023,446,2574,2023
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2019,214,407,2023
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2020,190,574,2023
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2021,176,730,2023
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2022,328,1534,2023
"Laine, poils fins ou grossiers, fils et tissus de crin",import,2023,383,1555,2023
Coton,import,2019,6550,14766,2023
Coton,import,2020,5305,10892,2023
Coton,import,2021,5980,11651,2023
Coton,import,2022,5093,11979,2023
Coton,import,2023,6316,17204,2023
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2019,770,2197,2023
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2020,284,982,2023
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2021,733,2124,2023
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2022,510,1553,2023
"Autres fibres textiles végétales, fils de papier, tissus de fils de papier",import,2023,646,2475,2023
Filaments synthétiques ou artificiels,import,2019,10230,15806,2023
Filaments synthétiques ou artificiels,import,2020,7468,10520,2023
Filaments synthétiques ou artificiels,import,2021,7784,16852,2023
Filaments synthétiques ou artificiels,import,2022,6902,22159,2023
Filaments synthétiques ou artificiels,import,2023,6045,22700,2023
Fibres synthétiques ou artificielles discontinues,import,2019,30096,15885,2023
Fibres synthétiques ou artificielles discontinues,import,2020,26885,15135,2023
Fibres synthétiques ou artificielles discontinues,import,2021,31999,19079,2023
Fibres synthétiques ou artificielles discontinues,import,2022,33674,17382,2023
Fibres synthétiques ou artificielles discontinues,import,2023,28454,17342,2023
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2019,6102,4473,2023
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2020,5972,4927,2023
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2021,9405,7657,2023
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2022,14131,8044,2023
"Ouates, feutres, non tissés, fils spéciaux, ficelles, cordes, cordages, corderie",import,2023,10270,8062,2023
Tapis et autres revêtements de sol en matières textiles,import,2019,1936,6606,2023
Tapis et autres revêtements de sol en matières textiles,import,2020,1927,4614,2023
Tapis et autres revêtements de sol en matières textiles,import,2021,1966,5866,2023
Tapis et autres revêtements de sol en matières textiles,import,2022,2424,6140,2023
Tapis et autres revêtements de sol en matières textiles,import,2023,2638,6251,2023
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2019,3026,6738,2023
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2020,2662,6135,2023
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2021,2565,9069,2023
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2022,2709,11353,2023
"Tissus spéciaux, dentelles, tapisseries, passementeries, broderies",import,2023,2794,12458,2023
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2019,1281,1119,2023
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2020,1258,1491,2023
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2021,1631,1723,2023
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2022,2059,1095,2023
"Tissus imprégnés, recouverts, stratifiés, articles techniques en textiles",import,2023,1822,2033,2023
Étoffes de bonneterie,import,2019,82,175,2023
Étoffes de bonneterie,import,2020,52,128,2023
Étoffes de bonneterie,import,2021,71,186,2023
Étoffes de bonneterie,import,2022,88,320,2023
Étoffes de bonneterie,import,2023,105,312,2023
"Vêtements et accessoires du vêtement, en bonneterie",import,2019,6100,6315,2023
"Vêtements et accessoires du vêtement, en bonneterie",import,2020,6252,8843,2023
"Vêtements et accessoires du vêtement, en bonneterie",import,2021,7142,11637,2023
"Vêtements et accessoires du vêtement, en bonneterie",import,2022,7834,11228,2023
"Vêtements et accessoires du vêtement, en bonneterie",import,2023,5913,10297,2023
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2019,11489,9522,2023
