pays,region,sens,annee,valeur,poids,edition
BULGARIE,Union européenne,import,2024,63769,121587,2024
CHYPRE,Union européenne,import,2020,5,0,2024
CHYPRE,Union européenne,import,2021,64,152,2024
CHYPRE,Union européenne,import,2022,117,265,2024
CHYPRE,Union européenne,import,2023,60,62,2024
CHYPRE,Union européenne,import,2024,213,96,2024
CROATIE,Union européenne,import,2020,457,934,2024
CROATIE,Union européenne,import,2021,488,842,2024
CROATIE,Union européenne,import,2022,1482,2590,2024
CROATIE,Union européenne,import,2023,1048,3275,2024
CROATIE,Union européenne,import,2024,145502,22500,2024
DANEMARK,Union européenne,import,2020,13186,6756,2024
DANEMARK,Union européenne,import,2021,14658,6842,2024
DANEMARK,Union européenne,import,2022,16344,9204,2024
DANEMARK,Union européenne,import,2023,48186,10364,2024
DANEMARK,Union européenne,import,2024,17347,13662,2024
ESPAGNE,Union européenne,import,2020,227596,819517,2024
ESPAGNE,Union européenne,import,2021,252985,806611,2024
ESPAGNE,Union européenne,import,2022,457499,971982,2024
ESPAGNE,Union européenne,import,2023,180846,479016,2024
ESPAGNE,Union européenne,import,2024,194886,407120,2024
FINLANDE,Union européenne,import,2020,41181,5929,2024
FINLANDE,Union européenne,import,2021,34671,47140,2024
FINLANDE,Union européenne,import,2022,12149,3864,2024
FINLANDE,Union européenne,import,2023,24591,6224,2024
FINLANDE,Union européenne,import,2024,11746,10007,2024
FRANCE,Union européenne,import,2020,703962,649409,2024
FRANCE,Union européenne,import,2021,632774,500814,2024
FRANCE,Union européenne,import,2022,691127,562205,2024
FRANCE,Union européenne,import,2023,868495,715755,2024
FRANCE,Union européenne,import,2024,725186,634935,2024
GRECE,Union européenne,import,2020,7884,32918,2024
GRECE,Union européenne,import,2021,8391,27612,2024
GRECE,Union européenne,import,2022,29378,60026,2024
GRECE,Union européenne,import,2023,19006,40757,2024
GRECE,Union européenne,import,2024,21748,45502,2024
HONGRIE,Union européenne,import,2020,4196,1096,2024
HONGRIE,Union européenne,import,2021,4786,2390,2024
HONGRIE,Union européenne,import,2022,3003,1278,2024
HONGRIE,Union européenne,import,2023,3329,1086,2024
HONGRIE,Union européenne,import,2024,1461,528,2024
IRLANDE,Union européenne,import,2020,18604,13907,2024
IRLANDE,Union européenne,import,2021,20217,15491,2024
IRLANDE,Union européenne,import,2022,26813,19888,2024
IRLANDE,Union européenne,import,2023,13870,9900,2024
IRLANDE,Union européenne,import,2024,21652,18409,2024
ITALIE,Union européenne,import,2020,84679,142363,2024
ITALIE,Union européenne,import,2021,112834,198530,2024
ITALIE,Union européenne,import,2022,121732,174728,2024
ITALIE,Union européenne,import,2023,112471,157908,2024
ITALIE,Union européenne,import,2024,118311,148374,2024
LUXEMBOURG,Union européenne,import,2020,,,2024
LUXEMBOURG,Union européenne,import,2021,,,2024
LUXEMBOURG,Union européenne,import,2022,,,2024
LUXEMBOURG,Union européenne,import,2023,2347,766,2024
LUXEMBOURG,Union européenne,import,2024,1911,938,2024
MALTE,Union européenne,import,2020,3272,5959,2024
MALTE,Union européenne,import,2021,1561,588,2024
MALTE,Union européenne,import,2022,13729,25824,2024
MALTE,Union européenne,import,2023,2478,580,2024
MALTE,Union européenne,import,2024,2445,881,2024
PAYS BAS,Union européenne,import,2020,277285,1218204,2024
PAYS BAS,Union européenne,import,2021,259995,896064,2024
PAYS BAS,Union européenne,import,2022,389292,883594,2024
PAYS BAS,Union européenne,import,2023,205054,487152,2024
PAYS BAS,Union européenne,import,2024,176482,473350,2024
POLOGNE,Union européenne,import,2020,52564,16033,2024
POLOGNE,Union européenne,import,2021,53866,28171,2024
POLOGNE,Union européenne,import,2022,73765,50525,2024
POLOGNE,Union européenne,import,2023,76747,93342,2024
POLOGNE,Union européenne,import,2024,91511,163917,2024
PORTUGAL,Union européenne,import,2020,16415,24743,2024
PORTUGAL,Union européenne,import,2021,23905,27847,2024
PORTUGAL,Union européenne,import,2022,28936,36967,2024
PORTUGAL,Union européenne,import,2023,27098,68415,2024
PORTUGAL,Union européenne,import,2024,27275,38759,2024
REPUBLIQUE D'ESTONIE,Union européenne,import,2020,65,14,2024
REPUBLIQUE D'ESTONIE,Union européenne,import,2021,92,71,2024
REPUBLIQUE D'ESTONIE,Union européenne,import,2022,68,12,2024
REPUBLIQUE D'ESTONIE,Union européenne,import,2023,2912,14013,2024
REPUBLIQUE D'ESTONIE,Union européenne,import,2024,7806,41730,2024
REPUBLIQUE DE LETTONIE,Union européenne,import,2020,118,283,2024
REPUBLIQUE DE LETTONIE,Union européenne,import,2021,17,50,2024
REPUBLIQUE DE LETTONIE,Union européenne,import,2022,3351,1883,2024
REPUBLIQUE DE LETTONIE,Union européenne,import,2023,9735,34802,2024
REPUBLIQUE DE LETTONIE,Union européenne,import,2024,2659,13989,2024
REPUBLIQUE DE LITUANIE,Union européenne,import,2020,4451,26667,2024
REPUBLIQUE DE LITUANIE,Union européenne,import,2021,6544,31696,2024
REPUBLIQUE DE LITUANIE,Union européenne,import,2022,25592,81013,2024
REPUBLIQUE DE LITUANIE,Union européenne,import,2023,32033,147153,2024
REPUBLIQUE DE LITUANIE,Union européenne,import,2024,20917,105886,2024
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2020,1966,1824,2024
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2021,2102,426,2024
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2022,2804,1015,2024
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2023,3255,1097,2024
REPUBLIQUE DE SLOVAQUIE,Union européenne,import,2024,4219,1735,2024
REPUBLIQUE TCHEQUE,Union européenne,import,2020,2612,2784,2024
REPUBLIQUE TCHEQUE,Union européenne,import,2021,9181,37748,2024
REPUBLIQUE TCHEQUE,Union européenne,import,2022,8420,2540,2024
REPUBLIQUE TCHEQUE,Union européenne,import,2023,9146,61020,2024
REPUBLIQUE TCHEQUE,Union européenne,import,2024,10567,2804,2024
ROUMANIE,Union européenne,import,2020,4529,8324,2024
ROUMANIE,Union européenne,import,2021,4670,4086,2024
ROUMANIE,Union européenne,import,2022,5376,3344,2024
ROUMANIE,Union européenne,import,2023,4950,4100,2024
ROUMANIE,Union européenne,import,2024,4321,3449,2024
ROYAUME UNI,Union européenne,import,2020,36058,48272,2024
ROYAUME UNI,Union européenne,import,2021,69035,118695,2024
ROYAUME UNI,Union européenne,import,2022,97455,75398,2024
ROYAUME UNI,Union européenne,import,2023,108231,99793,2024
ROYAUME UNI,Union européenne,import,2024,59556,48987,2024
SLOVENIE,Union européenne,import,2020,911,1291,2024
SLOVENIE,Union européenne,import,2021,877,2206,2024
SLOVENIE,Union européenne,import,2022,1190,3444,2024
SLOVENIE,Union européenne,import,2023,868,3317,2024
SLOVENIE,Union européenne,import,2024,1085,4013,2024
SUEDE,Union européenne,import,2020,16812,26565,2024
SUEDE,Union européenne,import,2021,27041,22447,2024
SUEDE,Union européenne,import,2022,26303,17983,2024
SUEDE,Union européenne,import,2023,23236,26217,2024
SUEDE,Union européenne,import,2024,25539,21280,2024
ALBANIE,Autres pays d'Europe,import,2020,4942,3944,2024
ALBANIE,Autres pays d'Europe,import,2021,10532,168431,2024
ALBANIE,Autres pays d'Europe,import,2022,5236,7843,2024
ALBANIE,Autres pays d'Europe,import,2023,9075,14425,2024
ALBANIE,Autres pays d'Europe,import,2024,9044,6540,2024
ANDORRE,Autres pays d'Europe,import,2020,8,4,2024
ANDORRE,Autres pays d'Europe,import,2021,7,19,2024
ANDORRE,Autres pays d'Europe,import,2022,5,3,2024
ANDORRE,Autres pays d'Europe,import,2023,2,14,2024
ANDORRE,Autres pays d'Europe,import,2024,11,7,2024
ARMENIE,Autres pays d'Europe,import,2020,36,45,2024
ARMENIE,Autres pays d'Europe,import,2021,16,14,2024
ARMENIE,Autres pays d'Europe,import,2022,22,0,2024
ARMENIE,Autres pays d'Europe,import,2023,31,9,2024
ARMENIE,Autres pays d'Europe,import,2024,129,95,2024
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2020,25,158,2024
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2021,23,12,2024
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2022,1918,4073,2024
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2023,11,1,2024
BOSNIE-HERZEGOVINE,Autres pays d'Europe,import,2024,29,2,2024
CITE DU VATICAN,Autres pays d'Europe,import,2020,,,2024
CITE DU VATICAN,Autres pays d'Europe,import,2021,2,1,2024
CITE DU VATICAN,Autres pays d'Europe,import,2022,25,124,2024
CITE DU VATICAN,Autres pays d'Europe,import,2023,43,47,2024
CITE DU VATICAN,Autres pays d'Europe,import,2024,5,3,2024
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2020,277,53,2024
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2021,61,73,2024
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2022,67,308,2024
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2023,47,268,2024
EX-YOUGOSLAVIE,Autres pays d'Europe,import,2024,104,160,2024
GIBRALTAR,Autres pays d'Europe,import,2020,,,2024
GIBRALTAR,Autres pays d'Europe,import,2021,,,2024
GIBRALTAR,Autres pays d'Europe,import,2022,15,41,2024
GIBRALTAR,Autres pays d'Europe,import,2023,23,74,2024
GIBRALTAR,Autres pays d'Europe,import,2024,17,86,2024
HELGOLAND,Autres pays d'Europe,import,2020,204,90,2024
HELGOLAND,Autres pays d'Europe,import,2021,231,124,2024
HELGOLAND,Autres pays d'Europe,import,2022,226,129,2024
HELGOLAND,Autres pays d'Europe,import,2023,245,263,2024
HELGOLAND,Autres pays d'Europe,import,2024,281,322,2024
ISLANDE,Autres pays d'Europe,import,2020,3361,781,2024
ISLANDE,Autres pays d'Europe,import,2021,8709,1172,2024
ISLANDE,Autres pays d'Europe,import,2022,9414,3015,2024
ISLANDE,Autres pays d'Europe,import,2023,9339,7493,2024
ISLANDE,Autres pays d'Europe,import,2024,8530,992,2024
MONTENEGRO,Autres pays d'Europe,import,2020,121,51,2024
MONTENEGRO,Autres pays d'Europe,import,2021,64,58,2024
MONTENEGRO,Autres pays d'Europe,import,2022,148,18,2024
MONTENEGRO,Autres pays d'Europe,import,2023,55,30,2024
MONTENEGRO,Autres pays d'Europe,import,2024,1001,277,2024
NORVEGE,Autres pays d'Europe,import,2020,12720,46188,2024
NORVEGE,Autres pays d'Europe,import,2021,29838,67639,2024
NORVEGE,Autres pays d'Europe,import,2022,54692,72840,2024
NORVEGE,Autres pays d'Europe,import,2023,46924,276195,2024
NORVEGE,Autres pays d'Europe,import,2024,35026,83489,2024
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2020,83,145,2024
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2021,576,553,2024
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2022,86,675,2024
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2023,736,957,2024
REPUBLIQUE D'AZERBADJAN,Autres pays d'Europe,import,2024,1381,324,2024
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2020,62117,222474,2024
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2021,72667,198648,2024
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2022,31451,73200,2024
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2023,10004,25714,2024
REPUBLIQUE D'UKRAINE,Autres pays d'Europe,import,2024,12131,71859,2024
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2020,5845,35973,2024
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2021,6106,27420,2024
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2022,144,204,2024
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2023,133,37,2024
REPUBLIQUE DE BIELORUSSIE,Autres pays d'Europe,import,2024,372,911,2024
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2020,223,172,2024
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2021,268,123,2024
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2022,329,873,2024
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2023,723,540,2024
REPUBLIQUE DE GEORGIE,Autres pays d'Europe,import,2024,1174,862,2024
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2020,1524,34560,2024
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2021,28598,273744,2024
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2022,29318,82956,2024
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2023,15833,238871,2024
REPUBLIQUE DE KAZAKSTAN,Autres pays d'Europe,import,2024,19521,83467,2024
RUSSIE,Autres pays d'Europe,import,2020,203229,1477914,2024
RUSSIE,Autres pays d'Europe,import,2021,307647,1519027,2024
RUSSIE,Autres pays d'Europe,import,2022,439903,1021834,2024
RUSSIE,Autres pays d'Europe,import,2023,502279,1688374,2024
RUSSIE,Autres pays d'Europe,import,2024,578966,1697373,2024
SUISSE,Autres pays d'Europe,import,2020,69432,122795,2024
SUISSE,Autres pays d'Europe,import,2021,40068,65611,2024
SUISSE,Autres pays d'Europe,import,2022,68469,123531,2024
SUISSE,Autres pays d'Europe,import,2023,43249,59907,2024
SUISSE,Autres pays d'Europe,import,2024,40590,42768,2024
TRIESTE,Autres pays d'Europe,import,2020,21,73,2024
TRIESTE,Autres pays d'Europe,import,2021,23,56,2024
TRIESTE,Autres pays d'Europe,import,2022,52,91,2024
TRIESTE,Autres pays d'Europe,import,2023,397,349,2024
TRIESTE,Autres pays d'Europe,import,2024,23,137,2024
TURQUIE,Autres pays d'Europe,import,2020,159993,627603,2024
TURQUIE,Autres pays d'Europe,import,2021,229431,430235,2024
TURQUIE,Autres pays d'Europe,import,2022,251834,500441,2024
TURQUIE,Autres pays d'Europe,import,2023,176062,287210,2024
TURQUIE,Autres pays d'Europe,import,2024,238935,336391,2024
BURUNDI,Afrique centrale,import,2020,,,2024
BURUNDI,Afrique centrale,import,2021,21,2,2024
BURUNDI,Afrique centrale,import,2022,,,2024
BURUNDI,Afrique centrale,import,2023,13,1,2024
BURUNDI,Afrique centrale,import,2024,25,2,2024
CAMEROUN,Afrique centrale,import,2020,11415,53791,2024
CAMEROUN,Afrique centrale,import,2021,14302,64484,2024
CAMEROUN,Afrique centrale,import,2022,14018,64612,2024
CAMEROUN,Afrique centrale,import,2023,15070,69182,2024
CAMEROUN,Afrique centrale,import,2024,13196,64615,2024
CENTRE AFRIQUE,Afrique centrale,import,2020,1467,296,2024
CENTRE AFRIQUE,Afrique centrale,import,2021,353,70,2024
CENTRE AFRIQUE,Afrique centrale,import,2022,36,127,2024
CENTRE AFRIQUE,Afrique centrale,import,2023,11,120,2024
CENTRE AFRIQUE,Afrique centrale,import,2024,0,0,2024
CONGO,Afrique centrale,import,2020,389,1422,2024
CONGO,Afrique centrale,import,2021,1219,3905,2024
CONGO,Afrique centrale,import,2022,2326,4021,2024
CONGO,Afrique centrale,import,2023,621,4145,2024
CONGO,Afrique centrale,import,2024,169,1060,2024
CONGO DEMOCRATIQUE,Afrique centrale,import,2020,685,6341,2024
CONGO DEMOCRATIQUE,Afrique centrale,import,2021,715,4219,2024
CONGO DEMOCRATIQUE,Afrique centrale,import,2022,850,7179,2024
CONGO DEMOCRATIQUE,Afrique centrale,import,2023,61,827,2024
CONGO DEMOCRATIQUE,Afrique centrale,import,2024,303,604,2024
GABON,Afrique centrale,import,2020,482,2625,2024
GABON,Afrique centrale,import,2021,2078,5376,2024
GABON,Afrique centrale,import,2022,2778,5708,2024
GABON,Afrique centrale,import,2023,3795,10821,2024
GABON,Afrique centrale,import,2024,4119,6880,2024
GUINEE EQUATORIALE,Afrique centrale,import,2020,,,2024
GUINEE EQUATORIALE,Afrique centrale,import,2021,2,20,2024
GUINEE EQUATORIALE,Afrique centrale,import,2022,,,2024
GUINEE EQUATORIALE,Afrique centrale,import,2023,26,224,2024
GUINEE EQUATORIALE,Afrique centrale,import,2024,2042,5988,2024
RWANDA,Afrique centrale,import,2020,4,0,2024
RWANDA,Afrique centrale,import,2021,130,20,2024
RWANDA,Afrique centrale,import,2022,,,2024
RWANDA,Afrique centrale,import,2023,4,2,2024
RWANDA,Afrique centrale,import,2024,,,2024
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2020,,,2024
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2021,588,113,2024
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2022,11,29,2024
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2023,,,2024
SAINT THOMAS ILE DU PRINCE,Afrique centrale,import,2024,,,2024
TCHAD,Afrique centrale,import,2020,86,2,2024
TCHAD,Afrique centrale,import,2021,2,0,2024
TCHAD,Afrique centrale,import,2022,1,5,2024
TCHAD,Afrique centrale,import,2023,,,2024
TCHAD,Afrique centrale,import,2024,3,2,2024
ALGERIE,Afrique du Nord,import,2020,15173,432861,2024
ALGERIE,Afrique du Nord,import,2021,21678,347548,2024
ALGERIE,Afrique du Nord,import,2022,36621,625545,2024
ALGERIE,Afrique du Nord,import,2023,41693,293852,2024
ALGERIE,Afrique du Nord,import,2024,8508,22393,2024
EGYPTE,Afrique du Nord,import,2020,20415,48419,2024
EGYPTE,Afrique du Nord,import,2021,36182,353600,2024
EGYPTE,Afrique du Nord,import,2022,52967,401323,2024
EGYPTE,Afrique du Nord,import,2023,74737,337280,2024
EGYPTE,Afrique du Nord,import,2024,62550,399244,2024
ILES CANARIES,Afrique du Nord,import,2020,,,2024
ILES CANARIES,Afrique du Nord,import,2021,3,28,2024
ILES CANARIES,Afrique du Nord,import,2022,,,2024
ILES CANARIES,Afrique du Nord,import,2023,,,2024
ILES CANARIES,Afrique du Nord,import,2024,,,2024
LIBYE,Afrique du Nord,import,2020,3,2,2024
LIBYE,Afrique du Nord,import,2021,181,662,2024
LIBYE,Afrique du Nord,import,2022,1581,2238,2024
LIBYE,Afrique du Nord,import,2023,19,44,2024
LIBYE,Afrique du Nord,import,2024,4,36,2024
MAROC,Afrique du Nord,import,2020,84614,138461,2024
MAROC,Afrique du Nord,import,2021,91500,166530,2024
MAROC,Afrique du Nord,import,2022,92360,208905,2024
MAROC,Afrique du Nord,import,2023,123362,247214,2024
MAROC,Afrique du Nord,import,2024,147040,283724,2024
SOUDAN,Afrique du Nord,import,2020,997,2217,2024
SOUDAN,Afrique du Nord,import,2021,6610,788,2024
SOUDAN,Afrique du Nord,import,2022,482,302,2024
SOUDAN,Afrique du Nord,import,2023,326,390,2024
SOUDAN,Afrique du Nord,import,2024,100,130,2024
TUNISIE,Afrique du Nord,import,2020,22771,112301,2024
TUNISIE,Afrique du Nord,import,2021,26989,123743,2024
TUNISIE,Afrique du Nord,import,2022,28385,130444,2024
TUNISIE,Afrique du Nord,import,2023,39222,126982,2024
TUNISIE,Afrique du Nord,import,2024,23358,68441,2024
BENIN,Afrique occidentale,import,2020,937,1152,2024
BENIN,Afrique occidentale,import,2021,1221,3775,2024
BENIN,Afrique occidentale,import,2022,384,369,2024
BENIN,Afrique occidentale,import,2023,1763,5087,2024
BENIN,Afrique occidentale,import,2024,1664,3773,2024
BURKINA FASO,Afrique occidentale,import,2020,316,247,2024
BURKINA FASO,Afrique occidentale,import,2021,387,581,2024
BURKINA FASO,Afrique occidentale,import,2022,884,69,2024
BURKINA FASO,Afrique occidentale,import,2023,340,152,2024
BURKINA FASO,Afrique occidentale,import,2024,476,585,2024
COTE D'IVOIRE,Afrique occidentale,import,2020,58708,138706,2024
COTE D'IVOIRE,Afrique occidentale,import,2021,58199,127975,2024
COTE D'IVOIRE,Afrique occidentale,import,2022,72860,114595,2024
COTE D'IVOIRE,Afrique occidentale,import,2023,54040,87867,2024
COTE D'IVOIRE,Afrique occidentale,import,2024,64412,95226,2024
GAMBIE,Afrique occidentale,import,2020,10441,21054,2024
GAMBIE,Afrique occidentale,import,2021,3882,6103,2024
GAMBIE,Afrique occidentale,import,2022,2219,3592,2024
GAMBIE,Afrique occidentale,import,2023,4562,7343,2024
GAMBIE,Afrique occidentale,import,2024,983,1370,2024
GHANA,Afrique occidentale,import,2020,62779,113965,2024
GHANA,Afrique occidentale,import,2021,41477,67257,2024
GHANA,Afrique occidentale,import,2022,43571,73357,2024
GHANA,Afrique occidentale,import,2023,20930,43242,2024
GHANA,Afrique occidentale,import,2024,33769,90932,2024
GUINEE BISSAU,Afrique occidentale,import,2020,23,8,2024
GUINEE BISSAU,Afrique occidentale,import,2021,212,397,2024
GUINEE BISSAU,Afrique occidentale,import,2022,139,261,2024
GUINEE BISSAU,Afrique occidentale,import,2023,132,308,2024
GUINEE BISSAU,Afrique occidentale,import,2024,57,433,2024
GUINEE REPUBLIQUE,Afrique occidentale,import,2020,1321,4865,2024
GUINEE REPUBLIQUE,Afrique occidentale,import,2021,1915,14179,2024
GUINEE REPUBLIQUE,Afrique occidentale,import,2022,7797,26164,2024
GUINEE REPUBLIQUE,Afrique occidentale,import,2023,6104,20625,2024
GUINEE REPUBLIQUE,Afrique occidentale,import,2024,1647,4350,2024
ILES DU CAP VERT,Afrique occidentale,import,2020,273,832,2024
ILES DU CAP VERT,Afrique occidentale,import,2021,1770,4275,2024
ILES DU CAP VERT,Afrique occidentale,import,2022,2592,3999,2024
ILES DU CAP VERT,Afrique occidentale,import,2023,9,10,2024
ILES DU CAP VERT,Afrique occidentale,import,2024,37,49,2024
LIBERIA,Afrique occidentale,import,2020,3277,7592,2024
LIBERIA,Afrique occidentale,import,2021,1598,5253,2024
LIBERIA,Afrique occidentale,import,2022,759,1430,2024
LIBERIA,Afrique occidentale,import,2023,207,203,2024
LIBERIA,Afrique occidentale,import,2024,,,2024
MALI,Afrique occidentale,import,2020,1573,1452,2024
MALI,Afrique occidentale,import,2021,2270,5369,2024
MALI,Afrique occidentale,import,2022,891,1057,2024
MALI,Afrique occidentale,import,2023,21606,6024,2024
MALI,Afrique occidentale,import,2024,4372,1483,2024
MAURITANIE,Afrique occidentale,import,2020,7961,22773,2024
MAURITANIE,Afrique occidentale,import,2021,2295,3548,2024
MAURITANIE,Afrique occidentale,import,2022,6611,12157,2024
MAURITANIE,Afrique occidentale,import,2023,17045,31351,2024
MAURITANIE,Afrique occidentale,import,2024,16668,83703,2024
NIGER,Afrique occidentale,import,2020,220,343,2024
NIGER,Afrique occidentale,import,2021,460,155,2024
NIGER,Afrique occidentale,import,2022,50,100,2024
NIGER,Afrique occidentale,import,2023,338,212,2024
NIGER,Afrique occidentale,import,2024,407,424,2024
NIGERIA,Afrique occidentale,import,2020,257198,1067905,2024
NIGERIA,Afrique occidentale,import,2021,287563,1040221,2024
NIGERIA,Afrique occidentale,import,2022,331199,655773,2024
NIGERIA,Afrique occidentale,import,2023,617385,1457901,2024
NIGERIA,Afrique occidentale,import,2024,314782,802376,2024
SIERRA LEONE,Afrique occidentale,import,2020,2514,4903,2024
SIERRA LEONE,Afrique occidentale,import,2021,9496,18522,2024
SIERRA LEONE,Afrique occidentale,import,2022,9801,16358,2024
SIERRA LEONE,Afrique occidentale,import,2023,2910,4514,2024
SIERRA LEONE,Afrique occidentale,import,2024,3084,4746,2024
TOGO,Afrique occidentale,import,2020,22541,60367,2024
TOGO,Afrique occidentale,import,2021,17419,43796,2024
TOGO,Afrique occidentale,import,2022,8997,8971,2024
TOGO,Afrique occidentale,import,2023,9342,16121,2024
TOGO,Afrique occidentale,import,2024,6470,20092,2024
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2020,49153,318437,2024
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2021,77200,368282,2024
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2022,111772,479473,2024
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2023,119219,600906,2024
AFRIQUE DU SUD,Afrique orientale et du Sud,import,2024,108901,689082,2024
ANGOLA,Afrique orientale et du Sud,import,2020,3046,14712,2024
ANGOLA,Afrique orientale et du Sud,import,2021,2471,10028,2024
ANGOLA,Afrique orientale et du Sud,import,2022,2466,9417,2024
ANGOLA,Afrique orientale et du Sud,import,2023,3758,13028,2024
ANGOLA,Afrique orientale et du Sud,import,2024,30,326,2024
BOTSWANA,Afrique orientale et du Sud,import,2020,,,2024
BOTSWANA,Afrique orientale et du Sud,import,2021,,,2024
BOTSWANA,Afrique orientale et du Sud,import,2022,,,2024
BOTSWANA,Afrique orientale et du Sud,import,2023,0,1,2024
BOTSWANA,Afrique orientale et du Sud,import,2024,,,2024
DJIBOUTI,Afrique orientale et du Sud,import,2020,20,30,2024
DJIBOUTI,Afrique orientale et du Sud,import,2021,22,29,2024
DJIBOUTI,Afrique orientale et du Sud,import,2022,5,4,2024
DJIBOUTI,Afrique orientale et du Sud,import,2023,8,2,2024
DJIBOUTI,Afrique orientale et du Sud,import,2024,6,60,2024
ETHIOPIE,Afrique orientale et du Sud,import,2020,92,6,2024
ETHIOPIE,Afrique orientale et du Sud,import,2021,59,14,2024
ETHIOPIE,Afrique orientale et du Sud,import,2022,46,17,2024
ETHIOPIE,Afrique orientale et du Sud,import,2023,787,4005,2024
ETHIOPIE,Afrique orientale et du Sud,import,2024,22,5,2024
ILE STE HELENE,Afrique orientale et du Sud,import,2020,21,94,2024
ILE STE HELENE,Afrique orientale et du Sud,import,2021,2,1,2024
ILE STE HELENE,Afrique orientale et du Sud,import,2022,652,4869,2024
ILE STE HELENE,Afrique orientale et du Sud,import,2023,1865,5261,2024
ILE STE HELENE,Afrique orientale et du Sud,import,2024,17,18,2024
ILES MAURICE,Afrique orientale et du Sud,import,2020,714,128,2024
ILES MAURICE,Afrique orientale et du Sud,import,2021,721,598,2024
ILES MAURICE,Afrique orientale et du Sud,import,2022,650,187,2024
ILES MAURICE,Afrique orientale et du Sud,import,2023,4588,485,2024
ILES MAURICE,Afrique orientale et du Sud,import,2024,14289,1406,2024
KENYA,Afrique orientale et du Sud,import,2020,632,714,2024
KENYA,Afrique orientale et du Sud,import,2021,2117,516,2024
KENYA,Afrique orientale et du Sud,import,2022,334,341,2024
KENYA,Afrique orientale et du Sud,import,2023,488,761,2024
KENYA,Afrique orientale et du Sud,import,2024,526,766,2024
MADAGASCAR,Afrique orientale et du Sud,import,2020,60,8,2024
MADAGASCAR,Afrique orientale et du Sud,import,2021,74,13,2024
MADAGASCAR,Afrique orientale et du Sud,import,2022,32,153,2024
MADAGASCAR,Afrique orientale et du Sud,import,2023,27,134,2024
MADAGASCAR,Afrique orientale et du Sud,import,2024,35,217,2024
MALAWI,Afrique orientale et du Sud,import,2020,131,159,2024
MALAWI,Afrique orientale et du Sud,import,2021,182,306,2024
MALAWI,Afrique orientale et du Sud,import,2022,177,174,2024
MALAWI,Afrique orientale et du Sud,import,2023,315,198,2024
MALAWI,Afrique orientale et du Sud,import,2024,291,220,2024
MOZAMBIQUE,Afrique orientale et du Sud,import,2020,3029,80796,2024
MOZAMBIQUE,Afrique orientale et du Sud,import,2021,4310,80189,2024
MOZAMBIQUE,Afrique orientale et du Sud,import,2022,26249,205554,2024
MOZAMBIQUE,Afrique orientale et du Sud,import,2023,23201,247734,2024
MOZAMBIQUE,Afrique orientale et du Sud,import,2024,15106,233203,2024
NAMIBIE,Afrique orientale et du Sud,import,2020,,,2024
NAMIBIE,Afrique orientale et du Sud,import,2021,,,2024
NAMIBIE,Afrique orientale et du Sud,import,2022,15811,19170,2024
NAMIBIE,Afrique orientale et du Sud,import,2023,32,248,2024
NAMIBIE,Afrique orientale et du Sud,import,2024,45,23,2024
OUGANDA,Afrique orientale et du Sud,import,2020,187,164,2024
OUGANDA,Afrique orientale et du Sud,import,2021,143,198,2024
