chapitre,sens,annee,valeur,poids,edition
"Vêtements et accessoires du vêtement, en bonneterie",import,2025,11313,18973,2025
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2021,10603,15376,2025
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2022,11232,13894,2025
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2023,15608,20906,2025
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2024,11292,21824,2025
"Vêtements et accessoires du vêtement, autres qu'en bonneterie",import,2025,12178,23546,2025
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2021,39442,69675,2025
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2022,35285,68336,2025
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2023,33302,78245,2025
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2024,40368,84470,2025
"Autres articles textiles confectionnés, assortiments, friperie et chiffons",import,2025,48728,93327,2025
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2021,10255,19195,2025
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2022,11042,21066,2025
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2023,12591,25909,2025
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2024,13734,25942,2025
"Chaussures, guêtres et articles analogues, parties de ces objets",import,2025,14923,27550,2025
Coiffures et parties de coiffures,import,2021,1446,833,2025
Coiffures et parties de coiffures,import,2022,2445,1001,2025
Coiffures et parties de coiffures,import,2023,2467,1375,2025
Coiffures et parties de coiffures,import,2024,3009,1934,2025
Coiffures et parties de coiffures,import,2025,1726,2412,2025
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2021,148,304,2025
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2022,193,411,2025
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2023,218,446,2025
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2024,240,420,2025
"Parapluies, parasols, cannes, fouets, cravaches et leurs parties",import,2025,176,439,2025
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2021,296,879,2025
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2022,345,986,2025
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2023,370,1037,2025
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2024,407,1124,2025
"Plumes apprêtées, fleurs artificielles, ouvrages en cheveux",import,2025,533,1466,2025
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2021,7091,27364,2025
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2022,9175,34028,2025
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2023,15810,72508,2025
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2024,9625,37132,2025
"Ouvrages en pierres, plâtre, ciment, amiante, mica ou matières analogues",import,2025,13052,55847,2025
Produits céramiques,import,2021,43842,302774,2025
Produits céramiques,import,2022,47726,329798,2025
Produits céramiques,import,2023,43514,389967,2025
Produits céramiques,import,2024,49785,371054,2025
Produits céramiques,import,2025,51202,335295,2025
Verre et ouvrages en verre,import,2021,17103,58106,2025
Verre et ouvrages en verre,import,2022,20218,68109,2025
Verre et ouvrages en verre,import,2023,17757,57588,2025
Verre et ouvrages en verre,import,2024,19795,74387,2025
Verre et ouvrages en verre,import,2025,18365,63826,2025
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2021,1723,3491,2025
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2022,1804,3025,2025
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2023,3149,3332,2025
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2024,2912,4167,2025
"Perles, pierres gemmes, métaux précieux, bijouterie fantaisie, monnaies",import,2025,2064,4330,2025
"Fonte, fer et acier",import,2021,232829,639680,2025
"Fonte, fer et acier",import,2022,244709,564647,2025
"Fonte, fer et acier",import,2023,201218,541352,2025
"Fonte, fer et acier",import,2024,143147,413523,2025
"Fonte, fer et acier",import,2025,236877,722272,2025
"Ouvrages en fonte, fer ou acier",import,2021,167593,132961,2025
"Ouvrages en fonte, fer ou acier",import,2022,337844,218048,2025
"Ouvrages en fonte, fer ou acier",import,2023,269366,198900,2025
"Ouvrages en fonte, fer ou acier",import,2024,194942,146419,2025
"Ouvrages en fonte, fer ou acier",import,2025,132391,141047,2025
Cuivre et ouvrages en cuivre,import,2021,25298,6221,2025
Cuivre et ouvrages en cuivre,import,2022,34493,7064,2025
Cuivre et ouvrages en cuivre,import,2023,32879,6771,2025
Cuivre et ouvrages en cuivre,import,2024,31793,6278,2025
Cuivre et ouvrages en cuivre,import,2025,31494,5577,2025
Nickel et ouvrages en nickel,import,2021,1822,125,2025
Nickel et ouvrages en nickel,import,2022,1987,150,2025
Nickel et ouvrages en nickel,import,2023,651,129,2025
Nickel et ouvrages en nickel,import,2024,585,40,2025
Nickel et ouvrages en nickel,import,2025,29,20,2025
Aluminium et ouvrages en aluminium,import,2021,36660,20794,2025
Aluminium et ouvrages en aluminium,import,2022,42685,23870,2025
Aluminium et ouvrages en aluminium,import,2023,39172,25603,2025
Aluminium et ouvrages en aluminium,import,2024,48426,28287,2025
Aluminium et ouvrages en aluminium,import,2025,47032,27160,2025
Plomb et ouvrages en plomb,import,2021,33,91,2025
Plomb et ouvrages en plomb,import,2022,34,61,2025
Plomb et ouvrages en plomb,import,2023,60,50,2025
Plomb et ouvrages en plomb,import,2024,568,141,2025
Plomb et ouvrages en plomb,import,2025,88,29,2025
Zinc et ouvrages en zinc,import,2021,606,3625,2025
Zinc et ouvrages en zinc,import,2022,750,5284,2025
Zinc et ouvrages en zinc,import,2023,1090,5211,2025
Zinc et ouvrages en zinc,import,2024,1512,5996,2025
Zinc et ouvrages en zinc,import,2025,1094,4271,2025
Étain et ouvrages en étain,import,2021,34,7,2025
Étain et ouvrages en étain,import,2022,6,11,2025
Étain et ouvrages en étain,import,2023,9,23,2025
Étain et ouvrages en étain,import,2024,15,30,2025
Étain et ouvrages en étain,import,2025,11,17,2025
"Autres métaux communs, cermets, ouvrages en ces matières",import,2021,99,84,2025
"Autres métaux communs, cermets, ouvrages en ces matières",import,2022,257,124,2025
"Autres métaux communs, cermets, ouvrages en ces matières",import,2023,473,262,2025
"Autres métaux communs, cermets, ouvrages en ces matières",import,2024,479,358,2025
"Autres métaux communs, cermets, ouvrages en ces matières",import,2025,660,448,2025
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2021,10374,10298,2025
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2022,13276,11183,2025
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2023,9393,12219,2025
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2024,12612,14143,2025
"Outils, outillage, coutellerie, couverts en métaux communs et parties",import,2025,10045,15243,2025
Ouvrages divers en métaux communs,import,2021,10280,13190,2025
Ouvrages divers en métaux communs,import,2022,12529,14457,2025
Ouvrages divers en métaux communs,import,2023,51803,20717,2025
Ouvrages divers en métaux communs,import,2024,16301,18980,2025
Ouvrages divers en métaux communs,import,2025,13433,18955,2025
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2021,487119,153937,2025
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2022,575075,179336,2025
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2023,608029,191865,2025
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2024,613518,196827,2025
"Réacteurs nucléaires, chaudières, machines, appareils, engins mécaniques",import,2025,488399,179237,2025
"Machines électriques, appareils d'émission-réception radio/tv",import,2021,312976,77137,2025
"Machines électriques, appareils d'émission-réception radio/tv",import,2022,323437,79133,2025
"Machines électriques, appareils d'émission-réception radio/tv",import,2023,392345,85463,2025
"Machines électriques, appareils d'émission-réception radio/tv",import,2024,469713,102764,2025
"Machines électriques, appareils d'émission-réception radio/tv",import,2025,464755,108871,2025
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2021,8485,4211,2025
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2022,6434,3379,2025
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2023,120485,9045,2025
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2024,36552,4878,2025
"Véhicules et matériel pour voies ferrées, appareils de signalisation",import,2025,43375,5828,2025
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2021,302070,180873,2025
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2022,304755,165584,2025
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2023,453721,180765,2025
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2024,436289,199057,2025
"Voitures automobiles et autres véhicules terrestres, parties, accessoires",import,2025,342379,186814,2025
Navigation aérienne ou spatiale,import,2021,2656,63,2025
Navigation aérienne ou spatiale,import,2022,1128,26,2025
Navigation aérienne ou spatiale,import,2023,13732,63,2025
Navigation aérienne ou spatiale,import,2024,1737,32,2025
Navigation aérienne ou spatiale,import,2025,9808,32,2025
Navigation maritime ou fluviale,import,2021,15426,2627,2025
Navigation maritime ou fluviale,import,2022,241272,38834,2025
Navigation maritime ou fluviale,import,2023,125905,22033,2025
Navigation maritime ou fluviale,import,2024,51821,44421,2025
Navigation maritime ou fluviale,import,2025,347375,102046,2025
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2021,80713,7304,2025
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2022,73792,7437,2025
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2023,90611,7862,2025
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2024,79964,7919,2025
"Appareils d'optique, de précision, médico-chirurgicaux, parties, accessoires",import,2025,67092,6663,2025
Horlogerie,import,2021,272,400,2025
Horlogerie,import,2022,375,501,2025
Horlogerie,import,2023,394,650,2025
Horlogerie,import,2024,564,1420,2025
Horlogerie,import,2025,779,1312,2025
"Instruments de musique, parties et accessoires de ces instruments",import,2021,17,33,2025
"Instruments de musique, parties et accessoires de ces instruments",import,2022,53,73,2025
"Instruments de musique, parties et accessoires de ces instruments",import,2023,84,65,2025
"Instruments de musique, parties et accessoires de ces instruments",import,2024,191,83,2025
"Instruments de musique, parties et accessoires de ces instruments",import,2025,337,104,2025
"Armes, munitions et leurs parties et accessoires",import,2021,5789,314,2025
"Armes, munitions et leurs parties et accessoires",import,2022,6387,403,2025
"Armes, munitions et leurs parties et accessoires",import,2023,9175,735,2025
"Armes, munitions et leurs parties et accessoires",import,2024,30347,394,2025
"Armes, munitions et leurs parties et accessoires",import,2025,6676,833,2025
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2021,43667,53302,2025
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2022,60819,59062,2025
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2023,70534,66667,2025
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2024,60819,75630,2025
"Meubles y.c. médicaux, appareils d'éclairage, constructions préfabriquées",import,2025,62647,85874,2025
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2021,4277,6749,2025
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2022,6956,8375,2025
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2023,6186,9320,2025
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2024,6005,10146,2025
"Jouets, jeux, articles de divertissements ou sports, parties, accessoires",import,2025,7120,10586,2025
Ouvrages divers,import,2021,9617,19610,2025
Ouvrages divers,import,2022,9603,17905,2025
Ouvrages divers,import,2023,8984,21139,2025
Ouvrages divers,import,2024,11888,25969,2025
Ouvrages divers,import,2025,13280,24898,2025
"Objets d'art, de collection ou d'antiquité",import,2021,472,284,2025
"Objets d'art, de collection ou d'antiquité",import,2022,174,189,2025
"Objets d'art, de collection ou d'antiquité",import,2023,160,222,2025
"Objets d'art, de collection ou d'antiquité",import,2024,127,292,2025
"Objets d'art, de collection ou d'antiquité",import,2025,383,563,2025
